NAME,XCOORDS,YCOORDS,ZCOORDS,N_GAUGE,H_GAUGE,F_GAUGE,D_GAUGE,B_GAUGE,K_GAUGE,300_GAUGE,PRD_GAUGE,STAGE
199-D4-67,572581.859,151312.779,143.952,2445.7312557648474,5423.205652111103,8965.63841118304,468.8450187449808,9844.182672484876,5700.976367820012,41793.94153863357,24889.93143836671,D_GAUGE
199-D4-68,572581.324,151299.838,143.828,2435.5770979981144,5428.910380599427,8961.583708262682,480.8437003642787,9835.786151464903,5691.024965385394,41783.221861019985,24885.722329655833,D_GAUGE
199-D4-69,572568.997,151295.692,143.815,2424.3888246772303,5441.861766761961,8971.671631728008,489.7707707826324,9823.521953023022,5679.676254852264,41786.19154652497,24872.724764516293,D_GAUGE
199-D4-70,572568.789,151282.677,143.87,2414.397371248743,5447.319962866374,8967.312828035483,501.653947946211,9815.343186367878,5669.89264889289,41775.240100481176,24868.814276486577,D_GAUGE
199-D4-71,572556.286,151278.503,143.849,2403.068364910529,5460.441244233452,8977.574670850985,510.76087650194137,9802.92051553867,5658.4025431109485,41778.28477313073,24855.640265283702,D_GAUGE
199-D4-72,572554.432,151265.778,143.765,2392.224013148633,5467.307321099495,8974.88829270688,523.0401813130686,9793.628093768972,5647.730297452943,41768.451280648485,24850.240660274823,D_GAUGE
199-D4-73,572542.167,151262.724,143.872,2381.898703864607,5479.7530640488985,8985.333842295691,531.1419235430561,9782.080283831125,5637.229279062966,41772.328161236874,24837.61360430541,D_GAUGE
199-D4-74,572539.801,151249.798,143.637,2370.5662328025883,5487.185772787867,8983.08627787828,543.7834927294267,9772.263880846102,5626.064236496475,41762.59828255908,24831.67121711814,D_GAUGE
199-D4-75,572527.758,151246.947,143.795,2360.5415459461697,5499.342483934343,8993.409133532843,551.7125893189431,9761.014083169526,5615.862836235663,41766.53629667381,24819.314425266664,D_GAUGE
199-D4-76,572526.06,151234.236,143.744,2349.8069743570595,5506.09457136361,8990.63629340408,563.8236862849781,9751.860008695441,5605.305898003802,41756.64038874888,24814.07879568018,D_GAUGE
199-D4-77,572513.333,151231.008,143.645,2339.051271534647,5519.026080166097,9001.487498912213,572.4925755964189,9739.836962358935,5594.3655735474285,41760.6254985118,24800.95886563156,D_GAUGE
199-D4-78,572511.284,151218.263,143.69,2328.0598682976065,5526.129092030472,8999.060775903497,584.7521430358476,9730.388419037206,5583.547550038837,41750.89035989324,24795.382256034096,D_GAUGE
199-D4-79,572498.237,151214.024,144.33,2316.3312167761765,5539.764602077757,9009.88560084895,594.5615591551729,9717.489699400616,5571.6433174607055,41754.193090691464,24781.668926645903,D_GAUGE
199-D4-80,572496.869,151202.591,144.106,2306.7767681604314,5545.723522090422,9007.29226068314,605.3047618861594,9709.387861481771,5562.254720790954,41745.21525358856,24777.122088362074,D_GAUGE
199-D4-81,572484.362,151199.64,144.046,2296.379267403544,5558.333359518903,9018.062538376204,613.8108710702523,9697.704760007708,5551.667875233857,41749.331324090046,24764.291049791653,D_GAUGE
199-D3-3,572482.542,151186.957,143.923,2285.5801329574783,5565.234597751048,9015.496457388927,625.8318108349979,9688.481385120462,5541.049179512201,41739.53586900089,24758.961914340587,D_GAUGE
199-D4-82,572470.262,151183.894,143.914,2275.24759584465,5577.680450611036,9026.030473448434,634.4054643207483,9676.906726851941,5530.531817568693,41743.442638765206,24746.316710060088,D_GAUGE
199-D3-4,572468.159,151170.973,143.985,2264.0821246838295,5584.954466730285,9023.67865578611,646.7366343188149,9667.317328670777,5519.546852661877,41733.599366985,24740.6542025049,D_GAUGE
199-D4-83,572859.432,151723.418,143.625,2938.6594747477975,5010.950144743816,8863.837581725376,82.412653809964,10317.043631452816,6192.116903790497,41999.34074341343,25275.262801197703,D_GAUGE
199-D4-84,572568.043,151433.521,144.319,2529.914299454578,5388.567796013603,9021.795390223086,370.43982508638123,9908.305400753947,5781.9863978679,41903.898637516926,24911.495926103806,D_GAUGE
199-D4-85,572486.163,151324.202,144.04,2393.4018620005463,5506.453581811621,9059.2438798618,506.94731956393395,9776.129249312968,5645.812548279676,41854.10618461915,24801.524072080283,D_GAUGE
199-D4-86,572389.064,151202.144,143.288,2237.4340376478,5644.2620653120175,9108.645154505217,662.7185831950167,9624.237394380954,5490.037782424804,41801.98326549629,24673.60733940061,D_GAUGE
Redox-1-3.3,572716.336,151730.81,,2855.586839885087,5142.537371272308,8997.919947435374,62.53124815643527,10210.799866166248,6103.9067064115425,42079.86196314094,25140.907566898524,D_GAUGE
Redox-4-3.0,572529.706,151540.006,,2590.9653327400733,5384.484353590078,9096.64840596862,318.1583850726115,9945.489481481369,5837.663981564178,42014.64897759437,24905.999014757705,D_GAUGE
Redox-3-3.3,572583.206,151603.027,,2673.4534248708933,5311.915256157362,9070.818017476951,237.56552402444055,10026.814458589011,5920.3312810893285,42040.273176838,24975.739998236164,D_GAUGE
Redox-1-6.0,572716.336,151730.81,,2855.586839885087,5142.537371272308,8997.919947435374,62.53124815643527,10210.799866166248,6103.9067064115425,42079.86196314094,25140.907566898524,D_GAUGE
Redox-2-6.0,572636.662,151687.803,,2773.3936711130605,5232.141061199824,9054.185927156152,150.5116819818389,10121.966789865786,6019.591181119608,42084.627121967635,25052.013583199823,D_GAUGE
Redox-3-4.6,572583.206,151603.027,,2673.4534248708933,5311.915256157362,9070.818017476951,237.56552402444055,10026.814458589011,5920.3312810893285,42040.273176838,24975.739998236164,D_GAUGE
Redox-4-6.0,572529.706,151540.006,,2590.9653327400733,5384.484353590078,9096.64840596862,318.1583850726115,9945.489481481369,5837.663981564178,42014.64897759437,24905.999014757705,D_GAUGE
199-K-127,569539.234,147539.002,132.497,2404.1924820223767,9979.104830782753,11448.603083060312,5303.534283041805,5237.4330390038285,903.8119134975162,40447.0180930901,21075.195424350102,K_GAUGE
199-K-128,570009.538,147257.52,143.91,2407.6899940916896,9782.746866913281,10998.28114780781,5267.375135819032,5555.672171790172,1263.3168216183026,39935.234438673906,21497.810763044676,K_GAUGE
199-D4-87,572757.049,151550.035,144.079,2739.949901612963,5169.501526580912,8889.905692461853,189.61094173596786,10128.710537387993,5994.5265785169195,41904.303185873716,25126.26029876228,D_GAUGE
199-D4-88,572758.674,151553.219,144.133,2743.4308967805114,5166.799511798899,8889.622288978126,186.26844584361953,10131.964950856556,5997.982676463548,41906.174582586726,25128.746015227345,D_GAUGE
199-D4-89,572759.624,151547.119,144.226,2739.387055129255,5168.212578215587,8886.41157503958,192.24011864592995,10128.909983867212,5994.073227318499,41900.472686683854,25127.869542150638,D_GAUGE
199-D8-72,573570.481,152211.774,141.045,3775.4022181452397,4178.328087477702,8441.851012705463,922.7336485232406,11177.260531591905,7032.064830305322,42058.237779493764,26100.712392977104,D_GAUGE
199-K-129,570283.65,148503.07,126.855,1186.3020093808345,8812.664763004219,10693.618555217823,4085.510567774849,6352.2207010538195,2083.307450305881,40760.11146092953,21978.87317551076,N_GAUGE
199-K-130,570478.99,148661.18,134.359,945.1584700361412,8562.152674221406,10504.877962108823,3841.4600682162777,6601.117987410636,2334.087426340289,40771.34266850308,22201.708718740472,N_GAUGE
699-96-44,576773.1,152608.21,129.675,6586.988610910172,1175.8115487254402,6123.184483534687,4088.2915677455794,14030.013885345807,9734.135672220673,40909.39292624739,29276.622061200913,H_GAUGE
699-96-45,576768.17,152607.03,129.645,6582.09496738091,1179.9501999559154,6125.707366084302,4083.2233885742944,14025.198575672923,9729.406925835723,40910.477730402985,29271.56088963463,H_GAUGE
199-D5-32,573372.04,151903.39,144.013,3415.3325685181935,4467.831724489629,8475.380064032479,616.1306290877126,10830.465540341163,6671.731334069154,41891.54553264536,25818.214853579,D_GAUGE
199-D5-33,573095.03,151714.54,144.195,3087.479689164126,4794.539474147238,8645.080074238713,317.53073378808966,10495.916012051408,6344.1332647572945,41870.32447226197,25497.65206291416,D_GAUGE
199-D5-34,573240.42,151554.12,145.317,3076.9459262588634,4723.385198064625,8446.930335222314,497.4297365457958,10513.666234328404,6330.117891832667,41658.043547804766,25590.037948794437,D_GAUGE
AT-D-1-D,572860.651,151852.065,118.286,3039.7272636907255,4965.828407446515,8915.355465251307,140.2706941095989,10399.28324880373,6289.87219896441,42108.85858229867,25315.02844157578,D_GAUGE
AT-D-1-M,572861.512,151850.404,118.662,3038.949277361645,4965.564971832354,8913.882693355341,139.44010126213956,10398.892365481646,6289.174952855082,42106.99150679565,25315.346963445067,D_GAUGE
AT-D-1-S,572861.059,151850.983,118.536,3039.1261831771535,4965.800992396923,8914.535141523058,139.63680435328894,10398.910558437301,6289.318221992737,42107.72121542283,25315.090201700892,D_GAUGE
AT-D-2-M,573105.776,152130.318,,3409.9815259834836,4646.07896518567,8815.011752334782,510.6304067130673,10765.544302286058,6660.673174993599,42222.22049588702,25633.52766670953,D_GAUGE
AT-D-2-S,573108.251,152129.777,,3411.0947475449952,4643.871640297772,8812.559092650039,511.80692626225334,10767.100415794188,6661.8791955431125,42220.49559160489,25635.713774303473,D_GAUGE
AT-D-3-D,573233.231,152224.319,,3563.0438172945483,4496.96586436345,8744.861140349862,665.5446199932742,10923.644184321773,6815.172028628613,42238.59550507237,25783.8647126157,D_GAUGE
AT-D-3-M,573234.706,152224.974,,3564.4817548278734,4495.365998879326,8743.861118744479,667.0311078142978,10925.197217764835,6816.634604721866,42238.4149794368,25785.47032649787,D_GAUGE
AT-D-3-S,573233.717,152224.602,,3563.569763621819,4496.419769621801,8744.562918360962,666.0833737100337,10924.198834949173,6815.704596309347,42238.593982429105,25784.414663794105,D_GAUGE
AT-D-4-S,572993.254,152039.864,,3269.3703273298192,4780.480868099018,8875.55659459576,370.16032890083056,10621.19440116317,6518.7522813672995,42201.8374586109,25498.587991776734,D_GAUGE
AT-D-4-M,572993.148,152040.484,,3269.7951619856885,4780.393435738104,8875.923550947184,370.60394147931805,10621.509774673337,6519.154762919812,42202.4243870439,25498.67782542529,D_GAUGE
AT-D-4-D,572992.239,152039.564,,3268.511070404947,4781.539031134833,8876.337556682802,369.3274716250772,10620.222514527875,6517.86482038684,42202.09907089007,25497.529922209353,D_GAUGE
AT-D-5-D,573934.803,152850.597,118.357,4493.902771332797,3669.39963972999,8461.753388078525,1604.4192379356025,11863.543855566008,7749.089654524415,42434.28169144873,26648.20536678903,D_GAUGE
AT-D-5-M,573934.672,152848.206,118.361,4492.011607144059,3669.947921691004,8460.53462124702,1602.6682478729028,11861.910060578486,7747.223067401631,42432.2567449107,26647.305160602456,D_GAUGE
AT-H-1-D,578068.733,152955.059,115.542,7896.9706524517815,748.9828608572869,5612.953704866089,5428.4238082568545,15319.656569093553,11006.959975525015,40678.788172938126,30617.3084842329,H_GAUGE
AT-H-1-M,578069.144,152954.335,115.529,7897.018481413924,749.7888465807862,5612.12148843029,5428.662148684556,15319.647196106998,11006.92150219487,40677.95965703001,30617.495235005146,H_GAUGE
AT-H-1-S,578070.238,152957.484,115.233,7899.394251365398,748.2937003529986,5614.251515598478,5430.434392585907,15322.177869374224,11009.52652464399,40680.39318353375,30619.444294491663,H_GAUGE
AT-H-2-D,578109.838,152896.44,115.44,7908.174539111312,819.7623918306751,5541.526697023484,5455.748816417746,15325.8255952234,11010.696345453507,40608.53055661882,30640.004400781952,H_GAUGE
AT-H-2-M,578110.719,152895.191,115.47,7908.424798683052,821.2755818031003,5540.002171963618,5456.344819910318,15325.965132463662,11010.785401321837,40607.03152380681,30640.49458139416,H_GAUGE
AT-H-2-S,578111.797,152893.943,115.45,7908.853206818599,822.923165440121,5538.376784331109,5457.133931160016,15326.276011221104,11011.042542921072,40605.45347625682,30641.17401328288,H_GAUGE
AT-H-3-D,578142.216,152853.072,115.309,7918.647199491127,873.5508447892424,5487.6712234844845,5478.405477625754,15332.311026809532,11015.435274142348,40555.75721374018,30658.779595582426,H_GAUGE
AT-H-3-S,578141.784,152848.945,115.428,7916.487840250459,876.2853985186198,5484.358295992437,5477.144263800306,15329.887756993841,11012.906420032823,40552.1599401275,30657.200274484883,H_GAUGE
AT-K-2-M,568803.992,147158.032,119.181,3171.5608407762347,10797.263251124386,12207.92475786397,6064.326541086684,4409.637073433602,86.8582508918707,40611.34864366228,20290.510620056382,K_GAUGE
AT-K-2-D,568801.243,147157.944,118.857,3173.518876969244,10799.541113045201,12210.671808208748,6066.19496955589,4407.122990837148,85.36363701832856,40613.02597495271,20287.77820194165,K_GAUGE
AT-K-2-S,568804.249,147153.321,119.427,3174.800669201986,10799.81988016039,12208.052688171136,6067.717232614142,4407.823927124346,83.03613046133654,40607.5457772942,20290.07804087191,K_GAUGE
AT-K-5-D,570358.927,148738.273,118.837,955.701488093972,8618.768316543748,10628.78193805936,3854.1992197625286,6539.599153294533,2301.792143704103,40904.53966114099,22099.821732625667,N_GAUGE
AT-K-5-M,570356.51,148737.414,118.728,957.941194143486,8621.258154971614,10631.147825880102,3856.3853833319286,6537.09733844865,2299.494277748021,40905.27923605332,22097.279808070965,N_GAUGE
AT-K-5-S,570357.99,148738.194,118.837,956.3786101315069,8619.593428877306,10629.713141997558,3854.8489761099904,6538.76507175722,2301.0838281200945,40905.03101005714,22098.88849285167,N_GAUGE
AT-K-4-D,570123.757,148477.489,118.996,1306.8350056518564,8959.211084642378,10852.626341960262,4204.869900704446,6202.1629262090655,1950.8895605671453,40835.16439301024,21817.067833778143,N_GAUGE
AT-K-4-M,570123.114,148476.953,118.977,1307.6623923238533,8960.043946626956,10853.252938118858,4205.691523752709,6201.334742759242,1950.056683361994,40835.120433264405,21816.332181045203,N_GAUGE
AT-K-4-S,570123.098,148476.95,118.994,1307.6752323069522,8960.058883924845,10853.268840790937,4205.703951932907,6201.319527080057,1950.0433415296027,40835.12761665016,21816.31590341463,N_GAUGE
AT-K-1-D,568327.31,146807.11,119.178,3755.743433641462,11389.169328296772,12715.373172978365,6643.057861933755,3829.3821129493717,512.2873237744495,40647.150215337315,19769.676950102028,K_GAUGE
AT-K-1-M,568325.504,146806.936,119.257,3757.146161706446,11390.733577153744,12717.187447927801,6644.397225394697,3827.662738544229,513.9010302889774,40648.18417634561,19767.86378532194,K_GAUGE
AT-K-1-S,568324.617,146805.775,119.32,3758.5938408693987,11392.133179992736,12718.192225620513,6645.853369832543,3826.378688235917,515.2745466972516,40647.87109602808,19766.831316875683,K_GAUGE
AT-K-3-D,569178.215,147581.051,118.109,2607.206941663285,10246.766401389814,11807.017394893008,5499.56501293933,4935.3185966421715,650.5823826587621,40704.417435689065,20725.64535036366,K_GAUGE
AT-K-3-M,569180.026,147581.403,118.266,2605.6962625821,10245.084158366224,11805.191518200178,5498.113500396803,4937.080166147686,652.0214930237539,40703.56199153935,20727.48951964845,K_GAUGE
AT-K-3-S,569177.923,147579.927,118.333,2608.218565380079,10247.653423176036,11807.363360560157,5500.605875601212,4934.528874871224,649.535729962508,40703.72160310725,20725.173796301435,K_GAUGE
199-D8-73,573388.7,152167.38,142.504,3620.147632260407,4364.98589658394,8580.794280793614,745.9595254435168,11007.746230518573,6876.053467542214,42111.00298490173,25914.085027969464,D_GAUGE
199-D8-88,573292.33,152141.26,141.818,3537.1292397084803,4464.738986829651,8653.99822218611,652.9839181020759,10916.478889588712,6792.057694763746,42137.05587338184,25814.35313790999,D_GAUGE
199-K-131,570662.0,148903.85,135.138,642.5252593174987,8274.693648156197,10336.924834446627,3537.5202371294044,6884.2805925816565,2633.5434125147617,40859.868050723075,22430.670912472266,N_GAUGE
199-D5-92,573131.93,152009.82,143.181,3333.1188625671753,4658.03650335588,8737.802235756933,445.67989106535003,10709.103900123368,6587.19240935015,42105.19477804726,25621.40078848258,D_GAUGE
199-K-132,568495.12,146670.82,136.755,3739.1779922492537,11335.24801047144,12563.841918063892,6635.304064080274,3931.5819447718814,490.0147002897095,40434.727420458774,19918.64876413099,K_GAUGE
199-D4-90,572823.2,151616.13,143.861,2833.1408459271343,5083.4893793413985,8854.47384782407,130.25657795287412,10221.634785052529,6087.896725142387,41926.35844617205,25208.894829633668,D_GAUGE
199-D4-91,572817.65,151621.08,143.861,2833.329163539051,5086.824075145139,8861.51868512385,123.7494731302059,10220.385308030063,6087.880214738116,41933.47032894962,25205.048122902168,D_GAUGE
199-D4-92,572714.05,151486.31,144.006,2663.5350337213567,5233.474347832035,8905.590641776593,260.21233521875814,10055.408411700504,5918.377981820702,41872.36682943296,25066.542631422057,D_GAUGE
199-D4-93,572710.39,151491.2,143.795,2664.896343627829,5234.983018696069,8910.816237808938,256.4234343814868,10055.577985124322,5919.571798314465,41878.44850435723,25064.463346896024,D_GAUGE
199-K-133,570560.09,148536.26,139.931,1015.7162066645616,8566.988545511014,10418.507071284259,3895.4917543873976,6607.468185872414,2314.148820841,40622.647154213155,22256.469324351063,N_GAUGE
199-K-134,570600.09,148525.3,140.519,1009.6004491288028,8540.765049855729,10378.133432366347,3881.920029534397,6636.744251100531,2338.6601350772894,40590.15932264988,22293.573018982213,N_GAUGE
199-K-135,570589.3,148484.1,140.521,1051.7956663539671,8573.548992473063,10387.51347380587,3922.1024522059433,6607.056125408424,2304.9194610875384,40563.312918202304,22275.02315909484,N_GAUGE
199-K-136,570549.02,148494.98,140.252,1057.8377275938876,8599.944551389632,10428.12609066936,3935.7550680904887,6577.361964409187,2279.7672408603426,40595.92307019018,22237.59743504469,N_GAUGE
199-K-137,568653.37,146374.51,143.919,3867.3339794257668,11392.038160215963,12445.535834687847,6766.654826855007,3985.327027667398,717.4341863195499,40106.30896875205,20041.335400148593,K_GAUGE
199-K-138,568395.22,146616.64,134.91,3846.363518795545,11447.649676429528,12669.49888215394,6741.298254223761,3818.8494983248675,591.9328979707336,40457.95390004297,19812.83744640005,K_GAUGE
199-K-139,568551.39,146518.39,143.58,3817.93761268843,11383.114060346417,12526.917897523672,6716.8843627533115,3931.9741864382077,602.4544567849025,40282.00754783952,19956.183114298834,K_GAUGE
199-K-140,568493.07,146493.66,143.278,3874.312901731275,11444.368548614537,12587.97481130307,6772.870178683526,3868.787491651085,647.3555871389698,40300.87675374449,19895.390709488147,K_GAUGE
699-96-41,576770.62,152607.64,129.901,6584.53815388146,1177.8748262256267,6124.470372603659,4085.747075921342,14027.603943584127,9731.770257445434,40909.95978968937,29274.082853208452,H_GAUGE
699-96-42,576773.16,152612.6,129.955,6589.142516749887,1172.472204845815,6126.3397184370715,4089.2863880144273,14032.37027205232,9736.676985630162,40913.31878625345,29277.94101135917,H_GAUGE
199-K-141,569024.22,146818.49,142.32,3289.614901659661,10825.68613102917,12021.32517085367,6188.6812387535765,4478.507826314032,376.0535882024964,40209.22166404742,20462.150016091957,K_GAUGE
199-K-142,569104.26,146870.94,142.58,3199.914763777481,10730.334247480669,11936.043079031639,6098.513014629067,4571.934866025148,406.5542597243114,40198.9353977341,20548.29147622589,K_GAUGE
199-K-143,570934.41,148088.28,136.498,1369.8974280729994,8540.726612055681,10037.255711896494,4089.4947298780066,6733.212130883508,2396.693619009321,40040.04688691683,22542.099885676816,N_GAUGE
199-K-144,569163.34,147265.96,127.18,2851.8672483973173,10443.672190566753,11841.248206878365,5750.8030877435285,4780.551617106125,444.06008208343184,40468.07623296666,20661.831956161095,K_GAUGE
199-K-145,569284.6,147425.66,126.209,2651.567637975918,10251.25642032317,11709.354827952728,5550.379245457045,4958.8951587522115,627.4550674749097,40516.613287336855,20805.93474787077,K_GAUGE
199-K-146,570197.6,148379.78,129.168,1336.6026490925033,8953.557215463414,10776.299613935198,4235.696593902857,6215.389394615282,1936.5912047977074,40712.69199952763,21870.58582602195,N_GAUGE
199-K-147,570411.64,148558.07,135.788,1068.3112669915145,8676.068732035052,10567.674681830395,3964.3796783986286,6490.319809663973,2214.9811517933867,40728.17635144618,22115.1764583878,N_GAUGE
199-K-148,570584.74,148767.86,138.865,798.9120763144454,8414.696432386425,10405.033671396724,3692.7618027704198,6746.930855656978,2484.137099376723,40795.11512138677,22326.902756826814,N_GAUGE
199-K-152,570736.25,148585.89,140.688,907.0576163954528,8394.817936826053,10244.456674382465,3756.187977857341,6785.0659984481,2483.4980848995865,40558.83483872042,22438.929242444734,N_GAUGE
199-K-153,570530.04,148210.08,138.137,1328.7047504547572,8783.739811798629,10441.597369143221,4183.831614584894,6424.388818916298,2099.297959628406,40377.99591470579,22165.633947489496,N_GAUGE
199-K-154,570321.06,148027.01,137.932,1578.2718309407142,9060.826610487351,10651.131243703563,4451.205737831019,6154.824323689268,1825.2267879910403,40356.42458151735,21927.427139078944,N_GAUGE
199-K-156,569674.01,147270.91,140.853,2551.062136432796,10035.254410677213,11331.68524333866,5440.226242813811,5249.571042530661,934.6781147004344,40153.10078372777,21167.693141756226,K_GAUGE
199-K-157,569432.18,147167.94,139.231,2768.231298356578,10289.066786150035,11581.085528761894,5664.508675816449,4986.7361945201,679.195830743995,40223.18947816045,20913.581700786966,K_GAUGE
199-D5-97,573250.11,151302.47,144.495,2918.7712172317974,4823.498058577039,8339.749128702844,642.324034269282,10372.403509957388,6162.060919116233,41437.15368884548,25528.138759488138,D_GAUGE
199-D2-11,573328.16,151120.73,144.188,2870.6432768529485,4840.51895766105,8199.983024921405,826.9230325127002,10331.36523192735,6097.382289999545,41241.17838542564,25553.27690458097,D_GAUGE
199-D5-103,573505.87,151460.87,144.32,3217.3098946512423,4523.7672243713405,8166.436650590003,778.6255234706625,10672.536734415884,6457.209371586119,41442.335422775104,25818.006077051283,D_GAUGE
199-D5-104,573265.48,151422.43,144.805,3007.6748524235018,4756.376326603744,8371.666371816298,580.6110974653905,10455.33966446027,6255.856399790478,41532.14113858447,25576.529326719454,D_GAUGE
199-K-158,568627.45,146164.41,146.232,4051.845924644886,11544.504843526964,12502.848102048605,6949.834267333327,3905.6061648988525,929.080582995907,39963.10597827204,19993.807966408385,K_GAUGE
199-D5-106,573503.74,151597.97,144.375,3302.8161660892947,4465.79112590327,8224.893269398684,738.8165783873242,10751.281499547691,6549.366211687939,41561.51094713112,25854.870271538955,D_GAUGE
199-D5-107,572932.37,151283.14,144.794,2666.862321890821,5116.940578388257,8627.727415861013,480.6296400556054,10104.674052613307,5920.701508790982,41585.1529396791,25217.670018782726,D_GAUGE
199-D5-108,572923.34,151222.9,145.159,2619.3055611899736,5151.347385212601,8614.476876775518,535.5269322825811,10061.513153349051,5871.724470281232,41538.44532725799,25192.138222403268,D_GAUGE
199-D5-109,572917.37,151285.57,144.798,2657.6212922876866,5129.427568637302,8642.586803851016,473.71288540632713,10094.108435689433,5911.862444822253,41595.04003149655,25203.95794487876,D_GAUGE
199-D5-110,572931.57,151277.61,144.869,2662.4950779335945,5120.052435338617,8626.466961189868,485.6185105615232,10100.727493059872,5916.216621938313,41580.84859616265,25215.34894164359,D_GAUGE
199-D5-111,572943.24,151281.47,144.886,2673.655050297408,5107.861472103217,8616.993083030748,485.79193745881616,10112.39228414901,5927.187388196839,41578.06774200192,25227.63329997701,D_GAUGE
199-D5-112,572929.08,151289.87,144.756,2669.082260759433,5117.007005564559,8633.237683522922,473.20133907247833,10106.062856564658,5923.159058374115,41592.61169250257,25216.404635885963,D_GAUGE
199-D5-113,572927.02,151288.45,144.759,2666.609658352902,5119.477685705461,8634.640658568216,473.8975675185411,10103.562664642459,5920.700240647215,41592.472144642954,25214.028417090005,D_GAUGE
199-D5-114,572918.04,151223.75,145.146,2615.9674004048697,5155.731385597588,8619.731616993595,533.2964707364997,10057.757095004688,5868.5655712789,41541.93489769222,25187.285631472383,D_GAUGE
199-D5-115,572923.15,151221.12,145.174,2617.965513134377,5152.302561282303,8614.019807731996,537.1894869596829,10060.302391647921,5870.335177568644,41537.02568115462,25191.459419968633,D_GAUGE
199-D5-116,572926.93,151222.35,145.202,2621.587863509649,5148.367545089984,8610.926799346213,537.038219310325,10064.073485042598,5873.884142788331,41536.10384024239,25195.432465570815,D_GAUGE
199-D5-117,572922.94,151225.43,145.168,2620.716589900676,5150.592133015089,8615.753068757278,532.9831814419539,10062.695615257155,5873.224347902879,41540.81262696364,25192.45976903237,D_GAUGE
199-D5-118,572921.03,151224.45,145.116,2618.645727833572,5152.738519674374,8617.18776479306,533.4126329587552,10060.577230215826,5871.178985255011,41540.97259265122,25190.352208990225,D_GAUGE
C5632,576389.25,154227.69,115.62,7205.840299192083,1371.6667871083275,7610.741594700208,4385.72722418983,14639.0787670296,10452.859399307901,42535.9386521398,29421.156598938822,H_GAUGE
C5633,576390.6,154227.98,115.52,7207.044100569975,1370.6824738706434,7610.160447539867,4387.0033338943,14640.322552686346,10454.043173169857,42535.623236064166,29422.524591325473,H_GAUGE
C5634,576391.43,154228.9,115.32,7208.275225364327,1370.475794472836,7610.395590585243,4388.20883647305,14641.542495134789,10455.277830617424,42536.09975109257,29423.618515245198,H_GAUGE
C5635,576478.81,154181.12,115.42,7242.743429574266,1271.1229302455156,7519.762197117625,4433.928252746115,14681.484626136351,10486.84891754431,42455.57396962733,29489.568400870576,H_GAUGE
C5636,576481.4,154179.43,115.38,7243.604998373449,1268.0303830255853,7516.859659844632,4435.159656664003,14682.510541545586,10487.612470433858,42452.94074413337,29491.433415988693,H_GAUGE
C5637,576483.67,154178.3,115.38,7244.589985204199,1265.5100849997073,7514.597548478517,4436.433544244754,14683.623907181687,10488.519922400872,42450.95057096952,29493.187021228197,H_GAUGE
C5638,576634.08,154070.38,115.17,7290.56360579895,1080.6607457366736,7338.425249908884,4506.019576743925,14738.36084150934,10527.873870031824,42289.28891942737,29598.593910639727,H_GAUGE
C5641,576871.56,153916.62,115.1,7382.072586587131,797.771988287359,7074.750684207844,4636.639612693684,14838.795580234202,10607.00426024711,42049.522318071555,29772.02900737409,H_GAUGE
C5644,576960.87,153869.32,114.82,7425.235993806568,697.0161758496357,6984.594007499647,4694.007336519595,14883.88127747453,10645.263089703301,41969.04310559511,29841.096291780523,H_GAUGE
699-100-43B,576675.9,154008.65,122.191,7284.263767674866,1012.7668000265473,7263.914492957608,4510.472225177754,14735.060689138585,10518.456258767243,42215.645532580675,29617.516067268545,H_GAUGE
699-99-42B,577010.23,153761.02,127.131,7401.4983329998995,600.4667719333447,6867.619350342585,4690.3320783607205,14861.78941568061,10614.891281487486,41850.02703503667,29852.925535027418,H_GAUGE
699-99-41,577283.99,153590.74,125.641,7531.08660995745,281.10551961144705,6571.812170079106,4871.484018048264,14991.438210062317,10724.933067809754,41580.89217330118,30058.73904515232,H_GAUGE
699-99-44,576458.77,153592.4,124.16,6857.261315679955,1093.3019811726485,7069.210038158408,4120.957536604804,14314.368209821807,10082.4307979078,41932.5016293197,29276.515456935485,H_GAUGE
699-98-43,576863.24,153371.37,122.488,7059.133489599164,695.017730274607,6643.0591071433255,4399.133802295596,14519.897438429673,10257.689783806061,41559.20578252789,29590.608216710058,H_GAUGE
699-97-41,577217.5,153090.38,127.607,7210.983761856674,520.5706843225282,6204.043898724437,4640.404139037871,14662.455868710977,10374.682202964073,41154.4574285022,29842.679643499065,H_GAUGE
699-98-46,575726.86,153365.63,127.383,6142.1879799905655,1825.1267278400662,7395.858115256133,3367.6644232612884,13589.776307028624,9381.818288285027,42051.269815030566,28510.55056998424,H_GAUGE
699-97-45,576051.7,152978.95,126.033,6167.421058875441,1581.6888042962953,6893.012715279174,3500.479674287449,13628.378693043274,9377.804317728056,41560.13510917045,28697.650967931626,H_GAUGE
699-95-45,576257.0,152556.28,128.351,6112.247943985964,1594.6333185331694,6452.369462709013,3573.4465471866,13565.39724851052,9283.087507208984,41090.26793631796,28767.528165993568,H_GAUGE
699-94-43,576625.6,152087.9,129.661,6220.562736855914,1680.5224564807647,5863.9647526652125,3863.0389761947313,13636.201835800766,9323.793513162926,40506.82507393045,28989.449433856586,H_GAUGE
699-97-48B,575247.59,152909.76,129.023,5482.585253097347,2372.738413082301,7443.720823244261,2732.926965452926,12933.297611874405,8720.623170679906,41863.5593121954,27911.522283934635,H_GAUGE
