KEY,WELL,ITER,CLASS,MODEL,FORM_raw,FORM_label,LOG,LAG,p_trend,df,AIC,BIC,RL,AIC_EVENT,AIC_INTERP,AIC_NULL,BIC_EVENT,BIC_INTERP,BIC_NULL,logLik,n_obs,n_cens,beta_intercept,beta_interp,beta_event,beta_logSigma,p_interp,p_event,SUM_rows,SUM_cols,model_type,fit_ok
199-H4-93__ITER1,199-H4-93,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,86.0,0.0,54.0,34.10286930208756,38.2237553231804,1.0,39.96365700790021,165.49959764536422,165.58814877445363,42.02410001844663,167.56004065591063,167.64859178500004,-15.051434651043781,58.0,0.0,47.018495050560794,-0.11815767962352842,-0.001735767843759095,-1.3354859067040816,0.003714535574532514,3.3463125804640375e-115,4,4,INTERP+EVENT,True
199-H4-93__ITER2,199-H4-93,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,17.0,0.02149000977036042,45.0,140.86459890580844,144.6482395020297,0.3678794411897713,146.45986088892317,138.86459890590808,146.54493313317042,148.3516811870338,140.7564192040187,148.43675343128103,-68.43229945290422,49.0,4.0,42.113987769949794,-0.35377359980266343,-2.2625904634584493e-09,-0.336983455266587,0.004805839495983983,0.9999920350176907,4,4,INTERP+EVENT,True
199-H4-94__ITER1,199-H4-94,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-H4-95__ITER1,199-H4-95,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-H5-16__ITER1,199-H5-16,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,31.0,7.5091456131271e-05,107.0,299.0062150842714,304.42527548689606,1.0,299.66532435685036,315.88807370085846,315.99982262872635,302.3748545581627,318.5976039021708,318.7093528300387,-147.5031075421357,111.0,0.0,15.422346406602012,-0.07974343973720258,-0.0002150773290573834,-0.749631815576781,0.10090426185866933,5.714402749397569e-06,4,4,INTERP+EVENT,True
199-H5-1A__ITER1,199-H5-1A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,62.0,1.1336279682527817e-05,5.0,5.705841509142115,6.100290663814553,0.38192018284515833,3.7807542338636697,25.653718267468328,26.48084627677666,3.9779788111998893,25.850942844804546,26.678070854112878,-0.8529207545710571,9.0,0.0,-16.500907096592805,-0.024079749887062858,0.0015094238579773508,-1.829629337848646,0.7838761627208167,2.9714723759013087e-22,4,4,INTERP+EVENT,True
199-H5-1A__ITER2,199-H5-1A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,62.0,0.0022495761404400794,23.0,70.01582227188659,72.60749600389525,0.44766874897718567,68.40841883256188,77.00182594522954,80.20984919696369,69.70425569856621,78.29766281123386,81.50568606296801,-33.007911135943296,27.0,6.0,28.75678814287286,-0.15499156421819882,-0.0005381141022893717,-0.32299540799762877,0.5321739138301467,0.000943477164416109,4,4,INTERP+EVENT,True
199-H6-3__ITER1,199-H6-3,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,34.0,0.02106481187263476,15.0,52.779917045563245,54.66879500389612,0.5607207541692427,51.622852521984306,58.44250962096028,58.50021967435132,52.56729150115075,59.38694860012672,59.44465865351776,-24.389958522781622,19.0,5.0,40.57104366887433,-0.2594271215197858,-0.00052641548650314,-0.051641388078300696,0.3570721682358431,0.0017075687376592204,4,4,INTERP+EVENT,True
199-H6-9__ITER1,199-H6-9,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,0.5580813002809142,5.0,25.166034755118176,25.24547629679801,1.0,25.166034755118176,,25.509071984186413,25.24547629679801,,25.588513525866247,-11.583017377559088,8.0,1.0,-17.937024980916583,,0.001068675443916873,0.06955487745595501,,0.5536084859462576,3,4,EVENT,True
199-H7-1__ITER1,199-H7-1,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,0.0011182229114203857,9.0,20.72885830658085,21.213764956368852,1.0,20.72885830658085,,31.349664393154832,21.213764956368852,,31.834571042942834,-9.364429153290425,12.0,6.0,-12.855943504813421,,0.0007222054993922901,-1.2617121727938276,,1.1365100758158082e-06,3,4,EVENT,True
199-K-107A__ITER1,199-K-107A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,11.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-107A__ITER2,199-K-107A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,11.0,0.00034189860483846424,15.0,40.93039437376221,42.819272332095096,0.6652474776927716,40.11520205246352,51.45262174999832,54.892387057642324,41.059641031629965,52.397060729164764,55.836826036808766,-18.465197186881106,19.0,0.0,22.609684477481768,-0.1035462285458571,-0.0004919542027900477,-0.9138282862935028,0.26887025363995853,2.54945197188174e-05,4,4,INTERP+EVENT,True
199-K-107A__ITER3,199-K-107A,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,11.0,0.0010211681080761759,10.0,28.919151113707485,30.197265772938003,0.36807826783877867,26.92023175554187,40.18396821833898,40.692767319578735,27.55928908515713,40.82302554795424,41.33182464919399,-12.459575556853743,14.0,0.0,-11.43596562420878,0.0007900422185237286,0.0007819230461873036,-2.9147912348543707,0.9737754313386997,2.5740685906556944e-06,4,4,INTERP+EVENT,True
199-K-107A__ITER4,199-K-107A,4,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,11.0,0.16330902588549934,19.0,66.870334756763,69.1413231886213,0.3952948100595678,65.01408788099519,67.78812616897933,68.49455677422245,66.14958209692435,68.92362038490847,69.6300509901516,-31.4351673783815,23.0,1.0,2.053361648880264,0.02809663788749939,-0.00017738978968598332,-0.927592380630866,0.7041231912995006,0.07837747096024743,4,4,INTERP+EVENT,True
199-K-108A__ITER1,199-K-108A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,20.0,0.31773796664138887,13.0,48.92023507777457,50.586661765887,0.37718799679491805,46.970211976598954,49.14489981610173,49.213291558079476,47.80342532065517,49.978113160157946,50.046504902135695,-22.460117538887285,17.0,0.0,-10.187224996535024,-0.025745902799555426,0.001259404269662058,-0.6789689774534058,0.8229748788452231,0.12314572806101484,4,4,INTERP+EVENT,True
199-K-108A__ITER2,199-K-108A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,20.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-108A__ITER3,199-K-108A,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,20.0,0.03820353838155932,33.0,95.11443462580957,98.33627045109802,0.47754156358425026,99.4991171558224,93.63622646842161,99.64408890554914,101.11003506846663,95.24714438106584,101.25500681819337,-45.55721731290478,37.0,13.0,27.152716456802832,-0.23156599465215666,9.58698992977155e-05,-0.5572754345495883,0.010831771373802694,0.4735229471739927,4,4,INTERP+EVENT,True
199-K-108A__ITER4,199-K-108A,4,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,20.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-108A__ITER5,199-K-108A,5,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,20.0,0.0001392685576885322,19.0,50.490569149929144,52.76155758178744,1.0,53.28042020447141,66.21452464665427,66.24878198828577,54.41591442040056,67.35001886258343,67.38427620421493,-23.245284574964572,23.0,0.0,-39.70828172708039,0.23035733507111386,0.0007664809543980832,-0.5848813439932836,0.021023297578773897,2.372168777134044e-07,4,4,INTERP+EVENT,True
199-K-11__ITER1,199-K-11,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,12.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-11__ITER2,199-K-11,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,12.0,0.007345884606937081,5.0,20.400562666776054,20.795011821448494,0.44076650328434475,27.80447735595891,18.762082637245815,28.22779274676249,28.001701933295127,18.959307214582033,28.425017324098707,-8.200281333388027,9.0,2.0,-96.81410367705377,0.8134978231061822,0.0001400371106458489,-0.7109137428990249,0.00010354461568632607,0.5565420838548755,4,4,INTERP+EVENT,True
199-K-11__ITER3,199-K-11,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,12.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-11__ITER4,199-K-11,4,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,12.0,0.007219941646974037,11.0,35.25875036113711,36.67485076334153,0.43121174642950477,42.988076601152585,33.576438324131956,43.12056717763035,43.696126802254796,34.28448852523417,43.82861737873256,-15.629375180568555,15.0,1.0,-12.838190232281605,0.11448635685379512,3.504623033607291e-05,-1.928808312264343,0.00020540573963140292,0.5739280008081458,4,4,INTERP+EVENT,True
199-K-111A__ITER1,199-K-111A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,42.0,2.5103252809799415e-11,18.0,18.186466178040376,20.36855108475701,0.4535378003205292,16.605112857070687,64.91167813165657,65.00251700880992,17.696155310429006,66.0027205850149,66.09355946216823,-7.093233089020188,22.0,1.0,-24.190173271979035,0.03878738817738022,0.0015914564706019214,-1.1102872924595193,0.5131195254507214,5.69172702207467e-41,4,4,INTERP+EVENT,True
199-K-111A__ITER2,199-K-111A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,42.0,0.03598003877595024,15.0,50.242805112138576,52.13168307047145,0.41904966083019796,48.50327342450771,54.8800442220186,54.892387057642324,49.44771240367415,55.82448320118504,55.836826036808766,-23.121402556069288,19.0,0.0,14.127596518776155,-0.027809762078232488,-0.000298772649982789,-1.4067115569860738,0.6085629398939247,0.004823683964805301,4,4,INTERP+EVENT,True
199-K-111A__ITER3,199-K-111A,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,42.0,3.9189307354803304e-10,13.0,7.893227163293066,9.559653851405498,1.0,9.122651350272474,48.8221839425605,49.213291558079476,9.95586469432869,49.65539728661672,50.046504902135695,-1.9466135816465329,17.0,0.0,24.266338637481127,0.17631302280208472,-0.0021670479111712266,-0.915609253227695,0.059309285256764405,2.1111624266379085e-44,4,4,INTERP+EVENT,True
199-K-113A__ITER1,199-K-113A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,5.129654009894402e-06,11.0,21.17231823278593,22.58841863499035,0.42855941256240976,43.48213251323279,19.47766643651666,43.533262923835906,44.190182714335,20.18571663761887,44.24131312493812,-8.586159116392965,15.0,0.0,92.00220277619016,-0.6964932738594908,-0.0004374622042207386,-0.9769039302731795,6.1729529936928264e-15,0.5786170258840648,4,4,INTERP+EVENT,True
199-K-113A__ITER2,199-K-113A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,5.607820874331537e-09,217.0,613.7488283887126,620.5451537917481,1.0,643.3458847220836,614.5184961379421,649.7470356569504,646.7440474236014,617.9166588394598,653.1451983584682,-304.8744141943563,221.0,32.0,46.07204124279759,-0.3888476517457177,6.620380149209797e-05,-0.04161370741926278,6.626637353649599e-09,0.09574822368363353,4,4,INTERP+EVENT,True
199-K-114A__ITER1,199-K-114A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,3.7603156921584002e-06,11.0,20.551247636998156,21.967348039202577,1.0,43.23391940217381,24.359174661943783,43.533262923835906,43.94196960327602,25.067224863045993,44.24131312493812,-8.275623818499078,15.0,0.0,164.354503536206,-1.0289770828310032,-0.0028030046268715195,-0.6943276969108422,2.342049447851819e-15,0.007739919805553111,4,4,INTERP+EVENT,True
199-K-114A__ITER2,199-K-114A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,6.72338370277803e-06,219.0,622.6242887005856,629.4386322435058,0.5267838574623548,644.4379192621684,621.3423587961599,644.4441267065024,647.8450910336285,624.74953056762,647.8512984779625,-309.3121443502928,223.0,54.0,47.1645979718795,-0.38643068132796204,-3.829132438305604e-05,0.07942108726146302,4.930164075935342e-07,0.3969583727576551,4,4,INTERP+EVENT,True
199-K-115A__ITER1,199-K-115A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,16.0,0.004326538907333033,11.0,34.64728815351261,36.06338855571703,0.37312611767226767,43.29359291690387,32.675610554706225,43.533262923835906,44.00164311800608,33.383660755808435,44.24131312493812,-15.323644076756306,15.0,0.0,41.53069752320703,-0.3294616797044239,0.00011504166869502973,-1.118775192048194,8.236396353722619e-05,0.8662858390446493,4,4,INTERP+EVENT,True
199-K-115A__ITER2,199-K-115A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,16.0,0.0,231.0,585.3066919876009,592.2258630158892,1.0,649.9478072733273,663.7557721108742,695.9262280959186,653.4073927874714,667.2153576250183,699.3858136100628,-290.65334599380043,235.0,31.0,68.31824220563115,-0.5016906135031575,-0.00042097766035402353,0.05378378833482808,1.6009209603800477e-18,1.6050508777602503e-22,4,4,INTERP+EVENT,True
199-K-116A__ITER1,199-K-116A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,2.0,0.00018213860546700822,10.0,25.471282135111963,26.74939679434248,0.44807034076651203,40.690117629035164,23.86567203860697,40.69276731957873,41.32917495865042,24.50472936822223,41.33182464919398,-10.735641067555981,14.0,0.0,34.34897059513273,-0.2281765248982536,-0.00025107540551066245,-1.6787115697358295,5.822657212586393e-09,0.5270935791321862,4,4,INTERP+EVENT,True
199-K-116A__ITER2,199-K-116A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,2.0,0.0,223.0,525.1678836914474,532.0177837264102,1.0,533.9106601659146,670.3749568908057,670.405359977734,537.3356101833959,673.7999069082871,673.8303099952153,-260.5839418457237,227.0,29.0,23.609938905311804,-0.12626060668263137,-0.00042746150403018057,-0.3472859754236478,0.000854323086125698,7.06295287047946e-46,4,4,INTERP+EVENT,True
199-K-117A__ITER1,199-K-117A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-117A__ITER2,199-K-117A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,0.0026427640364817817,5.0,16.608986424750487,17.003435579422927,1.0,20.150444469226017,23.767651498212512,26.480846276776656,20.347669046562235,23.96487607554873,26.678070854112875,-6.3044932123752435,9.0,0.0,24.712648520954282,-0.23366645451404044,0.00020798953355381108,-1.9299142894804024,0.005650667846956397,6.6825515806503e-05,4,4,INTERP+EVENT,True
199-K-118A__ITER1,199-K-118A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,32.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-119A__ITER1,199-K-119A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,21.0,0.4921404609166039,10.0,41.27478509244603,42.55289975167655,0.37945087504702707,39.336724818362484,40.659554015592065,40.69276731957874,39.97578214797774,41.29861134520732,41.331824649194,-18.637392546223015,14.0,0.0,-19.212745445549608,0.0325538769395036,0.0012235799343829656,-0.7172657966039311,0.8032544142497193,0.2276476984312542,4,4,INTERP+EVENT,True
199-K-119A__ITER2,199-K-119A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,21.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-120A__ITER1,199-K-120A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,0.0013844461753601545,10.0,29.527857134179353,30.80597179340987,0.6075793573315275,28.53131216828656,39.483201096945685,40.69276731957873,29.17036949790182,40.12225842656094,41.33182464919398,-12.763928567089676,14.0,0.0,21.97838264715708,0.05493129958512485,-0.0017639169138256028,-1.6442886503768541,0.307743182925324,1.3882047556329455e-05,4,4,INTERP+EVENT,True
199-K-120A__ITER2,199-K-120A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,1.0103029524088925e-14,205.0,562.2092057374241,568.8938742413537,0.5038876856495207,560.8384019740679,619.2600111563434,624.6643110995426,564.1807362260326,622.6023454083081,628.0066453515074,-279.10460286871205,209.0,40.0,1.5176789584225554,0.04017398509445989,-0.0003064825853272266,-0.14949122258203118,0.4273635345801218,5.558453978193884e-16,4,4,INTERP+EVENT,True
199-K-125A__ITER1,199-K-125A,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,23.0,0.5546920266389086,9.0,38.673162211144586,39.80306092606766,0.38449791370127895,36.761528379033315,37.84842064640821,37.851846663565524,37.32647773649485,38.413370003869744,38.41679602102706,-17.336581105572293,13.0,0.0,18.17116180788138,-0.03932267866645409,-0.0007776435484236252,-1.153205933847957,0.7658590360894437,0.26738458066335524,4,4,INTERP+EVENT,True
199-K-125A__ITER2,199-K-125A,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,23.0,0.014273817953629586,33.0,84.93984794749551,88.16168377278396,0.4989730883500439,83.54944171580112,91.38736143908146,91.43850461193263,85.16035962844535,92.99827935172569,93.04942252457685,-40.469923973747754,37.0,17.0,15.019161241491998,-0.08264719856547897,-0.00026636463372574733,-0.37889202869365324,0.43301815457558346,0.0018680201083198877,4,4,INTERP+EVENT,True
199-K-126__ITER1,199-K-126,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,36.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-126__ITER2,199-K-126,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,36.0,1.7944915966516817e-06,13.0,24.751713939627706,26.418140627740136,1.0,35.41482982253357,48.80747686455287,49.213291558079476,36.24804316658979,49.64069020860909,50.046504902135695,-10.375856969813853,17.0,0.0,47.32078000587767,-0.336477868998666,-0.0003050140868649705,-1.2949041387295734,1.4472216602995117e-05,3.953616475511095e-15,4,4,INTERP+EVENT,True
199-K-127__ITER1,199-K-127,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,24.0,0.7328247460539015,10.0,42.07106992555068,43.3491845847812,0.3894476338315924,40.39085104091987,40.18501819094795,40.69276731957873,41.029908370535125,40.824075520563206,41.33182464919398,-19.03553496277534,14.0,0.0,-0.5890126554266257,0.05996957683545255,-0.00028932483144607164,-0.9448412111000115,0.5695405262194257,0.7351850309780504,4,4,INTERP+EVENT,True
199-K-127__ITER2,199-K-127,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,24.0,5.298402695474991e-07,219.0,626.8871500025291,633.7014935454494,0.7157748704091772,626.2183708259955,647.3314148402312,653.7885305106529,629.6255425974556,650.7385866116913,657.195702282113,-311.44357500126455,223.0,68.0,-3.4204812250623187,0.06518092749669173,-0.00020740649968564593,-0.01951071716237507,0.24850191911576314,1.4894492732651541e-06,4,4,INTERP+EVENT,True
199-K-129__ITER1,199-K-129,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,35.0,0.00011901979888417902,8.0,18.937946870008602,19.907760169584602,0.36909396169392805,35.00430372516843,16.944538812769366,35.01038827303659,35.48921037495643,17.429445462557368,35.49529492282459,-7.468973435004301,12.0,0.0,23.130132994199677,-0.16280362449361196,-1.4954248122043576e-05,-2.5679990839186075,8.768410528247742e-11,0.9352811892692141,4,4,INTERP+EVENT,True
199-K-129__ITER2,199-K-129,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,20.0,1.4612376391109905e-06,162.0,466.92884386862,473.1528194453331,0.6263022844133755,491.638794028769,465.99299958465446,491.8012974353097,494.7507818171255,469.104987373011,494.91328522366626,-231.46442193431,166.0,16.0,65.79509539532555,-0.5341911446526009,-5.2100763747407e-05,0.042197374570755966,8.69052864006563e-08,0.301014863080289,4,4,INTERP+EVENT,True
199-K-130__ITER1,199-K-130,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,43.0,0.0003368722724356177,17.0,46.57921152103821,48.668256396485056,1.0,49.24989663918943,57.769888216956,60.57082494703818,50.29441907691285,58.81441065467942,61.615347384761606,-21.289605760519105,21.0,0.0,4.438476910635622,0.057102295898242623,-0.0004988044008289328,-2.8055729901617186,0.022191884665129617,1.8333563638285363e-05,4,4,INTERP+EVENT,True
199-K-130__ITER2,199-K-130,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,43.0,0.0,236.0,484.1595938892874,491.1208717359714,1.0,489.49613160309457,693.011240122423,695.8083863378909,492.97677052643655,696.491879045765,699.2890252612328,-240.0797969446437,240.0,7.0,24.718549626242435,-0.12507272200302558,-0.000446916398980051,-0.3957949000453333,0.006327540178304908,8.029637351973215e-77,4,4,INTERP+EVENT,True
199-K-131__ITER1,199-K-131,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,14.0,0.0,171.0,51.67118972885123,58.00076167669826,1.0,62.735584065853786,489.5001302661728,505.05865063798046,65.9003700397773,492.6649162400963,508.223436611904,-23.835594864425616,175.0,5.0,36.44002758048009,-0.1145626102208747,-0.001304294030627857,-1.0163512890189526,0.00023113256073507393,0.0,4,4,INTERP+EVENT,True
199-K-131__ITER2,199-K-131,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,14.0,0.5615084873574879,3.0,21.63182792725395,21.52364822536458,0.43350302068529356,20.167019936019386,19.960114897946646,20.78608470607461,20.112930085074698,19.906025047001958,20.731994855129923,-8.815913963626976,7.0,0.0,12.17554009007195,-0.09773934500434356,5.620970576435005e-05,-1.7231356999159226,0.4558578859638137,0.562135986626711,4,4,INTERP+EVENT,True
199-K-132__ITER1,199-K-132,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,0.0,47.0,60.07308553040293,63.93673679585158,1.0,62.53516220089886,139.88011981399592,145.72179639477142,64.46698783362318,141.81194544672024,147.65362202749574,-28.036542765201464,51.0,0.0,25.818922820455366,0.028638065452606238,-0.0017948873009519936,-2.2541604173517906,0.03081619817589146,5.561569159008924e-46,4,4,INTERP+EVENT,True
199-K-132__ITER2,199-K-132,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,0.0,162.0,287.1304731026668,293.3544486793799,1.0,295.18630261471327,473.09523029790216,474.04028206729606,298.2982904030698,476.2072180862587,477.1522698556526,-141.5652365513334,166.0,1.0,5.999085115224841,0.04369107380684139,-0.0005422680221737316,-1.5198850560146795,0.001271988124078505,7.169951026819238e-78,4,4,INTERP+EVENT,True
199-K-132__ITER3,199-K-132,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,0.003074601278276745,15.0,45.32322695417828,47.212104912511165,1.0,52.251855271724324,48.151305976240685,54.89238705764232,53.196294250890766,49.09574495540713,55.83682603680876,-20.66161347708914,19.0,0.0,22.954221485380767,-0.09995904410509604,-0.0004868159398900237,-2.5537731798230126,0.0007355673284740722,0.019056764603239792,4,4,INTERP+EVENT,True
199-K-132__ITER4,199-K-132,4,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,0.0003765539806006579,17.0,46.80192665457404,48.890971530020884,1.0,48.76743676915804,59.20363969002789,60.570824947038176,49.81195920688146,60.248162127751314,61.6153473847616,-21.40096332728702,21.0,0.0,19.08943554894904,-0.10283791531107239,-0.00022911509611614144,-1.6397521126759684,0.036690379616874776,5.391937314168281e-06,4,4,INTERP+EVENT,True
199-K-137__ITER1,199-K-137,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,3.346234400680714e-11,11.0,-2.7079408319059466,-1.2918404297015265,1.0,6.912314831286613,43.246060991107484,43.533262923835906,7.620365032388824,43.954111192209695,44.24131312493812,3.3539704159529733,15.0,0.0,55.228562129828134,-0.06909323497848173,-0.002815346850492659,-2.683940329519486,2.800336302208368e-05,1.668170044039439e-78,4,4,INTERP+EVENT,True
199-K-137__ITER2,199-K-137,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,0.0,185.0,212.04372946446108,218.52722349458037,1.0,218.84927217249145,521.1322184218106,537.3561106799543,222.0910191875511,524.3739654368703,540.597857695014,-104.02186473223054,189.0,0.0,36.0418731420792,-0.0879521169766289,-0.0013933637628830936,-0.7180108888693613,0.002679246922282581,4.4841412522973e-174,4,4,INTERP+EVENT,True
199-K-137__ITER3,199-K-137,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,1.7038588900897267e-06,10.0,16.127537431686587,17.405652090917105,0.3814016137676127,14.199732722373769,40.63017644159096,40.69276731957872,14.838790051989028,41.26923377120622,41.331824649193976,-6.063768715843294,14.0,0.0,-58.06187992378748,0.013410854089722842,0.003480177747928175,-2.0006815104769817,0.7879015502598063,6.360459279645924e-19,4,4,INTERP+EVENT,True
199-K-137__ITER4,199-K-137,4,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,0.006071568649256176,122.0,350.3602444303191,356.03280824422205,1.0,353.50466606843486,350.6345035493872,358.56852099178116,356.3409479753863,353.47078545633866,361.4048028987326,-173.18012221515954,126.0,0.0,-3.9306121331749675,0.06772680895050126,-6.450256668246318e-05,-1.0083339621955865,0.02193561716474074,0.1297964527140037,4,4,INTERP+EVENT,True
199-K-138__ITER1,199-K-138,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,0.0,224.0,204.999529487194,211.85822074510287,1.0,231.4894848418606,630.878578037041,648.033771725478,234.91883047081504,634.3079236659955,651.4631173544325,-100.499764743597,228.0,0.0,19.6462168913866,-0.06314590522573062,-0.0006027872066616815,-1.607840695352364,3.6134624946888786e-08,3.033879224060394e-276,4,4,INTERP+EVENT,True
199-K-138__ITER2,199-K-138,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-K-138__ITER3,199-K-138,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,0.0,0.6989168846769217,19.0,67.53233508856616,69.80332352042444,0.3696227368815111,66.22229079978547,65.5417902414258,66.24878198828577,67.35778501571463,66.67728445735494,67.38427620421493,-31.766167544283075,23.0,0.0,-5.059438401506291,0.06298390026886157,-7.96251737696863e-06,-1.0897513789985838,0.4026383499190692,0.9225320535172592,4,4,INTERP+EVENT,True
