"NAME","TOP","BOT"
"399-2-23",105.4262,97.71476
"399-2-24",104.8306,97.11916
"399-2-25",96.7404,78.4524
"399-2-26",105.771,104.247
"399-2-27",98.22344,97.61384
"399-2-28",102.0534,101.4438
"399-2-29",105.83844,104.31444
"399-2-3",NA,NA
"399-2-30",98.33188,97.72228
"399-2-31",102.0924,101.4828
"399-2-32",107.900608,103.32556
"399-2-33",108.37624,97.34248
"399-2-34",108.1904,103.6184
"399-2-37",107.8796,103.3076
"399-2-5",107.081296,102.506248
"399-2-7",105.36876,97.65732
"399-2-8",105.4762,97.76476
"399-2-9",104.706344,97.001
"399-3-10",NA,NA
"399-3-11",104.379,101.331
"399-3-18",107.664272,103.092272
"399-3-19",108.366608,100.706984
"399-3-20",108.182848,100.556752
"399-3-21",80.183832,77.132784
"399-3-22",80.316136,77.41444
"399-3-23",105.5652,97.9452
"399-3-24",105.5292,97.78728
"399-3-25",105.24332,97.53188
"399-3-26",105.2324,99.041912
"399-3-27",105.35928,97.61736
"399-3-28",105.26832,97.5264
"399-3-29",105.4492,97.73776
"399-3-30",105.732,104.208
"399-3-31",98.67064,98.06104
"399-3-32",102.02844,101.41884
"399-3-33",107.64104,103.06904
"399-3-34",109.203296,98.568824
"399-3-35",108.017568,103.445568
"399-3-37",108.261288,102.17748
"399-3-38",104.695232,104.08868
"399-3-9",104.836,101.788
"399-4-10",106.529,100.433
"399-4-11",107.026,102.454
"399-4-14",106.4076,100.302456
"399-4-15",106.747432,102.169336
"399-4-16",107.555864,99.893192
"399-4-9",105.1646,99.0686
"399-5-4B",107.6074,103.0354
"399-6-2",107.78908,103.12564
"399-6-3",107.70928,103.13728
"399-6-5",107.878472,103.306472
"399-8-5A",107.094,100.998
"399-8-5B",75.22184,71.93
"399-8-5C",64.26752,59.45168
"499-S1-8J",NA,NA
"699-10-E12",NA,NA
"699-100-43B",116.258688,113.1924
"699-101-45",117.02364,113.969544
"699-101-48B",NA,NA
"699-12-2C",116.97012,110.852784
"699-12-3A",118.01544,110.39544
"699-13-0A",116.689288,110.578048
"699-13-1A",NA,NA
"699-13-1B",NA,NA
"699-13-1C",NA,NA
"699-13-1E",117.883184,111.817664
"699-13-2D",118.251744,112.137456
"699-13-3",118.320352,110.706448
"699-13-3A",119.369488,113.2552
"699-14-38",NA,NA
"699-14-E6P",NA,NA
"699-14-E6Q",NA,NA
"699-14-E6R",NA,NA
"699-14-E6S",NA,NA
"699-15-15A",NA,NA
"699-15-15B",NA,NA
"699-17-47",-187.492,-208.828
"699-17-5",NA,NA
"699-18-21",110.34536,98.15336
"699-19-23",NA,NA
"699-19-43",NA,NA
"699-2-6A",120.445216,114.34312
"699-2-7",NA,NA
"699-20-E5A",NA,NA
"699-20-E5T",NA,NA
"699-21-6",NA,NA
"699-22-35",125.53948,114.87148
"699-23-34A",125.88716,121.22372
"699-23-34B",125.435,116.291
"699-24-1P",NA,NA
"699-24-1Q",NA,NA
"699-24-1R",NA,NA
"699-24-1S",NA,NA
"699-24-34A",125.734,121.162
"699-24-34B",125.7584,121.1864
"699-24-34C",125.8782,121.3062
"699-24-34D",123.009288,113.856144
"699-24-34E",121.970016,112.816872
"699-24-35",125.5286,120.9566
"699-24-36",122.974912,113.830912
"699-25-33A",103.3622,100.3142
"699-25-34A",NA,NA
"699-25-34B",122.64464,119.59664
"699-25-34C",125.71984,121.0564
"699-25-34D",125.26136,114.74576
"699-25-34E",123.038368,113.894368
"699-25-34F",122.59364,113.446592
"699-26-33",126.0492,119.9532
"699-26-33A",122.700096,113.556096
"699-26-34A",122.67944,119.63144
"699-26-34B",125.393824,114.756304
"699-26-35A",122.91808,119.87008
"699-26-35C",103.9226,100.8746
"699-26-38",123.092576,113.951624
"699-27-68",119.096928,109.94988
"699-28-40",NA,NA
"699-28-40Q",NA,NA
"699-29-55",103.953528,94.800384
"699-29-66",107.082872,100.986872
"699-29-70AP",NA,NA
"699-29-70AQ",NA,NA
"699-29-70CP",NA,NA
"699-29-70CQ",NA,NA
"699-29-70CR",NA,NA
"699-29-70CS",NA,NA
"699-29-70CT",NA,NA
"699-29-70CU",NA,NA
"699-30-57",124.505424,113.834376
"699-30-63",104.41168,92.21968
"699-30-66",92.355,89.307
"699-30-70",100.671952,91.521856
"699-30-73",131.448368,120.554816
"699-31-11",85.395,70.155
"699-31-17",NA,NA
"699-31-31",NA,NA
"699-31-31P",NA,NA
"699-31-31Q",NA,NA
"699-31-50",108.286224,96.091176
"699-31-53A",NA,NA
"699-31-53B",NA,NA
"699-31-68",129.9558,119.284752
"699-31-84B",-233.0424,-296.136
"699-32-22B",-78.24708,-96.9618
"699-32-59",111.238472,94.471424
"699-32-62",NA,NA
"699-32-62P",NA,NA
"699-32-64",114.861384,95.043288
"699-32-72A",NA,NA
"699-32-72B",138.987824,129.840776
"699-32-76",134.7794,124.1114
"699-32-77B",134.705128,127.057696
"699-33-42",NA,NA
"699-33-56",NA,NA
"699-33-74",134.3506,123.6826
"699-33-75",134.976,124.308
"699-33-76",135.5364,124.8684
"699-34-61",128.47416,122.37816
"699-34-72",133.729392,123.058344
"699-35-57",NA,NA
"699-35-58",NA,NA
"699-35-59",NA,NA
"699-35-70",NA,NA
"699-35-70C",131.795848,122.639656
"699-36-58A",NA,NA
"699-36-58B",NA,NA
"699-36-63B",113.786576,104.639528
"699-36-65",128.644264,121.027312
"699-36-66B",130.865184,120.194136
"699-36-67",135.648016,126.403432
"699-36-70A",136.747096,127.523848
"699-36-70B",133.97908,123.317176
"699-37-47A",124.34624,115.20224
"699-37-66",130.494616,119.823568
"699-37-67",129.549688,121.94188
"699-37-68",137.396808,128.24976
"699-37-E4",NA,NA
"699-38-61",125.42732,119.33132
"699-38-64",90.906328,66.531472
"699-38-64B",139.055072,108.572024
"699-38-68A",136.61504,127.47104
"699-38-70B",97.85884,93.280744
"699-38-70C",105.329736,100.75164
"699-39-68",134.810144,89.090144
"699-39-84CP",NA,NA
"699-39-84CQ",NA,NA
"699-39-84CR",NA,NA
"699-39-84CS",NA,NA
"699-39-84CT",NA,NA
"699-39-84CU",NA,NA
"699-4-E6",NA,NA
"699-40-36",97.512648,94.473792
"699-40-39",103.9872,100.7868
"699-40-40A",99.36952,96.178264
"699-40-40B",107.97556,104.77516
"699-40-65",129.467536,118.79344
"699-40-67",99.21324,68.882592
"699-40-70A",126.25816,77.477968
"699-41-23",NA,NA
"699-41-35",100.885912,97.78
"699-41-40",116.53228,113.36236
"699-41-42",113.807416,110.741128
"699-42-12A",NA,NA
"699-42-37",114.398696,111.35984
"699-42-39A",118.45588,115.28596
"699-42-39B",108.2716,105.0712
"699-42-40A",124.069,114.6202
"699-42-40B",127.244,121.148
"699-42-40C",73.1994,47.901
"699-42-41",132.03984,125.7
"699-42-42A",NA,NA
"699-42-42B",118.92208,115.6912
"699-42-67",103.38844,72.93892
"699-42-E9B",11.8056,0.771839999999997
"699-43-104",NA,NA
"699-43-40",130.40036,124.091
"699-43-41E",126.76904,123.53816
"699-43-41F",117.74,114.47864
"699-43-41G",110.65116,107.60316
"699-43-42J",129.49932,123.2814
"699-43-43B",123.256384,115.593712
"699-43-43C",123.836488,116.204296
"699-43-44",124.513344,118.4082
"699-43-44B",123.302192,115.673048
"699-43-44C",124.132544,116.509496
"699-43-44D",122.973944,115.3448
"699-43-44E",123.291528,115.659336
"699-43-45",126.4686,120.28116
"699-43-67",137.364664,119.06752
"699-43-67B",104.505312,76.9392
"699-43-69",104.55404,93.88604
"699-43-91AP",NA,NA
"699-43-91AQ",NA,NA
"699-43-91D",NA,NA
"699-43-91DP",NA,NA
"699-44-39B",126.21528,120.11928
"699-44-42",130.11796,123.961
"699-44-42B",124.52684,116.897696
"699-44-43B",129.49112,123.21224
"699-44-43C",124.067408,116.44436
"699-44-67",111.51092,81.0614
"699-44-70B",102.770848,96.665704
"699-44-70C",124.119976,118.023976
"699-45-65",NA,NA
"699-45-67",137.462808,122.21976
"699-45-67B",103.960952,85.666856
"699-45-67C",105.905344,99.809344
"699-45-69C",109.8114,105.2394
"699-46-32",NA,NA
"699-46-61",121.582088,115.394648
"699-46-61B",113.843624,107.744576
"699-46-68",154.642008,124.165056
"699-46-70",101.554,95.454952
"699-46-91",121.239976,119.737312
"699-47-50",99.085,88.417
"699-47-53B",123.232728,120.184728
"699-47-55",123.39796,120.38044
"699-47-78",132.777568,77.904424
"699-47-78B",134.83984,87.601936
"699-47-78C",134.727616,67.671616
"699-47-80DP",NA,NA
"699-48-50",126.569928,120.37944
"699-48-50B",123.32184,120.1824
"699-48-70",128.856744,98.373696
"699-48-77A",141.18248,135.08648
"699-48-77C",117.472,111.376
"699-48-77D",140.25344,134.15744
"699-48-96",54.618,46.998
"699-49-32B",NA,NA
"699-49-55A",NA,NA
"699-49-55B",108.763,93.2182
"699-49-57B",102.790408,99.63268
"699-49-69",124.1458,87.5698
"699-50-42",NA,NA
"699-50-42P",NA,NA
"699-50-45",NA,NA
"699-50-48B",NA,NA
"699-50-53B",104.758632,101.704536
"699-50-56",122.09524,119.04724
"699-50-59",122.871064,121.344016
"699-50-74",132.574968,121.90392
"699-50-85P",NA,NA
"699-51-36A",NA,NA
"699-51-46",NA,NA
"699-51-75",NA,NA
"699-51-75P",NA,NA
"699-52-46A",86.016,70.776
"699-52-48",NA,NA
"699-52-55",123.20296,120.15496
"699-52-55B",105.219392,100.647392
"699-53-35",NA,NA
"699-53-47B",126.2432,120.1472
"699-53-50",NA,NA
"699-53-55C",118.9924,108.934
"699-54-18B",NA,NA
"699-54-34",NA,NA
"699-54-37A",NA,NA
"699-54-45A",121.842,118.794
"699-54-45B",59.8298,55.2578
"699-54-48",122.2684,120.4396
"699-54-49",126.2354,118.6154
"699-54-57",129.888968,124.177016
"699-55-44",NA,NA
"699-55-55",126.62392,120.23836
"699-55-70P",NA,NA
"699-55-95P",NA,NA
"699-55-95Q",NA,NA
"699-56-43",NA,NA
"699-56-53",74.959,50.575
"699-57-59",125.167392,118.973856
"699-57-83BP",NA,NA
"699-57-83BQ",NA,NA
"699-57-83BR",NA,NA
"699-57-83C",NA,NA
"699-58-24",NA,NA
"699-59-32",NA,NA
"699-59-58",126.111,120.015
"699-60-27",111.238368,105.13932
"699-60-32",NA,NA
"699-60-57",100.25084,97.20284
"699-60-59",-301.7022,-320.50836
"699-60-60",119.78,118.256
"699-61-37",NA,NA
"699-61-57",-14.03,-44.2052
"699-62-31",NA,NA
"699-63-30",112.57692,104.944728
"699-63-58",NA,NA
"699-64-28",112.929992,106.833992
"699-64-62",NA,NA
"699-66-32",119.559648,118.035648
"699-66-58",NA,NA
"699-66-64",NA,NA
"699-66-91",NA,NA
"699-67-26",113.158856,111.634856
"699-67-51",NA,NA
"699-70-29",114.22,111.168952
"699-71-24",113.971304,107.902736
"699-71-30B",NA,NA
"699-71-30C",114.47112,112.944072
"699-71-34",116.08744,113.03944
"699-73-30",114.634928,113.110928
"699-73-61",NA,NA
"699-75-28",114.995408,110.411216
"699-75-31",115.2882,113.7642
"699-75-34B",117.129408,112.548264
"699-77-34B",114.93684,111.885792
"699-77-36B",117.369248,114.321248
"699-78-62",NA,NA
"699-8-17",NA,NA
"699-8-25",NA,NA
"699-8-32",NA,NA
"699-88-41A",119.0868,111.4668
"699-90-45",NA,NA
"699-90-45B",121.729008,111.05796
"699-90-47B",117.6832,111.5872
"699-91-46A",120.2446,113.90476
"699-92-49",NA,NA
"699-93-37A",117.43396,106.75072
"699-93-48A",120.98624,114.6464
"699-93-48C",120.931744,111.760312
"699-94-41",117.06468,114.01668
"699-94-43",117.590568,113.018568
"699-95-45",117.53272,114.48472
"699-95-45B",120.65704,114.56104
"699-95-45C",100.106072,97.048928
"699-95-46",104.748704,98.600888
"699-95-48",118.573152,112.477152
"699-95-48B",104.980824,103.456824
"699-95-48C",114.089,111.037952
"699-95-51",118.2712,112.1752
"699-96-41",118.279352,115.21916
"699-96-42",117.69256,114.64456
"699-96-42B",103.308608,97.20956
"699-96-43",118.83848,113.9312
"699-96-44",115.253776,112.193584
"699-96-45",115.15496,112.097816
"699-96-52B",117.472096,111.33952
"699-97-41",117.29176,111.19576
"699-97-43B",117.7616,114.7136
"699-97-43C",104.5698,103.0458
"699-97-45",118.50244,113.93044
"699-97-45B",109.0696,107.3932
"699-97-47B",115.684128,114.15708
"699-97-47C",118.126184,115.072088
"699-97-47D",110.734,107.682952
"699-97-48B",118.666992,112.5588
"699-97-48C",106.212,104.688
"699-97-60",104.941608,101.89056
"699-97-61",103.252008,100.20096
"699-98-43",116.509688,111.9194
"699-98-46",118.377352,115.320208
"699-98-50",108.337472,103.771568
"699-98-51",117.23208,112.66008
"699-99-41",116.39756,113.34956
"699-99-42B",116.2956,113.229312
"699-99-44",117.4534,114.4054
"699-S12-29",NA,NA
"699-S14-20A",NA,NA
"699-S19-E14",108.269176,101.93848
"699-S20-E10",106.450864,101.881912
"699-S22-E9A",107.42052,102.84852
"699-S22-E9B",72.293816,69.0416
"699-S22-E9C",61.2252,59.60976
"699-S27-E12A",107.4248,101.3288
"699-S27-E9A",108.680104,102.514
"699-S27-E9B",68.98524,65.733024
"699-S27-E9C",59.847,58.323
"699-S28-E12",107.99504,101.8076
"699-S28-E13A",107.3376,101.2416
"699-S29-E10A",107.8314,101.7354
"699-S29-E11",110.53932,104.13852
"699-S29-E12",NA,NA
"699-S29-E13A",107.6754,101.5794
"699-S29-E16A",107.4026,101.3066
"699-S29-E16B",87.3318,84.2838
"699-S29-E16C",65.447976,62.2872
"699-S30-E10A",109.03044,102.843
"699-S30-E10B",109.02012,102.81744
"699-S30-E11A",108.004,101.908
"699-S30-E15A",101.6786,98.6306
"699-S31-E10A",109.1108,102.92336
"699-S31-E10B",108.816336,104.1468
"699-S31-E10C",103.347816,100.29372
"699-S31-E10D",110.16836,103.98092
"699-S31-E10E",101.8852,89.6932
"699-S31-E11",109.234,103.01608
"699-S31-E8A",110.0238,103.9278
"699-S32-E13A",NA,NA
"699-S32-E13B",105.51,99.414
"699-S32-E8",93.3296,90.278552
"699-S34-E15",106.90312,103.64176
"699-S36-E13A",NA,NA
"699-S37-E14",109.34344,104.5276
"699-S41-E12",106.869576,103.504584
"699-S41-E13A",110.89844,106.14356
"699-S41-E13B",101.79832,98.68936
"699-S41-E13C",91.38348,88.24404
"699-S5-E2",NA,NA
"699-S5-E2B",NA,NA
"699-S6-E3",114.979552,105.835552
"699-S6-E3B",113.1526,108.55012
"699-S6-E4A",114.7252,108.72064
"699-S6-E4D",NA,NA
"699-S6-E4K",114.44456,109.87256
"699-S6-E4L",114.364104,109.789056
"C4937",NA,NA
"C4938",NA,NA
"C5340",NA,NA
"C5632",NA,NA
"C5633",NA,NA
"C5634",NA,NA
"C5635",NA,NA
"C5636",NA,NA
"C5637",NA,NA
"C5638",NA,NA
"C5641",NA,NA
"C5644",NA,NA
"C5673",NA,NA
"C5674",NA,NA
"C5676",NA,NA
"C5677",NA,NA
"C5678",NA,NA
"C5679",NA,NA
"C5680",NA,NA
"C5681",NA,NA
"C5682",NA,NA
"C6227",NA,NA
"C6228",NA,NA
"C6230",NA,NA
"C6231",NA,NA
"C6232",NA,NA
"C6233",NA,NA
"C6235",NA,NA
"C6236",NA,NA
"C6237",NA,NA
"C6238",NA,NA
"C6239",NA,NA
"C6240",NA,NA
"C6241",NA,NA
"C6242",NA,NA
"C6243",NA,NA
"C6244",NA,NA
"C6245",NA,NA
"C6246",NA,NA
"C6247",NA,NA
"C6248",NA,NA
"C6249",NA,NA
"C6250",NA,NA
"C6251",NA,NA
"C6252",NA,NA
"C6253",NA,NA
"C6254",NA,NA
"C6255",NA,NA
"C6256",NA,NA
"C6257",NA,NA
"C6258",NA,NA
"C6259",NA,NA
"C6260",NA,NA
"C6261",NA,NA
"C6263",NA,NA
"C6264",NA,NA
"C6265",NA,NA
"C6266",NA,NA
"C6267",NA,NA
"C6268",NA,NA
"C6269",NA,NA
"C6270",NA,NA
"C6271",NA,NA
"C6272",NA,NA
"C6275",NA,NA
"C6278",NA,NA
"C6281",NA,NA
"C6282",NA,NA
"C6284",NA,NA
"C6285",NA,NA
"C6286",NA,NA
"C6287",NA,NA
"C6288",NA,NA
"C6290",NA,NA
"C6291",NA,NA
"C6293",NA,NA
"C6296",NA,NA
"C6297",NA,NA
"C6299",NA,NA
"C6300",NA,NA
"C6301",NA,NA
"C6302",NA,NA
"C6303",NA,NA
"C6305",NA,NA
"C6306",NA,NA
"C6307",NA,NA
"C6308",NA,NA
"C6309",NA,NA
"C6311",NA,NA
"C6312",NA,NA
"C6314",NA,NA
"C6315",NA,NA
"C6316",NA,NA
"C6317",NA,NA
"C6318",NA,NA
"C6319",NA,NA
"C6320",NA,NA
"C6321",NA,NA
"C6322",NA,NA
"C6323",NA,NA
"C6324",NA,NA
"C6325",NA,NA
"C6326",NA,NA
"C6327",NA,NA
"C6328",NA,NA
"C6329",NA,NA
"C6330",NA,NA
"C6331",NA,NA
"C6332",NA,NA
"C6333",NA,NA
"C6334",NA,NA
"C6341",NA,NA
"C6342",NA,NA
"C6343",NA,NA
"C6344",NA,NA
"C6347",NA,NA
"C6348",NA,NA
"C6350",NA,NA
"C6351",NA,NA
"C6352",NA,NA
"C6353",NA,NA
"C6356",NA,NA
"C6359",NA,NA
"C6362",NA,NA
"C6365",NA,NA
"C6368",NA,NA
"C6371",NA,NA
"C6374",NA,NA
"C6375",NA,NA
"C6378",NA,NA
"C6380",NA,NA
"C6383",NA,NA
"C6384",NA,NA
"C7641",NA,NA
"C7642",NA,NA
"C7643",NA,NA
"C7645",NA,NA
"C7646",NA,NA
"C7647",NA,NA
"C7648",NA,NA
"C7649",NA,NA
"C7650",NA,NA
"C7934",NA,NA
"C7935",NA,NA
"C7936",NA,NA
"C7937",NA,NA
"C7938",NA,NA
"C7939",NA,NA
"C9619",NA,NA
"C9620",NA,NA
"C9621",NA,NA
"C9622",NA,NA
"C9623",NA,NA
"C9624",NA,NA
"DD-49-2.5",NA,NA
"ENW-MW-1",NA,NA
"ENW-MW-10",NA,NA
"ENW-MW-11",NA,NA
"ENW-MW-12",NA,NA
"ENW-MW-13",NA,NA
"ENW-MW-14",NA,NA
"ENW-MW-2",NA,NA
"ENW-MW-3",NA,NA
"ENW-MW-4",NA,NA
"ENW-MW-5",NA,NA
"ENW-MW-6",NA,NA
"ENW-MW-7",NA,NA
"ENW-MW-8",NA,NA
"ENW-MW-9",NA,NA
"N116mArray-0A",NA,NA
"N116mArray-15A",NA,NA
"N116mArray-16A",NA,NA
