KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp_py,p_event_py,AIC_py,BIC_py,logLik_py,n_obs_py,n_cens,model_type,fit_ok,beta_intercept_py,beta_interp_py,beta_event_py,sigma,WELL_r,ITER_r,LAG_r,p_trend_r,AIC_r,BIC_r,logLik_r,beta_intercept_r,beta_interp_r,beta_event_r,p_interp_r,p_event_r,n_obs_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff,logLik_diff,beta_intercept_diff,beta_interp_diff,beta_event_diff,p_interp_diff,p_event_diff,n_obs_diff
199-H4-70__ITER1,199-H4-70,1,,NONE,,,,,,,88,39,INTERP+EVENT,False,,,,,199-H4-70,1.0,83.0,0.320605556454321,220.314124696797,225.268798325753,-107.157062348399,-21.2994826877909,0.15553047491135,0.0002179584148531,0.21672899118833,0.233897902511456,88.0,both,,,,,,,,,,,0.0
199-H4-70__ITER2,199-H4-70,2,,NONE,,,,,,,87,1,INTERP+EVENT,False,,,,,199-H4-70,2.0,5.0,0.0514773681290329,241.118342248158,246.027036840665,-117.559171124079,-11.2363289827076,0.0966593067689947,0.0001245877061353,0.0592988116612978,0.0476948077462394,86.0,both,,,,,,,,,,,1.0
199-H4-71__ITER1,199-H4-71,1,26.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-72__ITER1,199-H4-72,1,,NONE,,,,,,,4,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-73__ITER1,199-H4-73,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-74__ITER1,199-H4-74,1,,NONE,,,,,,,64,1,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-75__ITER1,199-H4-75,1,,NONE,,,,,,,191,1,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-76__ITER1,199-H4-76,1,,NONE,,,,,,,139,9,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-81__ITER1,199-H4-81,1,,NONE,,,,,,,188,3,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-83__ITER1,199-H4-83,1,2.0,ULAG,,,,,,,7,1,INTERP+EVENT,False,,,,,199-H4-83,1.0,2.0,0.614180043430414,23.1138491074681,23.0056694055788,-8.55692455373407,31.0521468161567,-0.304500851067095,0.0003355617982898,0.339792355414631,0.644086814293728,7.0,both,0.0,,,,,,,,,,0.0
199-H4-83__ITER2,199-H4-83,2,2.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,,199-H4-83,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-H4-83__ITER3,199-H4-83,3,2.0,ULAG,0.04624562920127673,0.27776165084058524,0.02207650802441035,24.899955850285277,25.294405004957717,-10.449977925142639,9,1,INTERP+EVENT,True,50.987657946812874,-0.42914454379723677,0.0009716073355142017,0.629956289805048,199-H4-83,3.0,2.0,0.0374273624741005,23.5345617613089,23.9290109159813,-8.76728088065444,60.8975197044799,-0.62172508083997,0.0006862002662474,0.197659620844498,0.179756956605264,9.0,both,0.0,0.008818266727176227,1.3653940889763767,1.3653940889764158,-1.682697044488199,-9.909861757667024,0.19258053704273326,0.0002854070692668017,0.08010202999608723,-0.15768044858085364,0.0
199-H4-84__ITER1,199-H4-84,1,11.0,ULAG,0.1155501556601709,0.048927808108566236,0.6103641729918733,170.10672721194493,174.26180209975638,-83.05336360597246,59,2,INTERP+EVENT,True,-24.906186925955737,0.24015886596289368,6.837197040191026e-05,0.8538563671537039,199-H4-84,1.0,11.0,0.0156573561071368,165.134816833472,169.289891721284,-79.5674084167362,-31.6081065431539,0.289416803281648,7.21214033838522e-05,0.0039423881778838,0.574416113991963,59.0,both,0.0,0.09989279955303411,4.971910378472927,4.971910378472387,-3.4859551892362646,6.701919617198165,-0.0492579373187543,-3.749432981941934e-06,0.04498541993068243,0.03594805899991027,0.0
199-H4-84__ITER2,199-H4-84,2,11.0,ULAG,2.52594065586198e-06,0.7490536721375242,6.192816368136788e-10,63.358517936992996,66.16091270031731,-29.679258968496498,30,0,INTERP+EVENT,True,-8.526531482743156,0.09054933304942316,0.0021860968494468633,0.6670510987932748,199-H4-84,2.0,11.0,8.74901944558637e-07,60.2209574015533,63.0233521648776,-27.1104787007767,-83.5822526415265,0.369279044466314,0.0022958457747582,0.12815971332088,1.24264780305428e-11,30.0,both,0.0,1.6510387113033431e-06,3.1375605354396967,3.137560535439711,-2.5687802677197986,75.05572115878334,-0.27872971141689085,-0.00010974892531133646,0.6208939588166442,6.06855158783136e-10,0.0
199-H4-85__ITER1,199-H4-85,1,3.0,ULAG,0.0006396063732244661,0.968461103549195,4.824432766451693e-07,29.020963704404487,30.299078363635005,-12.510481852202243,14,0,INTERP+EVENT,True,5.169337139680456,0.006064115771783273,-0.0011666568521785181,0.3380496025303053,199-H4-85,1.0,3.0,0.0006270465286736,27.9437876962311,29.2219023554616,-10.9718938481156,19.0434401688704,0.0262785226529154,-0.001167306867585,0.83899138227685,3.16576573152381e-07,14.0,both,0.0,1.2559844550866076e-05,1.0771760081733852,1.077176008173403,-1.5385880040866429,-13.874103029189945,-0.02021440688113213,6.500154064819057e-07,0.12946972127234502,1.658667034927883e-07,0.0
199-H4-85__ITER2,199-H4-85,2,3.0,ULAG,0.0845525588055076,0.0279560542395418,0.42714867049504623,74.22021031434775,76.73640339039072,-35.11010515717388,26,3,INTERP+EVENT,True,21.65041100732798,-0.17722977330938083,-8.146420160044813e-05,0.34375441396093676,199-H4-85,2.0,3.0,0.168254884910131,74.6943472379093,77.2105403139523,-34.3471736189546,17.6298046632568,-0.134798632536595,-5.41276017839231e-05,0.0633739436147722,0.592686667423478,26.0,both,0.0,-0.08370232610462339,-0.47413692356154513,-0.47413692356157355,-0.7629315382192772,4.0206063440711794,-0.04243114077278584,-2.7336599816525032e-05,-0.035417889375230396,-0.16553799692843174,0.0
199-H4-86__ITER1,199-H4-86,1,54.0,ULAG,,,,,,,106,4,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-87__ITER1,199-H4-87,1,55.0,ULAG,,,,,,,24,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-88__ITER1,199-H4-88,1,11.0,ULAG,1.0044292716449021e-05,0.00026124408101366154,0.006604890492075778,131.39047257233088,135.3310563994351,-63.69523628616544,53,0,INTERP+EVENT,True,-26.73296849174826,0.25864527478119825,-0.00021345804512443514,0.4945363276916143,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-89__ITER1,199-H4-89,1,9.0,ULAG,0.40086098183985996,0.8820866534480979,0.23283006056994138,95.91893328032238,98.91194840325534,-45.95946664016119,33,7,INTERP+EVENT,True,1.6521663491242053,-0.00919574572783701,0.00010184352019682207,0.370017675637287,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-8__ITER1,199-H4-8,1,10.0,ULAG,0.2073996354834211,0.5138630891008042,0.07815639467590234,24.7613234108577,24.92020649421737,-10.38066170542885,8,2,INTERP+EVENT,True,12.354294102481337,-0.09218988445546841,-0.0011183399639572318,0.364559413758188,199-H4-8,1.0,10.0,0.252882453996161,24.3566895227349,24.5155726060946,-9.17834476136744,17.852587157908,-0.0270107626003963,-0.0009459259597317,0.897972367380646,0.135634091783279,8.0,both,0.0,-0.045482818512739887,0.4046338881227989,0.40463388812277046,-1.20231694406141,-5.4982930554266645,-0.06517912185507212,-0.0001724140042255319,-0.38410927827984176,-0.05747769710737667,0.0
199-H4-8__ITER2,199-H4-8,2,10.0,ULAG,0.5758602128826418,0.3555252311432239,0.6737745915451777,65.64157367784868,67.99768133854458,-30.82078683892434,24,8,INTERP+EVENT,True,-13.847636391849319,0.12800288080500918,4.6504567999834044e-05,0.6180701622877728,199-H4-8,2.0,10.0,0.859200401827737,65.7608943394596,68.1170020001555,-29.8804471697298,-4.53060145579927,0.0416760257741057,4.44616881069332e-05,0.757055357457499,0.689001318906589,24.0,both,0.0,-0.2833401889450953,-0.1193206616109137,-0.1193206616109137,-0.9403396691945431,-9.31703493605005,0.08632685503090348,2.0428798929008414e-06,-0.4015301263142751,-0.015226727361411285,0.0
199-H4-90__ITER1,199-H4-90,1,0.0,NONE,0.0012256801944311446,,0.5710283444734936,68.1714539228366,69.46729078884093,-33.0857269614183,27,0,EVENT,True,3.0535111514915982,,-0.00016261562982305202,0.24734802212124163,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-91__ITER1,199-H4-91,1,0.0,NONE,1.1334991959599527e-05,,1.1359783914950089e-07,59.350568307778495,60.646405173782824,-28.675284153889248,27,0,EVENT,True,3.1043643057463823,,0.0001504527814180168,0.1541833866884228,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-92__ITER1,199-H4-92,1,,NONE,,,,,,,113,11,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-93__ITER1,199-H4-93,1,,NONE,,,,,,,58,0,INTERP+EVENT,False,,,,,199-H4-93,1.0,86.0,0.0,34.1028693020863,38.2237553231792,-14.0514346510432,47.0184950706326,-0.118157679806859,-0.0017357678437092,0.0037144649507535,3.34423841909152e-115,58.0,both,,,,,,,,,,,0.0
199-H4-93__ITER2,199-H4-93,2,,NONE,,,,,,,49,4,INTERP+EVENT,False,,,,,199-H4-93,2.0,17.0,0.0179007981154612,137.633144271146,141.375546292962,-65.8165721355729,45.4688259102329,-0.371163126090598,-6.95390869370626e-05,0.0036997861384266,0.774364881371982,48.0,both,,,,,,,,,,,1.0
199-H4-94__ITER1,199-H4-94,1,0.0,NONE,,,,,,,16,15,EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H4-95__ITER1,199-H4-95,1,0.0,NONE,,,,,,,6,0,EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H5-16__ITER1,199-H5-16,1,,NONE,,,,,,,111,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H5-1A__ITER1,199-H5-1A,1,62.0,ULAG,9.852711242985812e-06,0.5442732475942733,1.6033265701028302e-25,6.485365822570141,6.87981497724258,-1.2426829112850704,9,0,INTERP+EVENT,True,4.970870540173858,-0.02811672836898661,0.0015056715178246595,0.15799151434264297,199-H5-1A,1.0,62.0,1.13362796825278e-05,5.70584150914198,6.10029066381441,0.147079245429012,-16.5009070955039,-0.0240797498960042,0.0015094238579729,0.783875271713173,2.97208188668586e-22,9.0,both,0.0,-1.4835684395419876e-06,0.7795243134281611,0.77952431342817,-1.3897621567140823,21.47177763567776,-0.00403697847298241,-3.752340148240399e-06,-0.23960202411889964,-2.970478560115757e-22,0.0
199-H5-1A__ITER2,199-H5-1A,2,62.0,ULAG,0.0024234939444987003,0.6225212140183647,0.0008909639482284983,70.95730608192059,73.54897981392925,-33.478653040960296,27,6,INTERP+EVENT,True,-6.268332986327359,0.07622239221694711,-0.00043527275270254634,0.7215826883019799,199-H5-1A,2.0,62.0,0.006057741388317,68.8495502912417,71.3657433672847,-31.4247751456209,23.7142103915103,-0.118197874770658,-0.0004919664038144,0.638092704260099,0.0036644226380931,26.0,both,0.0,-0.0036342474438183,2.107755790678894,2.183236446644557,-2.0538778953393972,-29.982543377837658,0.19442026698760512,5.669365111185369e-05,-0.01557149024173432,-0.002773458689864602,1.0
199-H6-3__ITER1,199-H6-3,1,34.0,ULAG,0.026871578061963608,0.5525667100579742,0.007406553926245393,54.02378851499892,55.9126664733318,-25.01189425749946,19,5,INTERP+EVENT,True,-14.76210393653722,0.15540303942822106,-0.0004383687827421927,0.9633863094717005,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H6-9__ITER1,199-H6-9,1,0.0,NONE,0.5580813002809182,,0.55327604314098,26.100754503489835,26.18019604516967,-12.050377251744917,8,1,EVENT,True,-3.1048779407047196,,0.0010686753492263462,1.0720308786589836,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-H7-1__ITER1,199-H7-1,1,0.0,NONE,0.0011182229114203857,,4.7614528250361034e-07,21.250926568518633,21.735833218306635,-9.625463284259316,12,6,EVENT,True,-2.8324533288571647,,0.000722205488492858,0.2831687752012989,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-107A__ITER1,199-K-107A,1,11.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-K-107A,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-107A__ITER2,199-K-107A,2,11.0,ULAG,0.0005327195273150398,0.5836454030765208,4.8874726758955134e-05,42.844633286843646,44.73351124517653,-19.422316643421823,19,0,INTERP+EVENT,True,10.084966695623582,-0.05723772076050592,-0.00050635838134604,0.41045573529910406,199-K-107A,2.0,11.0,0.0003418986048387,40.9303943737639,42.8192723320968,-17.465197186882,22.6096844766611,-0.103546228538022,-0.0004919542027975,0.26886491275665,2.55024030985519e-05,19.0,both,0.0,0.0001908209224763398,1.9142389130797426,1.9142389130797284,-1.9571194565398216,-12.52471778103752,0.046308507777516085,-1.4404178548539973e-05,0.3147804903198708,2.3372323660403233e-05,0.0
199-K-107A__ITER3,199-K-107A,3,11.0,ULAG,0.000841324436985702,0.5294331208125287,8.55778721883047e-07,29.56921253546495,30.847327194695467,-12.784606267732475,14,0,INTERP+EVENT,True,-0.1493384839898213,0.017250961153493723,0.0008069140644191499,0.053470308784175684,199-K-107A,3.0,11.0,0.0010211681080761,28.9191511137075,30.197265772938,-11.4595755568538,-11.4359656236986,0.0007900422092746,0.0007819230462219,0.973775264691485,2.57588907378836e-06,14.0,both,0.0,-0.00017984367109039794,0.6500614217574494,0.6500614217574672,-1.325030710878675,11.286627139708779,0.016460918944219124,2.4991018197249837e-05,-0.4443421438789563,-1.720110351905313e-06,0.0
199-K-107A__ITER4,199-K-107A,4,11.0,ULAG,0.1508659558389137,0.5856070083664937,0.08870375737616963,67.68976845859915,69.96075689045745,-31.844884229299574,23,1,INTERP+EVENT,True,-2.364747744908583,0.03944370521276633,-0.00017274761500827093,0.3940805728945191,199-K-107A,4.0,11.0,0.163309025885504,66.8703347567631,69.1413231886214,-30.4351673783815,2.05336164688082,0.0280966378966718,-0.0001773897896366,0.704105257633897,0.0783846413297695,23.0,both,0.0,-0.012443070046590288,0.8194337018360471,0.8194337018360471,-1.4097168509180733,-4.418109391789403,0.011347067316094528,4.642174628329064e-06,-0.11849824926740327,0.010319116046400137,0.0
199-K-108A__ITER1,199-K-108A,1,20.0,ULAG,0.30368431101223603,0.7073396170910683,0.11330307172891584,49.860376993444916,51.52680368155735,-22.930188496722458,17,0,INTERP+EVENT,True,9.354183815416121,-0.0431454833423102,0.001292949636553715,0.5057918537721239,199-K-108A,1.0,20.0,0.317737966641407,48.9202350777747,50.5866617658871,-21.4601175388873,-10.1872248846968,-0.0257459008246707,0.0012594042454767,0.822975539960263,0.123150337279948,17.0,both,0.0,-0.014053655629170991,0.9401419156702175,0.940141915670246,-1.4700709578351585,19.54140870011292,-0.0173995825176395,3.3545391077015015e-05,-0.11563592286919466,-0.009847265551032158,0.0
199-K-108A__ITER2,199-K-108A,2,20.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,,199-K-108A,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-108A__ITER3,199-K-108A,3,20.0,ULAG,0.13152938936347913,0.032658360675313365,0.5607345730157342,98.24461436791023,101.46645019319868,-47.122307183955115,37,13,INTERP+EVENT,True,21.565328142546488,-0.1728655866283815,8.06052090447904e-05,0.596988192513071,199-K-108A,3.0,20.0,0.0399025072832226,91.2200308809762,94.3870687578884,-42.6100154404881,23.6732751749466,-0.209778162155205,0.0001512770886792,0.016561583204278,0.252461132339868,36.0,both,0.0,0.09162688208025653,7.024583486934034,7.079381435310282,-4.512291743467017,-2.107947032400112,0.036912575526823505,-7.067187963440961e-05,0.016096777471035367,0.30827344067586615,1.0
199-K-108A__ITER4,199-K-108A,4,20.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-108A,4.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-108A__ITER5,199-K-108A,5,20.0,ULAG,1.9671725936643014e-05,0.0011089921237141677,1.1853896532062783e-08,47.5985161578306,49.8695045896889,-21.7992580789153,23,0,INTERP+EVENT,True,-36.31359065296547,0.3132921902390699,0.0007317681150569745,0.5117198646668794,199-K-108A,5.0,20.0,0.0001392685576885,50.4905691499306,52.7615575817889,-22.2452845749653,-39.7082817293555,0.230357335086723,0.0007664809544202,0.0210203095011326,2.37035202513598e-07,23.0,both,0.0,-0.00011959683175185698,-2.892052992099998,-2.892052992099998,0.4460264960499991,3.394691076390025,0.08293485515234691,-3.471283936322552e-05,-0.019911317377418435,-2.2518130598153522e-07,0.0
199-K-111A__ITER1,199-K-111A,1,42.0,ULAG,,,,,,,22,1,INTERP+EVENT,False,,,,,199-K-111A,1.0,42.0,1.5101775385773002e-10,24.5898930770024,26.8608815088607,-9.2949465385012,-21.0291211513277,0.0275667338184433,0.0014727577841438,0.680171369681258,1.48511496563933e-32,23.0,both,0.0,,,,,,,,,,-1.0
199-K-111A__ITER2,199-K-111A,2,42.0,ULAG,0.03568312512272542,0.5971938097948946,0.006511773541935784,51.25350948660644,53.14238744493932,-23.62675474330322,19,0,INTERP+EVENT,True,9.710966100007955,-0.031214166815460714,-0.0002866294668788418,0.24484064887022305,199-K-111A,2.0,42.0,0.0359800387759509,50.2428051121386,52.1316830704715,-22.1214025560693,14.1275965196092,-0.0278097620882346,-0.0002987726499608,0.608570467526516,0.0048242247645267,19.0,both,0.0,-0.0002969136532254765,1.0107043744678421,1.0107043744678137,-1.505352187233921,-4.416630419601246,-0.003404404727226116,1.2143183081958226e-05,-0.011376657731621442,0.0016875487774090838,0.0
199-K-111A__ITER3,199-K-111A,3,42.0,ULAG,4.897371397305506e-10,0.0818407158562415,1.0508799688927321e-43,9.369605483830448,11.03603217194288,-2.684802741915224,17,0,INTERP+EVENT,True,-12.919720919013287,0.16219783807178884,-0.00217459348375774,0.40555504212617527,199-K-111A,3.0,42.0,3.91893073548033e-10,7.89322716329375,9.55965385140618,-0.946613581646874,24.2663386378106,0.176313022802401,-0.0021670479111902,0.0593110022697247,2.11290472433321e-44,17.0,both,0.0,9.784406618251756e-11,1.476378320536698,1.4763783205366998,-1.73818916026835,-37.186059556823885,-0.014115184730612157,-7.545572567539682e-06,0.0225297135865168,8.395894964594111e-44,0.0
199-K-113A__ITER1,199-K-113A,1,1.0,ULAG,6.850304670935614e-05,8.169192063980063e-10,0.3792722520637599,27.39089132378589,28.80699172599031,-11.695445661892945,15,0,INTERP+EVENT,True,81.44617236392835,-0.6574062238021678,-0.0008516025494099611,0.4474839584139676,199-K-113A,1.0,1.0,5.1296540098944e-06,21.1723182327861,22.5884186349905,-7.58615911639303,92.0022027759331,-0.696493273859054,-0.0004374622042053,6.17199291492583e-15,0.578616070365913,15.0,both,0.0,6.337339269946174e-05,6.21857309099979,6.218573090999811,-4.1092865454999155,-10.556030412004745,0.039087050056886175,-0.00041414034520466115,8.169130344050913e-10,-0.1993438183021531,0.0
199-K-113A__ITER2,199-K-113A,2,1.0,ULAG,,,,,,,221,32,INTERP+EVENT,False,,,,,199-K-113A,2.0,1.0,5.6078208743315405e-09,613.748828388715,620.545153791751,-303.874414194358,46.0720412562917,-0.388847651886637,6.62038016415287e-05,6.6320310842589e-09,0.0957579540412157,221.0,both,0.0,,,,,,,,,,0.0
199-K-114A__ITER1,199-K-114A,1,0.0,ULAG,,,,,,,15,0,INTERP+EVENT,False,,,,,199-K-114A,1.0,0.0,3.7603156921584e-06,20.551247637003,21.9673480392074,-7.2756238185015,164.354503538042,-1.02897708283453,-0.0028030046269735,2.3409771222202204e-15,0.0077400368676621,15.0,both,0.0,,,,,,,,,,0.0
199-K-114A__ITER2,199-K-114A,2,0.0,ULAG,,,,,,,223,54,INTERP+EVENT,False,,,,,199-K-114A,2.0,0.0,6.72338370277803e-06,622.624288700589,629.438632243509,-308.312144350294,47.1645979733396,-0.386430681338681,-3.82913243928903e-05,4.92838766002724e-07,0.396950504474727,223.0,both,0.0,,,,,,,,,,0.0
199-K-115A__ITER1,199-K-115A,1,16.0,ULAG,2.1977452324684066e-06,6.706380311133354e-17,0.8835284076101589,20.511998761109545,21.928099163313966,-8.255999380554773,15,0,INTERP+EVENT,True,50.3581794034399,-0.3904584212954238,-6.003216016762563e-05,0.1970204099208779,199-K-115A,1.0,16.0,0.00432653890733,34.6472881535112,36.0633885557156,-14.3236440767556,41.5306975194579,-0.329461679684594,0.000115041668794,8.24025836172983e-05,0.866290573014971,15.0,both,0.0,-0.004324341162097531,-14.135289392401653,-14.135289392401631,6.067644696200828,8.827481883981996,-0.0609967416108298,-0.00017507382896162562,-8.240258361723124e-05,0.017237834595187906,0.0
199-K-115A__ITER2,199-K-115A,2,16.0,ULAG,,,,,,,235,31,INTERP+EVENT,False,,,,,199-K-115A,2.0,16.0,0.0,585.306691987601,592.22586301589,-289.653345993801,68.3182422047547,-0.501690613496261,-0.0004209776603501,1.60128470827583e-18,1.6058306112548002e-22,235.0,both,0.0,,,,,,,,,,0.0
199-K-116A__ITER1,199-K-116A,1,2.0,ULAG,0.00016698002892345798,6.538684498919607e-09,0.36382349135900305,26.3350062497643,27.61312090899482,-11.16750312488215,14,0,INTERP+EVENT,True,33.52033921841406,-0.25081998375471626,-0.00036601406819411936,0.18545958927292525,199-K-116A,1.0,2.0,0.0001821386054672,25.471282135114,26.7493967943445,-9.73564106755698,34.3489705917587,-0.228176524853617,-0.0002510754056557,5.822094907012991e-09,0.527090517764732,14.0,both,0.0,-1.5158576543742008e-05,0.863724114650303,0.8637241146503207,-1.431862057325171,-0.828631373344642,-0.022643458901099256,-0.00011493866253841934,7.165895919066165e-10,-0.163267026405729,0.0
199-K-116A__ITER2,199-K-116A,2,2.0,ULAG,,,,,,,226,29,INTERP+EVENT,False,,,,,199-K-116A,2.0,2.0,0.0,525.916233120208,532.757303118752,-259.958116560104,23.0791120620382,-0.122788390385826,-0.0004207846528708,0.0011109493243451,1.5169545883074302e-44,226.0,both,0.0,,,,,,,,,,0.0
199-K-117A__ITER1,199-K-117A,1,1.0,ULAG,,,,,,,49,45,INTERP+EVENT,False,,,,,199-K-117A,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-117A__ITER2,199-K-117A,2,1.0,ULAG,0.0034522579914841867,0.009619418307928831,0.0001543292131448929,18.20344005420618,18.59788920887862,-7.10172002710309,9,0,INTERP+EVENT,True,24.68683790071773,-0.20293059342772835,0.00020368463247579058,0.1495349617418487,199-K-117A,2.0,1.0,0.0026427640364751,16.6089864247455,17.0034355794179,-5.30449321237274,24.7126484120529,-0.233666453659016,0.0002079895339684,0.0056494224592941,6.67908144720539e-05,9.0,both,0.0,0.0008094939550090867,1.5944536294606806,1.5944536294607197,-1.79722681473035,-0.02581051133516965,0.03073586023128766,-4.304901492609408e-06,0.0039699958486347315,8.7538398672839e-05,0.0
199-K-118A__ITER1,199-K-118A,1,32.0,ULAG,,,,,,,12,7,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-119A__ITER1,199-K-119A,1,21.0,ULAG,0.5060033621889557,0.9363915174807652,0.24751590194692286,42.36785499958175,43.64596965881227,-19.183927499790876,14,0,INTERP+EVENT,True,0.19545610315984496,0.012082467326754836,0.0012323784192697172,0.4890543921735261,199-K-119A,1.0,21.0,0.492140460916595,41.274785092446,42.5528997516765,-17.637392546223,-19.2127455750753,0.032553876085897,0.0012235799506101,0.803242852725667,0.227636445804353,14.0,both,0.0,0.013862901272360673,1.0930699071357495,1.0930699071357708,-1.5465349535678747,19.408201678235145,-0.020471408759142162,8.798468659617156e-06,0.13314866475509823,0.019879456142569862,0.0
199-K-119A__ITER2,199-K-119A,2,21.0,ULAG,,,,,,,32,21,INTERP+EVENT,False,,,,,199-K-119A,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-11__ITER1,199-K-11,1,12.0,ULAG,,,,,,,1,1,INTERP+EVENT,False,,,,,199-K-11,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-11__ITER2,199-K-11,2,12.0,ULAG,0.007844719237953712,6.364985637591471e-05,0.8334631027431869,21.356444632159846,21.750893786832286,-8.678222316079923,9,2,INTERP+EVENT,True,-99.46348974589955,0.8535662718695247,4.73305423540868e-05,0.47155931923849315,199-K-11,2.0,12.0,0.0073458846069288,20.4005626667738,20.7950118214463,-7.20028133338691,-96.8141036333379,0.813497822810076,0.0001400371101016,0.000103470074188,0.55655475038785,9.0,both,0.0,0.0004988346310249121,0.9558819653860446,0.9558819653859878,-1.4779409826930134,-2.6493861125616576,0.04006844905944873,-9.270656774751322e-05,-3.98202178120853e-05,0.27690835235533695,0.0
199-K-11__ITER3,199-K-11,3,12.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,,199-K-11,3.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-11__ITER4,199-K-11,4,12.0,ULAG,0.0014958219635035075,8.040538090215332e-06,0.4068678746569159,33.07630854871725,34.49240895092167,-14.538154274358625,15,1,INTERP+EVENT,True,-13.894475128732452,0.12843788435792025,4.967577679472564e-05,0.13101857784490709,199-K-11,4.0,12.0,0.0072199416469706,35.2587503611361,36.6748507633406,-14.6293751805681,-12.8381902331598,0.114486356860732,3.50462303392492e-05,0.0002055508445686,0.573942070096258,15.0,both,0.0,-0.0057241196834670926,-2.182441812418851,-2.1824418124189293,0.09122090620947532,-1.0562848955726523,0.013951527497188254,1.4629546455476435e-05,-0.00019751030647838466,-0.1670741954393421,0.0
199-K-120A__ITER1,199-K-120A,1,15.0,ULAG,0.0012243316528922632,0.25392142434590115,1.4386238715034796e-05,30.319558583032368,31.597673242262886,-13.159779291516184,14,0,INTERP+EVENT,True,-2.20713363902233,0.05224318711383503,-0.001752268043072465,0.19146168052702628,199-K-120A,1.0,15.0,0.0013844461753606,29.52785713418,30.8059717934105,-11.76392856709,21.9783826471636,0.0549312995913044,-0.0017639169138772,0.307753724123204,1.38854841338904e-05,14.0,both,0.0,-0.00016011452246833687,0.7917014488523684,0.7917014488523861,-1.3958507244261842,-24.18551628618593,-0.002688112477469369,1.1648870804734915e-05,-0.05383229977730286,5.007545811443952e-07,0.0
199-K-120A__ITER2,199-K-120A,2,15.0,ULAG,,0.5162931418261993,6.165822293984084e-07,562.3263244070961,569.0014005664987,-279.16316220354804,208,40,INTERP+EVENT,True,-4.055746205126471,0.04986949644344114,-0.00029932202965143347,0.8567823375873705,199-K-120A,2.0,15.0,3.21964677141295e-14,561.683177279017,568.358253438419,-277.841588639508,0.762776047992519,0.045425857741535,-0.0002991355326512,0.36863867147378,3.3573609832944204e-15,208.0,both,0.0,,0.6431471280791357,0.6431471280797041,-1.3215735640400226,-4.81852225311899,0.004443638701906137,-1.8649700023344986e-07,0.14765447035241935,6.165822260410474e-07,0.0
