KEY,WELL,ITER,LAG,lag_source,p_trend,p_interp,p_event,AIC,BIC,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma
199-H3-5__ITER2,199-H3-5,2,88.0,ULAG,0.01032256252337016,0.8767458029083672,0.00019545597397025008,26.069801244055657,26.8655917896524,-11.034900622027829,11,0,INTERP+EVENT,True,-0.9242865343410434,0.04213096508841731,-0.0031676140101901972,0.7792758778003733
199-H3-5__ITER3,199-H3-5,3,88.0,ULAG,,,,,,,6,1,INTERP+EVENT,False,,,,
199-H3-5__ITER4,199-H3-5,4,88.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,
199-H3-6__ITER1,199-H3-6,1,3.0,ULAG,5.041915965731114e-06,0.0017159809838274075,7.882175421466821e-10,26.242018047394282,28.130896005727163,-11.121009023697141,19,3,INTERP+EVENT,True,-22.596863199662742,0.22092352982144414,-0.0007623325579021001,0.2682178755616982
199-H3-6__ITER2,199-H3-6,2,3.0,ULAG,1.539009319651008e-06,0.004380056564446546,9.238328321842814e-37,2.77215030271132,3.166599457383759,0.61392484864434,9,0,INTERP+EVENT,True,26.513729217647175,-0.22219209632649914,0.00042925502371160497,0.07805537919232053
199-H3-9__ITER1,199-H3-9,1,0.0,NONE,,,3.077723028184193e-164,60.95023154126844,63.472020118317474,-29.47511577063422,92,0,EVENT,True,6.14566720269632,,-0.0006365143177661124,0.1493661228811129
199-H3-9__ITER2,199-H3-9,2,0.0,NONE,0.8294708099419058,,0.9783557473427928,180.73986650022823,182.88300122661977,-89.36993325011412,63,0,EVENT,True,3.0832424102070224,,-1.2421629849670582e-05,0.23369774323980558
199-H4-10__ITER1,199-H4-10,1,1.0,ULAG,0.0021797266161897033,1.6677362091024688e-05,0.6144333183883501,27.658331675398127,28.628144974974127,-11.829165837699064,12,1,INTERP+EVENT,True,73.71223878758907,-0.6140603068664238,-0.00024791926570912363,0.5257847168012498
199-H4-10__ITER2,199-H4-10,2,1.0,ULAG,,,,,,,28,16,INTERP+EVENT,False,,,,
199-H4-11__ITER1,199-H4-11,1,0.0,ULAG,0.4298324853616383,0.7383274080701145,0.21424224004970704,36.36580536666687,37.33561866624287,-16.182902683333435,12,0,INTERP+EVENT,True,7.643197276041638,-0.04616100004171848,-0.00048480314437426175,0.5374623848187468
199-H4-11__ITER2,199-H4-11,2,0.0,ULAG,0.008598312232793504,0.005545234929916858,0.9140473040723804,81.25090131660298,84.05329607992729,-38.62545065830149,30,3,INTERP+EVENT,True,44.59389400496553,-0.3716426090065548,7.262060701811314e-06,0.47191615663974446
199-H4-12A__ITER1,199-H4-12A,1,0.0,ULAG,0.0005631468552723673,0.00024141796201995695,0.02723199084990012,65.65874055373195,68.25041428574062,-30.829370276865976,27,0,INTERP+EVENT,True,47.170546728382284,-0.38482864456537347,-0.0005079530789682994,0.4296771659468724
199-H4-12A__ITER2,199-H4-12A,2,0.0,ULAG,8.348997508489386e-05,7.038409038313625e-05,4.261462080219072e-05,99.64478332955512,103.12012256612186,-47.82239166477756,42,14,INTERP+EVENT,True,78.83378929396025,-0.6660423840863698,-0.0004332208823026763,0.790560118901821
199-H4-12B__ITER1,199-H4-12B,1,0.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,
199-H4-12B__ITER2,199-H4-12B,2,0.0,ULAG,,,,,,,3,2,INTERP+EVENT,False,,,,
199-H4-12C__ITER1,199-H4-12C,1,0.0,NONE,1.1461330773343548e-09,,2.6627738183907917e-25,21.69862532686142,22.69435760041541,-9.84931266343071,20,0,EVENT,True,4.283934658324541,,0.0005342206087593114,0.07964861467123746
199-H4-12C__ITER2,199-H4-12C,2,0.0,NONE,,,,,,,208,0,EVENT,False,,,,
199-H4-13__ITER1,199-H4-13,1,0.0,ULAG,0.0019237463332627547,0.0003143831259818779,0.19589476949520457,133.4368646903562,137.22050528657746,-64.7184323451781,49,4,INTERP+EVENT,True,42.174912861442216,-0.34639894159768203,-6.541642319601636e-05,0.5941166059513098
199-H4-15A__ITER1,199-H4-15A,1,0.0,ULAG,,0.008788847070079419,0.05242365963540329,100.83875873146995,104.0605945567584,-48.419379365734976,37,0,INTERP+EVENT,True,27.836426837885213,-0.21552151418173318,-0.0002999714344580059,0.4190489283312883
199-H4-15A__ITER2,199-H4-15A,2,0.0,ULAG,,4.4660014604068695e-07,5.158065019391424e-33,378.75775843836345,384.99374606319697,-187.37887921918173,167,25,INTERP+EVENT,True,43.046688274510224,-0.3493215638415944,-0.0006630427848547724,0.7730072436059462
199-H4-15CP__ITER1,199-H4-15CP,1,0.0,NONE,,,,,,,7,4,EVENT,False,,,,
199-H4-15CP__ITER2,199-H4-15CP,2,0.0,NONE,,,,,,,8,6,EVENT,False,,,,
199-H4-15CR__ITER1,199-H4-15CR,1,0.0,NONE,0.13656495060398188,,0.10994306162828876,22.690602497506354,22.77004403918619,-10.345301248753177,8,2,EVENT,True,2.4388198878916105,,-0.0012700624284191619,0.9819939963717467
199-H4-15CR__ITER2,199-H4-15CR,2,0.0,NONE,,,,,,,7,3,EVENT,False,,,,
