KEY,WELL,ITER,LAG,lag_source,p_trend,p_interp,p_event,AIC,BIC,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma
199-K-165__ITER3,199-K-165,3,8.0,ULAG,0.031943628429967674,0.05237584696328612,0.19277167590230404,340.4829853855225,346.0579688710866,-168.24149269276126,120,1,INTERP+EVENT,True,-8.046144267314,0.0859409732663662,-8.180336150546806e-05,0.5101111697050484
199-K-166__ITER1,199-K-166,1,10.0,ULAG,,,,,,,237,4,INTERP+EVENT,False,,,,
199-K-166__ITER2,199-K-166,2,10.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,
199-K-166__ITER3,199-K-166,3,10.0,ULAG,1.1435297153639112e-14,0.00020471948412210977,6.1663094904210315e-15,787.7290924000488,795.0962519347262,-391.8645462000244,294,7,INTERP+EVENT,True,30.63878928038412,-0.23052807351198637,-0.0008064158636629956,0.9504938946855055
199-K-168__ITER1,199-K-168,1,5.0,ULAG,,,,,,,191,0,INTERP+EVENT,False,,,,
199-K-168__ITER2,199-K-168,2,5.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,
199-K-168__ITER3,199-K-168,3,5.0,ULAG,0.000900762524393417,0.13147308273148522,2.309507824945712e-05,55.246634719360785,57.517623151219084,-25.623317359680392,23,0,INTERP+EVENT,True,8.915968717889042,-0.053675590792681235,-0.00017646227544756393,0.1701615820855311
199-K-171__ITER1,199-K-171,1,,NONE,,,,,,,137,0,INTERP+EVENT,False,,,,
199-K-171__ITER2,199-K-171,2,,NONE,,,,,,,73,4,INTERP+EVENT,False,,,,
199-K-174__ITER1,199-K-174,1,28.0,ULAG,,,,,,,1,1,INTERP+EVENT,False,,,,
199-K-174__ITER2,199-K-174,2,28.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-174__ITER3,199-K-174,3,28.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-174__ITER4,199-K-174,4,28.0,ULAG,0.04033670174419268,0.5583820694944766,0.012490083848845557,24.122197418667255,24.72736760465535,-10.061098709333628,10,5,INTERP+EVENT,True,4.486482443785464,-0.05018857819992329,0.0013362403678011281,0.3377322328898917
199-K-175__ITER1,199-K-175,1,34.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-175__ITER2,199-K-175,2,34.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-175__ITER3,199-K-175,3,34.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-175__ITER4,199-K-175,4,34.0,ULAG,0.042067774256044244,0.6737336998852604,0.0039781306530805235,26.041824087079927,26.646994273068017,-11.020912043539964,10,0,INTERP+EVENT,True,1.2861232446212765,0.017299453046414448,-0.0006890991901806103,0.18435036186772374
199-K-178__ITER1,199-K-178,1,,NONE,,,,,,,152,0,INTERP+EVENT,False,,,,
199-K-178__ITER2,199-K-178,2,,NONE,,,,,,,46,0,INTERP+EVENT,False,,,,
199-K-18__ITER1,199-K-18,1,16.0,ULAG,0.2340019563815392,0.6202836968838189,0.07407144740193274,35.14967319080311,36.11948649037911,-15.574836595401553,12,0,INTERP+EVENT,True,4.316855129950204,0.006205993277490248,0.00019635650225264086,0.051636245507547335
199-K-18__ITER2,199-K-18,2,16.0,ULAG,0.0,0.01721450182801291,7.850580016949366e-130,4.297623089132935,7.866002356969457,-0.1488115445664672,44,4,INTERP+EVENT,True,21.93290479749266,-0.13875865807569981,-0.0016130249772917274,0.42745771709750824
199-K-181__ITER1,199-K-181,1,1.0,ULAG,6.1946003881985234e-12,0.08008062931606369,1.0808949651817015e-19,177.20542739198777,181.89303823569514,-86.60271369599388,77,3,INTERP+EVENT,True,-6.381037274980498,0.07813892062023321,-0.00023973369648480614,0.3479629754191498
199-K-182__ITER1,199-K-182,1,,NONE,,,,,,,165,0,INTERP+EVENT,False,,,,
199-K-183__ITER1,199-K-183,1,7.0,ULAG,0.0615689531882464,0.9230926445758814,0.019380089755502993,60.02028366084975,62.109328536296594,-28.010141830424875,21,1,INTERP+EVENT,True,0.9447666485060384,0.0041097895595161695,0.00023675305738507068,0.23214554798062118
199-K-183__ITER2,199-K-183,2,7.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-183__ITER3,199-K-183,3,7.0,ULAG,0.7295518453952299,0.982964362084533,0.4457707683356549,68.64052283986024,70.91151127171854,-32.32026141993012,23,0,INTERP+EVENT,True,2.528296009341949,-0.001565326570338764,-5.52188133272907e-05,0.2821714334837743
199-K-184__ITER1,199-K-184,1,0.0,NONE,1.2132294532118948e-05,,2.5848885763010136e-08,42.45307095788175,43.49759339560517,-20.226535478940875,21,0,EVENT,True,4.130041698001201,,-0.0007596358268062067,0.3413985701325863
199-K-184__ITER2,199-K-184,2,0.0,NONE,,,,,,,6,1,EVENT,False,,,,
199-K-184__ITER3,199-K-184,3,0.0,NONE,0.5919035189699221,,0.6004955589503135,64.14591409342631,65.23695654678463,-31.072957046713157,22,0,EVENT,True,2.008191682948444,,5.4020758214704497e-05,0.3864308805489698
199-K-185__ITER1,199-K-185,1,1.0,ULAG,0.10289034887378534,0.36128244462741677,0.09940002492196261,58.09744546594852,60.18649034139536,-27.04872273297426,21,2,INTERP+EVENT,True,8.719753485039575,-0.06319973734370223,0.0002180625969842893,0.3074436327069579
199-K-185__ITER2,199-K-185,2,1.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,
199-K-185__ITER3,199-K-185,3,1.0,ULAG,0.16905613196728475,0.2828349897990101,0.07371010680739598,67.28546535100999,69.55645378286829,-31.642732675504995,23,1,INTERP+EVENT,True,13.502522249004794,-0.09787708445516816,-0.00016936942669859678,0.37141179191034396
199-K-187__ITER1,199-K-187,1,0.0,NONE,0.9833198127396292,,0.9833297713495973,84.33287330328399,85.76686050776914,-41.166436651641995,31,4,EVENT,True,1.4583981964629993,,1.1752187303949877e-06,0.4122975181372185
199-K-188__ITER1,199-K-188,1,0.0,NONE,0.0018659888493919308,,0.0001904481750668901,32.053375808930085,32.69243313854534,-15.026687904465042,14,0,EVENT,True,5.0474404275202165,,-0.0008539101477348079,0.37756279006608234
199-K-188__ITER2,199-K-188,2,0.0,NONE,,,,,,,355,3,EVENT,False,,,,
199-K-189__ITER1,199-K-189,1,0.0,NONE,0.025605845262185345,,0.017415857754315416,54.016212027977105,55.011944301531095,-26.008106013988552,20,3,EVENT,True,4.219945525778262,,-0.0009893803420022833,0.957638888015768
199-K-189__ITER2,199-K-189,2,0.0,NONE,7.653263434104218e-08,,6.39770554550163e-13,49.7307895551798,51.026626421184126,-23.8653947775899,27,0,EVENT,True,1.3305115593770236,,0.0005692762726733321,0.37726972898937305
199-K-19__ITER1,199-K-19,1,20.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,
199-K-19__ITER2,199-K-19,2,20.0,ULAG,7.76814842451401e-08,0.7262344753085395,3.9892088422440624e-12,80.33384039732519,83.66096368958448,-38.166920198662595,39,7,INTERP+EVENT,True,4.900320937500214,-0.02252020055739741,-0.0002873056583989209,0.4037686281452236
199-K-190__ITER1,199-K-190,1,7.0,ULAG,0.0,0.427575430967184,1.665494048182537e-51,44.481701103277146,48.13898389625534,-20.240850551638573,46,0,INTERP+EVENT,True,0.6994569474672576,0.019795995278990956,-0.0002865769137626093,0.1761030239106151
199-K-191__ITER1,199-K-191,1,0.0,NONE,,,1.0294702252272275e-05,68.72459407236242,70.15858127684757,-33.36229703618121,31,7,EVENT,True,2.1335213079438273,,-0.00027611565752406027,0.392204707772757
199-K-192__ITER1,199-K-192,1,0.0,NONE,0.04538026365513004,,0.09989978776495315,80.53317774064496,81.90047357063143,-39.26658887032248,29,5,EVENT,True,1.434492344162011,,9.235768047373939e-05,0.31253329170607674
199-K-193__ITER1,199-K-193,1,0.0,NONE,0.07585611491780053,,0.06729653644053954,75.47115742483672,76.76699429084104,-36.73557871241836,27,0,EVENT,True,2.5665104300721406,,0.00020458975306008622,0.4324298569368011
199-K-193__ITER2,199-K-193,2,0.0,NONE,,,,,,,84,0,EVENT,False,,,,
199-K-194__ITER1,199-K-194,1,0.0,NONE,2.8210161986397253e-06,,3.7914469407470445e-08,65.65869275091791,67.02598858090438,-31.829346375458954,29,2,EVENT,True,3.0312278299664763,,-0.0003354488810813678,0.41382057711930104
199-K-196__ITER1,199-K-196,1,0.0,ULAG,,,,,,,52,1,INTERP+EVENT,False,,,,
199-K-196__ITER2,199-K-196,2,0.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-196__ITER3,199-K-196,3,0.0,ULAG,,,,,,,108,1,INTERP+EVENT,False,,,,
199-K-197__ITER1,199-K-197,1,10.0,ULAG,4.605896687825961e-06,0.051244756002120355,1.3285656793420707e-05,51.540980674662464,53.97873232439886,-23.770490337331232,25,7,INTERP+EVENT,True,-27.16800843318277,0.2532110163831794,-0.0005556203907781071,0.5593140175431653
199-K-198__ITER1,199-K-198,1,2.0,ULAG,,,,,,,154,21,INTERP+EVENT,False,,,,
199-K-199__ITER1,199-K-199,1,72.0,ULAG,,,,,,,148,21,INTERP+EVENT,False,,,,
199-K-20__ITER1,199-K-20,1,8.0,ULAG,0.1967007035116296,0.24777265392982106,0.07644066924401355,34.80238084286826,35.77219414244426,-15.40119042143413,12,0,INTERP+EVENT,True,21.429148218714335,-0.16243614436520407,-0.0013644724990193988,0.377485144193832
199-K-20__ITER2,199-K-20,2,8.0,ULAG,,,,,,,52,28,INTERP+EVENT,False,,,,
199-K-200__ITER1,199-K-200,1,42.0,ULAG,,,,,,,46,5,INTERP+EVENT,False,,,,
199-K-201__ITER1,199-K-201,1,10.0,ULAG,0.0,0.9959217190338758,3.1315488649163638e-71,39.39792746978236,43.05521026276055,-17.69896373489118,46,1,INTERP+EVENT,True,5.83891374962997,0.0003624802612008154,-0.0007210855279405149,0.3948273627359817
199-K-202__ITER1,199-K-202,1,21.0,ULAG,0.005014934873162846,0.5310539445200302,0.0005785646359552557,89.22414775220518,92.21716287513814,-42.61207387610259,33,1,INTERP+EVENT,True,-3.3674809746970578,0.04128027845133147,0.0001944914410817442,0.36420979345474525
199-K-203__ITER1,199-K-203,1,44.0,ULAG,,0.8136263674611719,0.38406063418135206,95.71713387956373,98.58510828853403,-45.858566939781866,31,3,INTERP+EVENT,True,-2.157084145627532,0.0406028108008364,-0.0001363933134436236,0.947795974015768
199-K-204__ITER1,199-K-204,1,12.0,ULAG,,,,,,,6,2,INTERP+EVENT,False,,,,
199-K-204__ITER2,199-K-204,2,12.0,ULAG,0.24081326423309402,0.7808372901092904,0.14115072133570777,45.58058763158204,46.99668803378646,-20.79029381579102,15,1,INTERP+EVENT,True,7.099875272497773,-0.04683864885976361,-0.001770011093038676,0.3652683115394971
199-K-204__ITER3,199-K-204,3,12.0,ULAG,0.2507698373189432,0.1910525146620854,0.33159546822487107,66.50473304075629,68.7757214726146,-31.25236652037815,23,0,INTERP+EVENT,True,13.15712124660776,-0.09942671160997989,9.041885969317835e-05,0.38601434041195604
199-K-205__ITER1,199-K-205,1,24.0,ULAG,,0.32959041750347307,0.0,12.214384637058583,17.300974201598592,-4.107192318529291,94,0,INTERP+EVENT,True,18.24977308622857,0.036430082535314115,-0.006753077888732083,0.309452187034236
199-K-205__ITER2,199-K-205,2,24.0,ULAG,5.805989522489341e-08,0.05843730692514048,9.326817364223314e-21,24.59608289542006,26.48496085375294,-10.29804144771003,19,0,INTERP+EVENT,True,24.299539453686286,-0.1787305767754848,0.007848880666264647,0.3005529699386533
199-K-205__ITER3,199-K-205,3,24.0,ULAG,,1.5197731821230346e-09,9.720166067629975e-11,812.9035044272697,820.3375598300821,-404.45175221363485,304,0,INTERP+EVENT,True,35.19967910122835,-0.25999202164992946,-0.0008380990912994346,0.6927862118843487
199-K-205__ITER4,199-K-205,4,24.0,ULAG,,,,,,,92,0,INTERP+EVENT,False,,,,
199-K-206__ITER1,199-K-206,1,25.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-206__ITER2,199-K-206,2,25.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-206__ITER3,199-K-206,3,25.0,ULAG,0.13094666352571904,0.23042088696728646,0.03413745950597473,27.840550480204143,28.636341025800885,-11.920275240102072,11,1,INTERP+EVENT,True,-2.8655919082872208,0.03271133646227805,0.00035988303206068703,0.11922029958996892
199-K-207__ITER1,199-K-207,1,32.0,ULAG,4.094596062209632e-08,0.44609453096153984,5.411030830960845e-15,55.11428664664946,57.91668140997377,-25.55714332332473,30,0,INTERP+EVENT,True,12.57768976025688,-0.05360135264269429,-0.0005081123510064371,0.3697404313129915
199-K-208__ITER1,199-K-208,1,7.0,ULAG,1.5493686333911683e-09,0.21666288973889836,1.54354318922556e-15,243.6198909522758,248.74858733521148,-119.8099454761379,96,6,INTERP+EVENT,True,15.19157648527785,-0.09697414303917543,-0.0005688259636691576,0.6779409315851546
199-K-209__ITER1,199-K-209,1,78.0,ULAG,0.016557704396553796,0.6814438444077988,0.0008465961138024606,35.52847140366954,36.80658606290005,-15.76423570183477,14,0,INTERP+EVENT,True,-1.3649698191306021,0.018683309703863515,9.490837713969722e-05,0.1081849253048683
199-K-21__ITER1,199-K-21,1,6.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,
199-K-21__ITER2,199-K-21,2,6.0,ULAG,,,,,,,36,13,INTERP+EVENT,False,,,,
199-K-210__ITER1,199-K-210,1,,NONE,,,,,,,128,0,INTERP+EVENT,False,,,,
199-K-212__ITER1,199-K-212,1,,NONE,,,,,,,59,1,INTERP+EVENT,False,,,,
199-K-212__ITER2,199-K-212,2,,NONE,,,,,,,70,3,INTERP+EVENT,False,,,,
199-K-22__ITER1,199-K-22,1,9.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,
199-K-22__ITER2,199-K-22,2,9.0,ULAG,0.0,0.09187736156437379,3.375798630697461e-56,39.9526417896338,43.33040069786168,-17.9763208948169,40,4,INTERP+EVENT,True,-8.701360259501906,0.11433402160807006,-0.0007408448286075015,0.4902559957922931
199-K-220__ITER1,199-K-220,1,,NONE,,,,,,,435,8,INTERP+EVENT,False,,,,
199-K-221__ITER1,199-K-221,1,46.0,ULAG,0.1429269434036311,0.04588768294218131,0.8894252379323939,90.49887621556181,93.3668506245321,-43.249438107780904,31,1,INTERP+EVENT,True,-20.236202899763384,0.19032503859195316,1.4881614211066341e-05,0.608667965144395
199-K-222__ITER1,199-K-222,1,49.0,ULAG,0.002091808261521777,7.781696980943687e-05,0.19835300172243653,68.28322801270805,70.87490174471671,-32.141614006354025,27,0,INTERP+EVENT,True,-36.11239292125501,0.3223702952969773,0.00010030138613854317,0.40966267402252515
199-K-223__ITER1,199-K-223,1,20.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-223__ITER2,199-K-223,2,20.0,ULAG,0.40740638521157446,0.17107691055795715,0.2809644974612513,33.42075952603231,34.21655007162905,-14.710379763016155,11,0,INTERP+EVENT,True,-18.47626281812546,0.17734593502833623,-0.0022172218543322192,0.24296127586434538
199-K-223__ITER3,199-K-223,3,20.0,ULAG,0.12820380909997242,0.7555424964436919,0.04022411360521535,131.75013662782885,135.40741942080703,-63.875068313914426,46,1,INTERP+EVENT,True,4.1493551262417565,-0.023119061296872103,0.0002657869675488897,0.539478690927016
199-K-224__ITER1,199-K-224,1,13.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-224__ITER2,199-K-224,2,13.0,ULAG,0.040907748644692266,0.9584750103833561,0.08845145894062362,28.823776169578892,29.619566715175633,-12.411888084789446,11,0,INTERP+EVENT,True,5.289101181016165,-0.002936516642381463,-0.0012422054857439838,0.07597025456498621
199-K-224__ITER3,199-K-224,3,13.0,ULAG,,,,,,,106,0,INTERP+EVENT,False,,,,
199-K-225__ITER1,199-K-225,1,47.0,ULAG,0.005855678638280848,0.4669771347140719,0.0013001642859792576,93.0450105619837,96.15570668496252,-44.52250528099185,35,0,INTERP+EVENT,True,-1.4834436319392497,0.03999497901327109,-0.00021827569183427664,0.30384186967442334
199-K-226__ITER1,199-K-226,1,,NONE,,,,,,,105,0,INTERP+EVENT,False,,,,
199-K-227__ITER1,199-K-227,1,28.0,ULAG,0.00868911345087997,0.003144720246040429,0.09499985809130217,57.48788290477976,59.576927780226605,-26.74394145238988,21,3,INTERP+EVENT,True,72.11919047480738,-0.5829280072327768,-0.00025633275553673345,0.5401593035973717
199-K-228__ITER1,199-K-228,1,46.0,ULAG,0.3954308360476957,0.4797919873726215,0.24963151810693252,61.739859625962126,63.82890450140897,-28.869929812981063,21,0,INTERP+EVENT,True,-3.3817476864663925,0.04552357398314996,9.189109649673395e-05,0.2862957092221387
199-K-229__ITER1,199-K-229,1,26.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-229__ITER2,199-K-229,2,26.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-229__ITER3,199-K-229,3,26.0,ULAG,,,,,,,21,18,INTERP+EVENT,False,,,,
199-K-230__ITER1,199-K-230,1,17.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-230__ITER2,199-K-230,2,17.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-230__ITER3,199-K-230,3,17.0,ULAG,0.8632845061994047,0.8175993982707903,0.6355390091911983,65.1469127575512,67.23595763299805,-30.573456378775603,21,1,INTERP+EVENT,True,-0.911460584412946,0.022061195763321096,-4.429981080614112e-05,0.33082397583953255
199-K-231__ITER1,199-K-231,1,34.0,ULAG,0.0019582730349236854,0.8253243231683337,2.6569284119818563e-05,42.61040259782554,44.39114611361787,-19.30520129891277,18,0,INTERP+EVENT,True,7.414002313604517,-0.02207484540336755,-0.0004958615350469706,0.3305901740230927
199-K-232__ITER1,199-K-232,1,12.0,ULAG,0.04963548987832378,0.10145059323496614,0.0820224118925358,50.52421293227573,52.30495644806806,-23.262106466137865,18,1,INTERP+EVENT,True,-7.860517028304822,0.08182986800190575,-0.00011288829558428001,0.17853286738187213
199-K-233__ITER1,199-K-233,1,79.0,ULAG,0.05731463584715413,0.04306986407888481,0.9075754091849357,20.98461800533451,21.143501088694183,-8.492309002667255,8,0,INTERP+EVENT,True,39.002928577085854,-0.3120724345412468,2.8187913367025977e-05,0.13797734712464246
199-K-234__ITER1,199-K-234,1,,NONE,,,,,,,80,0,INTERP+EVENT,False,,,,
199-K-235__ITER1,199-K-235,1,29.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-235__ITER2,199-K-235,2,29.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-235__ITER3,199-K-235,3,29.0,ULAG,,,,,,,91,13,INTERP+EVENT,False,,,,
199-K-236__ITER1,199-K-236,1,24.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-236__ITER2,199-K-236,2,24.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-236__ITER3,199-K-236,3,24.0,ULAG,,,,,,,126,0,INTERP+EVENT,False,,,,
199-K-238__ITER1,199-K-238,1,23.0,ULAG,2.523714767499463e-06,0.8483541372496702,8.50634603723237e-09,77.54614006876355,80.65683619174237,-36.773070034381774,35,0,INTERP+EVENT,True,18.67061168583124,-0.03584274897658664,-0.0021432896239493775,0.8222423547293907
199-K-239__ITER1,199-K-239,1,15.0,ULAG,6.85553287615992e-06,4.4352157345074895e-05,9.386016743424591e-11,19.94936990459788,21.227484563828398,-7.97468495229894,14,0,INTERP+EVENT,True,-4.486543070534977,0.07288899335084002,-0.00028146625878947804,0.07867577695936628
199-K-240__ITER1,199-K-240,1,,NONE,,,,,,,366,4,INTERP+EVENT,False,,,,
199-K-242__ITER1,199-K-242,1,10.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,
199-K-31__ITER1,199-K-31,1,0.0,ULAG,0.09356040680076783,0.019702361154610357,0.5953725335458439,47.85700626448501,49.74588422281789,-21.928503132242504,19,2,INTERP+EVENT,True,17.668723430795993,-0.13433945359288213,4.3776068417193056e-05,0.29502347713892046
199-K-31__ITER2,199-K-31,2,0.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-31__ITER3,199-K-31,3,0.0,ULAG,0.02045780610809289,0.046024150680455934,0.06310438533473257,60.929278309792444,63.111363216509076,-28.464639154896222,22,1,INTERP+EVENT,True,26.23002010666663,-0.20657772506179486,0.0002244984616888658,0.4755409397775722
199-K-32A__ITER1,199-K-32A,1,15.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,
199-K-32A__ITER2,199-K-32A,2,15.0,ULAG,2.5025787997456916e-08,0.00010359772044610978,1.3976242299118622e-11,93.31553478198042,96.88391404981694,-44.65776739099021,44,1,INTERP+EVENT,True,-9.24378576982335,0.09640545880561674,0.00013711128680828568,0.19011633091905292
199-K-32B__ITER1,199-K-32B,1,0.0,NONE,,,,,,,1,0,EVENT,False,,,,
199-K-32B__ITER2,199-K-32B,2,0.0,NONE,0.0018995505237038302,,0.00019559942185135698,32.086123843368895,32.72518117298416,-15.04306192168445,14,0,EVENT,True,1.5160608562053368,,9.321857283364513e-05,0.16428313762661348
199-K-34__ITER1,199-K-34,1,10.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,
199-K-34__ITER2,199-K-34,2,10.0,ULAG,0.0010405661044370351,0.7496131869142036,1.9604179059782278e-05,51.47874214239556,53.567787017842406,-23.73937107119778,21,2,INTERP+EVENT,True,-1.682315331067842,0.04223224852327644,-0.000959383207569176,0.7822506992644261
199-K-34__ITER3,199-K-34,3,10.0,ULAG,0.1808452269113232,0.05577735383716067,0.23024734833960814,37.472174436400984,38.602073151324056,-16.736087218200492,13,0,INTERP+EVENT,True,15.406893732479528,-0.1132085252344734,0.0005850282253973129,0.13939115903063706
199-K-34__ITER4,199-K-34,4,10.0,ULAG,0.9230906630272033,0.8609435954693498,0.6575669515417271,66.27323981532925,68.45532472204587,-31.13661990766462,22,0,INTERP+EVENT,True,0.46025709371266,0.013722221133206562,2.47735982121733e-05,0.26628646293476865
199-K-36__ITER1,199-K-36,1,34.0,ULAG,0.12025458440672054,0.4170774727799528,0.0342209476723962,26.65074844231182,27.04519759698426,-11.32537422115591,9,1,INTERP+EVENT,True,16.953724196821437,-0.11619888782137458,-0.0009432857393456732,0.2396812542538513
199-K-36__ITER2,199-K-36,2,34.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,
199-K-36__ITER3,199-K-36,3,34.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,
199-K-36__ITER4,199-K-36,4,34.0,ULAG,1.4432899320127035e-15,0.15763391452276332,1.3942072384158077e-15,999.7646112076177,1007.5200827711769,-497.88230560380885,357,44,INTERP+EVENT,True,-7.128971838984702,0.10316939144119734,-0.0012296601332732714,1.2605203158605498
199-K-37__ITER1,199-K-37,1,16.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,
199-K-37__ITER2,199-K-37,2,16.0,ULAG,4.380346074750463e-08,0.5237972603439605,2.6903359453311336e-16,46.73557477287613,49.327248504884786,-21.367787386438064,27,0,INTERP+EVENT,True,9.086679577366947,-0.04564493837140243,-0.0002791888971640108,0.2920372554562644
36-M__ITER1,36-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,
36-M__ITER2,36-M,2,,NONE,,,,,,,8,2,INTERP+EVENT,False,,,,
38-M__ITER1,38-M,1,,NONE,,,,,,,3,1,INTERP+EVENT,False,,,,
38-M__ITER2,38-M,2,,NONE,,,,,,,10,5,INTERP+EVENT,False,,,,
43-M__ITER1,43-M,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,
43-M__ITER2,43-M,2,,NONE,,,,,,,8,4,INTERP+EVENT,False,,,,
45-M__ITER1,45-M,1,,NONE,,,,,,,2,2,INTERP+EVENT,False,,,,
45-M__ITER2,45-M,2,,NONE,,,,,,,13,13,INTERP+EVENT,False,,,,
47-D__ITER1,47-D,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,
47-D__ITER2,47-D,2,,NONE,,,,,,,18,3,INTERP+EVENT,False,,,,
47-M__ITER1,47-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,
47-M__ITER2,47-M,2,,NONE,,,,,,,20,2,INTERP+EVENT,False,,,,
48-M__ITER1,48-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,
48-M__ITER2,48-M,2,,NONE,,,,,,,13,2,INTERP+EVENT,False,,,,
50-M__ITER1,50-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,
50-M__ITER2,50-M,2,,NONE,,,,,,,13,1,INTERP+EVENT,False,,,,
52-D__ITER1,52-D,1,,NONE,,,,,,,3,3,INTERP+EVENT,False,,,,
52-D__ITER2,52-D,2,,NONE,,,,,,,13,12,INTERP+EVENT,False,,,,
54-M__ITER1,54-M,1,,NONE,,,,,,,2,1,INTERP+EVENT,False,,,,
54-M__ITER2,54-M,2,,NONE,,,,,,,13,8,INTERP+EVENT,False,,,,
699-100-43B__ITER1,699-100-43B,1,0.0,ULAG,0.016120569630942327,0.002331180157839834,0.8816062053064025,25.755426274079884,26.551216819676625,-10.877713137039942,11,4,INTERP+EVENT,True,139.4493012227018,-1.1961860326938696,-7.44569230205957e-05,0.6690168545803727
699-100-43B__ITER2,699-100-43B,2,0.0,ULAG,,,,,,,29,16,INTERP+EVENT,False,,,,
699-101-48B__ITER1,699-101-48B,1,0.0,ULAG,,,,,,,5,5,INTERP+EVENT,False,,,,
699-73-61__ITER1,699-73-61,1,77.0,ULAG,,,,,,,15,10,INTERP+EVENT,False,,,,
699-88-41__ITER1,699-88-41,1,0.0,ULAG,,,,,,,4,0,INTERP+EVENT,False,,,,
699-88-41__ITER2,699-88-41,2,0.0,ULAG,0.03902742831632666,0.7057633003742683,0.00494906072070145,45.75692894919306,47.42335563730549,-20.87846447459653,17,0,INTERP+EVENT,True,-1.3108592983372356,0.030180687681883322,0.00011480868954034418,0.22741807979312448
699-88-41A__ITER1,699-88-41A,1,4.0,ULAG,,,,,,,15,0,INTERP+EVENT,False,,,,
699-89-35__ITER1,699-89-35,1,0.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,
699-89-35__ITER2,699-89-35,2,0.0,ULAG,5.740385608743459e-06,5.5745474984825924e-08,0.00010268281337008598,11.080679389181565,11.876469934778306,-3.540339694590782,11,0,INTERP+EVENT,True,23.392270902295827,-0.18659788055950588,8.626460306075827e-05,0.0786000475313884
699-90-37B__ITER1,699-90-37B,1,37.0,ULAG,0.001029882448734032,0.06142522009011826,0.003552641629104004,25.918389442967747,27.196504102198265,-10.959194721483874,14,7,INTERP+EVENT,True,79.6945425256888,-0.6599589784698078,-0.0008013631080123746,0.42431108296594566
699-93-37A__ITER1,699-93-37A,1,22.0,ULAG,0.0003315304340183456,0.8643037067262422,5.359164515840869e-07,27.70669703861317,28.98481169784369,-11.853348519306586,14,0,INTERP+EVENT,True,5.8741854014573915,-0.0157809289551854,-0.00042818652749860675,0.27048183153596067
699-94-41__ITER1,699-94-41,1,90.0,ULAG,3.059539243066567e-07,0.0334385038812627,5.399642726768237e-31,8.054862156240182,9.024675455816183,-2.027431078120091,12,0,INTERP+EVENT,True,-1.2736786560826094,0.03538547630589152,-0.0005075650098352801,0.06405678086335113
699-94-41__ITER2,699-94-41,2,90.0,ULAG,0.00020315135465032164,0.9495651388641334,1.7257580142629292e-06,66.45743932480993,69.12184834516033,-31.228719662404963,28,0,INTERP+EVENT,True,2.2908465698400198,0.004509402597244325,-0.000182076250516556,0.26500992768380893
