KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp,p_event,AIC_py,BIC_py,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma,WELL_r,ITER_r,CLASS,p_trend_r,AIC_r,BIC_r,LAG_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff
199-K-114A__ITER1,199-K-114A,1,0.0,ULAG,6.861193004814581e-05,6.729013121189035e-10,1.0,27.394067734248882,28.810168136453303,-11.697033867124441,15,0,INTERP+EVENT,True,117.4447906803706,-0.9664483425467898,0.0,0.6060879756230764,199-K-114A,1.0,Trend_Summary,3.7603156921584e-06,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,6.485161435598741e-05,,
199-K-114A__ITER2,199-K-114A,2,0.0,ULAG,,,,,,,223,54,INTERP+EVENT,False,,,,,199-K-114A,2.0,Trend_Summary,6.72338370277803e-06,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,,,
199-K-115A__ITER1,199-K-115A,1,16.0,ULAG,9.702599043404092e-05,1.992405431595268e-09,1.0,28.087092650675743,29.503193052880164,-12.043546325337871,15,0,INTERP+EVENT,True,47.25587081558826,-0.3636994700800486,0.0,0.2536132536963302,199-K-115A,1.0,Trend_Summary,0.00432653890733,INTERP + EVENT,INTERP + EVENT,16.0,both,0.0,-0.004229512916895959,,
199-K-115A__ITER2,199-K-115A,2,16.0,ULAG,,,,,,,235,31,INTERP+EVENT,False,,,,,199-K-115A,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,16.0,both,0.0,,,
199-K-116A__ITER1,199-K-116A,1,2.0,ULAG,7.298144057432676e-05,2.72288567309149e-10,1.0,24.679668154036325,25.957782813266842,-10.339834077018162,14,0,INTERP+EVENT,True,35.7554689815681,-0.26953681993233236,0.0,0.17481316889439846,199-K-116A,1.0,Trend_Summary,0.0001821386054672,INTERP + EVENT,INTERP + EVENT,2.0,both,0.0,-0.00010915716489287323,,
199-K-116A__ITER2,199-K-116A,2,2.0,ULAG,,,,,,,227,29,INTERP+EVENT,False,,,,,199-K-116A,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,2.0,both,0.0,,,
199-K-117A__ITER1,199-K-117A,1,1.0,ULAG,0.28648657635943797,0.13009822199295865,1.0,36.852490285240464,40.63613088146172,-16.426245142620232,49,45,INTERP+EVENT,True,-31.71040020712185,0.2627538053406668,0.0,0.7798933380755191,199-K-117A,1.0,Trend_Summary,,,,,both,,,,
199-K-117A__ITER2,199-K-117A,2,1.0,ULAG,0.19095219235553418,0.039938604236903284,1.0,26.22942922954467,26.62387838421711,-11.114714614772335,9,0,INTERP+EVENT,True,26.554394333649977,-0.2162251184331131,0.0,0.2335552151945236,199-K-117A,2.0,Trend_Summary,0.0026427640364751,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,0.18830942831905909,,
199-K-118A__ITER1,199-K-118A,1,32.0,ULAG,0.36262063609560924,0.12371488580083284,1.0,21.96212829435158,22.93194159392758,-8.98106414717579,12,7,INTERP+EVENT,True,60.82813121111669,-0.5076682538985313,0.0,0.36034273733276057,199-K-118A,1.0,Trend_Summary,,,,,both,,,,
199-K-119A__ITER1,199-K-119A,1,21.0,ULAG,0.9793965860236687,0.9543555143873144,1.0,43.688641678723904,44.96675633795442,-19.844320839361952,14,0,INTERP+EVENT,True,5.022095874321456,-0.026417074966089964,0.0,0.5126762821345525,199-K-119A,1.0,Trend_Summary,0.492140460916595,INTERP + EVENT,INTERP + EVENT,21.0,both,0.0,0.4872561251070737,,
199-K-119A__ITER2,199-K-119A,2,21.0,ULAG,0.7921506340615724,0.49625676784029715,1.0,71.06317474105524,74.0561898639882,-33.53158737052762,33,21,INTERP+EVENT,True,17.484518991053736,-0.14508336287145612,0.0,1.0343398334425256,199-K-119A,2.0,Trend_Summary,,,,,both,,,,
199-K-11__ITER1,199-K-11,1,12.0,ULAG,,,,,,,1,1,INTERP+EVENT,False,,,,,199-K-11,1.0,Trend_Summary,,,,,both,,,,
199-K-11__ITER2,199-K-11,2,12.0,ULAG,0.003908976851791812,2.900599940141288e-06,1.0,19.963314768434742,20.357763923107182,-7.981657384217371,9,2,INTERP+EVENT,True,-76.36967983079819,0.6569899457682267,0.0,0.4179537225763603,199-K-11,2.0,Trend_Summary,0.0073458846069288,INTERP + EVENT,INTERP + EVENT,12.0,both,0.0,-0.003436907755136988,,
199-K-11__ITER3,199-K-11,3,12.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,,199-K-11,3.0,Trend_Summary,,,,,both,,,,
199-K-11__ITER4,199-K-11,4,12.0,ULAG,0.09455014243182691,0.019576669600326592,1.0,41.36921742352615,42.78531782573057,-18.684608711763076,15,1,INTERP+EVENT,True,-13.200032117024346,0.1229512654128533,0.0,0.17586964816807862,199-K-11,4.0,Trend_Summary,0.0072199416469706,INTERP + EVENT,INTERP + EVENT,12.0,both,0.0,0.08733020078485632,,
199-K-120A__ITER1,199-K-120A,1,15.0,ULAG,0.2556586459710104,0.5619434892191628,1.0,41.002454652798725,42.28056931202924,-18.501227326399363,14,0,INTERP+EVENT,True,-11.34455628893592,0.1262156770608813,0.0,0.2804007203732567,199-K-120A,1.0,Trend_Summary,0.0013844461753606,INTERP + EVENT,INTERP + EVENT,15.0,both,0.0,0.2542741997956498,,
199-K-120A__ITER2,199-K-120A,2,15.0,ULAG,,,,,,,209,40,INTERP+EVENT,False,,,,,199-K-120A,2.0,Trend_Summary,3.21964677141295e-14,INTERP + EVENT,INTERP + EVENT,15.0,both,0.0,,,
199-K-125A__ITER1,199-K-125A,1,23.0,ULAG,0.903377177970601,0.6662780958154066,1.0,40.68917162641041,41.819070341333486,-18.344585813205207,13,0,INTERP+EVENT,True,-4.280077747916254,0.05783575842940746,0.0,0.32768959588849306,199-K-125A,1.0,Trend_Summary,0.55469202663895,INTERP + EVENT,INTERP + EVENT,23.0,both,0.0,0.348685151331651,,
199-K-125A__ITER2,199-K-125A,2,23.0,ULAG,0.5927392370731369,0.32036012857625773,1.0,92.9404826720601,96.16231849734855,-44.47024133603005,37,17,INTERP+EVENT,True,-15.781118920467332,0.13876155623200612,0.0,0.8244401484389324,199-K-125A,2.0,Trend_Summary,0.0540957513531939,INTERP + EVENT,INTERP + EVENT,23.0,both,0.0,0.538643485719943,,
199-K-126__ITER1,199-K-126,1,36.0,ULAG,,,,,,,4,0,INTERP+EVENT,False,,,,,199-K-126,1.0,Trend_Summary,,,,,both,,,,
199-K-126__ITER2,199-K-126,2,36.0,ULAG,0.8760594407719233,0.6004202657697308,1.0,51.97926745778826,53.64569414590069,-23.98963372889413,17,0,INTERP+EVENT,True,10.966043854518395,-0.07186092516327783,0.0,0.5919068185854147,199-K-126,2.0,Trend_Summary,1.79449159665168e-06,INTERP + EVENT,INTERP + EVENT,36.0,both,0.0,0.8760576462803267,,
199-K-127__ITER1,199-K-127,1,24.0,ULAG,0.7550571731901171,0.8422725542348964,1.0,43.16835531668972,44.44646997592024,-19.58417765834486,14,0,INTERP+EVENT,True,-8.009661662389057,0.08815518895372251,0.0,0.3895720504133809,199-K-127,1.0,Trend_Summary,0.732824746053743,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,0.022232427136374078,,
199-K-127__ITER2,199-K-127,2,24.0,ULAG,,,,,,,223,68,INTERP+EVENT,False,,,,,199-K-127,2.0,Trend_Summary,9.73781766444581e-07,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,,,
199-K-129__ITER1,199-K-129,1,,NONE,,,,,,,13,0,INTERP+EVENT,False,,,,,199-K-129,1.0,Trend_Summary,0.0001190197988841,INTERP + EVENT,INTERP + EVENT,35.0,both,,,,
199-K-129__ITER2,199-K-129,2,,NONE,,,,,,,166,16,INTERP+EVENT,False,,,,,199-K-129,2.0,Trend_Summary,1.46123763911099e-06,INTERP + EVENT,INTERP + EVENT,20.0,both,,,,
199-K-130__ITER1,199-K-130,1,43.0,ULAG,0.9563967521822065,0.945391809705623,1.0,57.83049938321394,59.71937734154682,-26.91524969160697,19,0,INTERP+EVENT,True,4.980228135849162,-0.007520055087830704,0.0,0.09805139560809141,199-K-130,1.0,Trend_Summary,0.0003368722724363,INTERP + EVENT,INTERP + EVENT,43.0,both,0.0,0.9560598799097703,,
199-K-130__ITER2,199-K-130,2,43.0,ULAG,,,,,,,239,7,INTERP+EVENT,False,,,,,199-K-130,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,43.0,both,0.0,,,
199-K-131__ITER1,199-K-131,1,14.0,ULAG,,,,,,,176,5,INTERP+EVENT,False,,,,,199-K-131,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,14.0,both,0.0,,,
199-K-131__ITER2,199-K-131,2,14.0,ULAG,0.8581254905213068,0.8356422560619231,1.0,23.559129603185042,23.45094990129567,-9.779564801592521,7,0,INTERP+EVENT,True,13.553953793499732,-0.09989198513016431,0.0,0.18965537396287815,199-K-131,2.0,Trend_Summary,0.561508487357227,INTERP + EVENT,INTERP + EVENT,14.0,both,0.0,0.2966170031640798,,
199-K-132__ITER1,199-K-132,1,1.0,ULAG,,0.07851911494256052,1.0,145.62369862691946,149.48734989236812,-70.81184931345973,51,0,INTERP+EVENT,True,-2.405578922654664,0.0535279318261851,0.0,0.2404290519130863,199-K-132,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,,,
199-K-132__ITER2,199-K-132,2,1.0,ULAG,,,,,,,166,1,INTERP+EVENT,False,,,,,199-K-132,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,,,
199-K-132__ITER3,199-K-132,3,1.0,ULAG,0.0019210745828464049,2.5864636851448057e-05,1.0,45.40992311990104,47.29880107823392,-20.70496155995052,19,0,INTERP+EVENT,True,16.596503897297058,-0.11658062420290263,0.0,0.07588582736051805,199-K-132,3.0,Trend_Summary,0.0030746012782666,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,-0.0011535266954201952,,
199-K-132__ITER4,199-K-132,4,1.0,ULAG,0.31093059804775425,0.5002050985781864,1.0,61.25904729637837,63.348092171825215,-28.629523648189185,21,0,INTERP+EVENT,True,16.07882197648469,-0.11364585333030153,0.0,0.26715398879257846,199-K-132,4.0,Trend_Summary,0.0003765539806005,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,0.31055404406715376,,
199-K-137__ITER1,199-K-137,1,15.0,ULAG,0.9428248929741221,0.8702829519192705,1.0,46.45040658608158,47.866506988286,-21.22520329304079,15,0,INTERP+EVENT,True,3.699961241758926,0.031006888985985526,0.0,0.3396549095071111,199-K-137,1.0,Trend_Summary,3.34623440068071e-11,INTERP + EVENT,INTERP + EVENT,15.0,both,0.0,0.9428248929406597,,
199-K-137__ITER2,199-K-137,2,15.0,ULAG,,0.005879320881848998,1.0,530.0794688639488,536.5523527896087,-263.0397344319744,188,0,INTERP+EVENT,True,26.6445427419334,-0.18748007408999282,0.0,1.1322937064864482,199-K-137,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,15.0,both,0.0,,,
199-K-137__ITER3,199-K-137,3,15.0,ULAG,0.1767290393917289,0.04137552771915399,1.0,40.264003789226926,41.542118448457444,-18.132001894613463,14,0,INTERP+EVENT,True,-15.820391114180074,0.15792392006553643,0.0,0.30859706701291423,199-K-137,3.0,Trend_Summary,1.70385889008973e-06,INTERP + EVENT,INTERP + EVENT,15.0,both,0.0,0.17672733553283881,,
199-K-137__ITER4,199-K-137,4,15.0,ULAG,,,,,,,126,0,INTERP+EVENT,False,,,,,199-K-137,4.0,Trend_Summary,0.104751437342287,INTERP + EVENT,INTERP + EVENT,15.0,both,0.0,,,
199-K-138__ITER1,199-K-138,1,0.0,ULAG,0.00018827689288114513,0.7039702860137828,1.0,633.8807774528966,640.7394687108055,-314.9403887264483,228,0,INTERP+EVENT,True,17.65368873344589,-0.12234337939340036,0.0,0.5119596533547363,199-K-138,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.00018827689288114513,,
199-K-138__ITER2,199-K-138,2,0.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-138,2.0,Trend_Summary,,,,0.0,both,0.0,,,
199-K-138__ITER3,199-K-138,3,0.0,ULAG,0.7022288903787357,0.3136920020367322,1.0,68.56418078055488,70.83516921241318,-32.28209039027744,23,0,INTERP+EVENT,True,-5.278285878860881,0.06357403176065539,0.0,0.3363692243532038,199-K-138,3.0,Trend_Summary,0.69891688467687,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.003312005701865739,,
199-K-139__ITER1,199-K-139,1,10.0,ULAG,,,,,,,175,0,INTERP+EVENT,False,,,,,199-K-139,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,,,
199-K-139__ITER2,199-K-139,2,10.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-139,2.0,Trend_Summary,,,,,both,,,,
199-K-139__ITER3,199-K-139,3,10.0,ULAG,0.9985949520879698,0.9577431067757681,1.0,68.95949179988186,71.1415767065985,-32.47974589994093,22,1,INTERP+EVENT,True,2.5817198278489943,-0.0037920819986289552,0.0,0.37047410700709166,199-K-139,3.0,Trend_Summary,0.158617255479887,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,0.8399776966080827,,
199-K-140__ITER1,199-K-140,1,10.0,ULAG,,,,,,,135,0,INTERP+EVENT,False,,,,,199-K-140,1.0,Trend_Summary,9.794493728843e-06,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,,,
199-K-140__ITER2,199-K-140,2,10.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-140,2.0,Trend_Summary,,,,,both,,,,
199-K-140__ITER3,199-K-140,3,10.0,ULAG,0.31091837650926135,0.11836337657743466,1.0,66.93472281500618,69.20571124686448,-31.46736140750309,23,0,INTERP+EVENT,True,13.392147564909543,-0.09451792385517145,0.0,0.2536228400141515,199-K-140,3.0,Trend_Summary,0.154947882128398,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,0.15597049438086336,,
199-K-141__ITER1,199-K-141,1,10.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,,199-K-141,1.0,Trend_Summary,,,,,both,,,,
199-K-141__ITER2,199-K-141,2,10.0,ULAG,,,,,,,174,0,INTERP+EVENT,False,,,,,199-K-141,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,,,
199-K-142__ITER1,199-K-142,1,21.0,ULAG,,,,,,,4,1,INTERP+EVENT,False,,,,,199-K-142,1.0,Trend_Summary,,,,,both,,,,
199-K-142__ITER2,199-K-142,2,21.0,ULAG,0.9467483880070235,0.7435103715252707,1.0,83.33755387864392,86.00196289899432,-39.66877693932196,28,8,INTERP+EVENT,True,-7.063396990670775,0.07248774156727006,0.0,1.3236326214812877,199-K-142,2.0,Trend_Summary,0.0018169750022586,INTERP + EVENT,INTERP + EVENT,21.0,both,0.0,0.9449314130047649,,
199-K-144__ITER1,199-K-144,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,199-K-144,1.0,Trend_Summary,,,,,both,,,,
199-K-144__ITER2,199-K-144,2,,NONE,,,,,,,233,0,INTERP+EVENT,False,,,,,199-K-144,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,13.0,both,,,,
199-K-145__ITER1,199-K-145,1,,NONE,,,,,,,51,0,INTERP+EVENT,False,,,,,199-K-145,1.0,Trend_Summary,2.2204460492503099e-16,INTERP + EVENT,INTERP + EVENT,8.0,both,,,,
199-K-145__ITER2,199-K-145,2,,NONE,,,,,,,208,26,INTERP+EVENT,False,,,,,199-K-145,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,0.0,both,,,,
199-K-146__ITER1,199-K-146,1,,NONE,,,,,,,99,0,INTERP+EVENT,False,,,,,199-K-146,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,9.0,both,,,,
199-K-146__ITER2,199-K-146,2,,NONE,,,,,,,160,2,INTERP+EVENT,False,,,,,199-K-146,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,22.0,both,,,,
199-K-147__ITER1,199-K-147,1,,NONE,,,,,,,257,2,INTERP+EVENT,False,,,,,199-K-147,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,61.0,both,,,,
199-K-148__ITER1,199-K-148,1,,NONE,,,,,,,162,2,INTERP+EVENT,False,,,,,199-K-148,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,38.0,both,,,,
199-K-148__ITER2,199-K-148,2,,NONE,,,,,,,86,7,INTERP+EVENT,False,,,,,199-K-148,2.0,Trend_Summary,0.0001214085760032,INTERP + EVENT,INTERP + EVENT,64.0,both,,,,
199-K-152__ITER1,199-K-152,1,54.0,ULAG,,,,,,,152,0,INTERP+EVENT,False,,,,,199-K-152,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,54.0,both,0.0,,,
199-K-152__ITER2,199-K-152,2,54.0,ULAG,,,,,,,59,0,INTERP+EVENT,False,,,,,199-K-152,2.0,Trend_Summary,0.652667693568556,INTERP + EVENT,INTERP + EVENT,54.0,both,0.0,,,
199-K-153__ITER1,199-K-153,1,0.0,NONE,,,,,,,146,0,EVENT,False,,,,,199-K-153,1.0,Trend_Summary,0.0,EVENT,EVENT,0.0,both,0.0,,,
199-K-153__ITER2,199-K-153,2,0.0,NONE,1.0,,1.0,137.62411661065477,139.47426421236483,-67.81205830532738,47,1,EVENT,True,1.8784050267726797,,0.0,0.6774881378200204,199-K-153,2.0,Trend_Summary,0.0117010302473262,EVENT,EVENT,0.0,both,0.0,0.9882989697526738,,
199-K-154__ITER1,199-K-154,1,,NONE,,,,,,,187,0,INTERP+EVENT,False,,,,,199-K-154,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,25.0,both,,,,
199-K-154__ITER2,199-K-154,2,,NONE,,,,,,,47,0,INTERP+EVENT,False,,,,,199-K-154,2.0,Trend_Summary,0.0010156967738337,INTERP + EVENT,INTERP + EVENT,22.0,both,,,,
199-K-157__ITER1,199-K-157,1,31.0,ULAG,0.14257259414571888,0.043059378328131545,1.0,94.56655473758231,97.55956986051527,-45.283277368791154,33,1,INTERP+EVENT,True,42.08383196256153,-0.32782097553798,0.0,0.9973859448170559,199-K-157,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,31.0,both,0.0,0.14257259414571888,,
199-K-157__ITER2,199-K-157,2,31.0,ULAG,0.4164597573421357,0.18497897293421672,1.0,44.64202315338968,46.30844984150211,-20.32101157669484,17,6,INTERP+EVENT,True,-18.867350649311756,0.16462804994912317,0.0,0.36301260579775046,199-K-157,2.0,Trend_Summary,0.539835313554986,INTERP + EVENT,INTERP + EVENT,31.0,both,0.0,-0.12337555621285035,,
199-K-159__ITER1,199-K-159,1,10.0,ULAG,0.6485473137872486,0.3481332482684658,1.0,67.86452118752895,70.04660609424559,-31.932260593764475,22,1,INTERP+EVENT,True,-14.195680654615892,0.13899365792289356,0.0,0.5218668257545122,199-K-159,1.0,Trend_Summary,0.0021361594514974,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,0.6464111543357512,,
199-K-160__ITER1,199-K-160,1,9.0,ULAG,0.6601090937820804,0.34942190647903304,1.0,44.46269892749786,45.74081358672838,-20.23134946374893,14,2,INTERP+EVENT,True,-16.2401554419209,0.14596501953992067,0.0,0.39384218549663785,199-K-160,1.0,Trend_Summary,0.0001820300961141,INTERP + EVENT,INTERP + EVENT,9.0,both,0.0,0.6599270636859663,,
199-K-161__ITER1,199-K-161,1,,NONE,,,,,,,140,7,INTERP+EVENT,False,,,,,199-K-161,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,20.0,both,,,,
199-K-161__ITER2,199-K-161,2,,NONE,,,,,,,142,4,INTERP+EVENT,False,,,,,199-K-161,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,19.0,both,,,,
199-K-162__ITER1,199-K-162,1,,NONE,,,,,,,107,4,INTERP+EVENT,False,,,,,199-K-162,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,18.0,both,,,,
199-K-162__ITER2,199-K-162,2,,NONE,,,,,,,147,46,INTERP+EVENT,False,,,,,,,,,,,,left_only,,,,
199-K-163__ITER1,199-K-163,1,48.0,ULAG,,,,,,,132,1,INTERP+EVENT,False,,,,,199-K-163,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,48.0,both,0.0,,,
199-K-163__ITER2,199-K-163,2,48.0,ULAG,0.5802872818608101,0.29597972859960786,1.0,286.1952378338236,291.3239342167593,-141.0976189169118,96,12,INTERP+EVENT,True,13.401295112019708,-0.10382268317155849,0.0,0.9055248498441878,199-K-163,2.0,Trend_Summary,3.66005766316846e-06,INTERP + EVENT,INTERP + EVENT,48.0,both,0.0,0.580283621803147,,
199-K-165__ITER1,199-K-165,1,8.0,ULAG,,,,,,,242,0,INTERP+EVENT,False,,,,,199-K-165,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,8.0,both,0.0,,,
199-K-165__ITER2,199-K-165,2,8.0,ULAG,0.9178637818064144,0.8803642628982008,1.0,43.558866359323424,44.83698101855394,-19.779433179661712,14,0,INTERP+EVENT,True,7.466677577376638,-0.040975104609144976,0.0,0.26114678665485347,199-K-165,2.0,Trend_Summary,1.04838360215354e-12,INTERP + EVENT,INTERP + EVENT,8.0,both,0.0,0.917863781805366,,
199-K-165__ITER3,199-K-165,3,8.0,ULAG,0.07504632351612062,0.021914151749622246,1.0,342.1912510494799,347.76623453504396,-169.09562552473994,120,1,INTERP+EVENT,True,-9.713951999676258,0.09912206628188791,0.0,0.5138615058746376,199-K-165,3.0,Trend_Summary,0.0062339882907814,INTERP + EVENT,INTERP + EVENT,8.0,both,0.0,0.06881233522533922,,
199-K-166__ITER1,199-K-166,1,10.0,ULAG,,,,,,,237,4,INTERP+EVENT,False,,,,,199-K-166,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,,,
199-K-166__ITER2,199-K-166,2,10.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-K-166,2.0,Trend_Summary,,,,,both,,,,
199-K-166__ITER3,199-K-166,3,10.0,ULAG,,,,,,,294,7,INTERP+EVENT,False,,,,,199-K-166,3.0,Trend_Summary,1.5187850976872099e-13,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,,,
199-K-168__ITER1,199-K-168,1,5.0,ULAG,,,,,,,191,0,INTERP+EVENT,False,,,,,199-K-168,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,5.0,both,0.0,,,
199-K-168__ITER2,199-K-168,2,5.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-K-168,2.0,Trend_Summary,,,,,both,,,,
199-K-168__ITER3,199-K-168,3,5.0,ULAG,0.6926615039002677,0.3880595716123263,1.0,68.53674482844828,70.80773326030658,-32.26837241422414,23,0,INTERP+EVENT,True,7.146145761002142,-0.04089513232716876,0.0,0.2271621124667991,199-K-168,3.0,Trend_Summary,0.0007244457389626,INTERP + EVENT,INTERP + EVENT,5.0,both,0.0,0.6919370581613051,,
199-K-171__ITER1,199-K-171,1,,NONE,,,,,,,137,0,INTERP+EVENT,False,,,,,199-K-171,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,48.0,both,,,,
199-K-171__ITER2,199-K-171,2,,NONE,,,,,,,73,4,INTERP+EVENT,False,,,,,199-K-171,2.0,Trend_Summary,0.912372128524451,INTERP + EVENT,INTERP + EVENT,87.0,both,,,,
199-K-174__ITER1,199-K-174,1,28.0,ULAG,,,,,,,1,1,INTERP+EVENT,False,,,,,199-K-174,1.0,Trend_Summary,,,,,both,,,,
199-K-174__ITER2,199-K-174,2,28.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-174,2.0,Trend_Summary,,,,,both,,,,
199-K-174__ITER3,199-K-174,3,28.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-174,3.0,Trend_Summary,,,,,both,,,,
199-K-174__ITER4,199-K-174,4,28.0,ULAG,0.5723117616917286,0.2921847676030471,1.0,29.427041644792954,30.032211830781044,-12.713520822396477,10,5,INTERP+EVENT,True,16.634546026031813,-0.13200425109094233,0.0,0.5048008832249206,199-K-174,4.0,Trend_Summary,0.025803865098856,INTERP + EVENT,INTERP + EVENT,28.0,both,0.0,0.5465078965928726,,
199-K-175__ITER1,199-K-175,1,34.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-175,1.0,Trend_Summary,,,,,both,,,,
199-K-175__ITER2,199-K-175,2,34.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-175,2.0,Trend_Summary,,,,,both,,,,
199-K-175__ITER3,199-K-175,3,34.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-175,3.0,Trend_Summary,,,,,both,,,,
199-K-175__ITER4,199-K-175,4,34.0,ULAG,0.853906941184449,0.6863465020066799,1.0,32.06290454549521,32.6680747314833,-14.031452272747604,10,0,INTERP+EVENT,True,-1.625176177498513,0.03116758318136476,0.0,0.24910939042472358,199-K-175,4.0,Trend_Summary,0.0105130311428266,INTERP + EVENT,INTERP + EVENT,34.0,both,0.0,0.8433939100416223,,
199-K-178__ITER1,199-K-178,1,,NONE,,,,,,,152,0,INTERP+EVENT,False,,,,,199-K-178,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,4.0,both,,,,
199-K-178__ITER2,199-K-178,2,,NONE,,,,,,,46,0,INTERP+EVENT,False,,,,,199-K-178,2.0,Trend_Summary,0.196707775337274,INTERP + EVENT,INTERP + EVENT,1.0,both,,,,
199-K-181__ITER1,199-K-181,1,1.0,ULAG,,,,,,,77,3,INTERP+EVENT,False,,,,,199-K-181,1.0,Trend_Summary,5.3276272282687395e-12,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,,,
199-K-182__ITER1,199-K-182,1,,NONE,,,,,,,165,0,INTERP+EVENT,False,,,,,199-K-182,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,50.0,both,,,,
199-K-183__ITER1,199-K-183,1,7.0,ULAG,0.7852120038583751,0.48471035667185725,1.0,65.11187568710723,67.20092056255407,-30.555937843553615,21,1,INTERP+EVENT,True,5.64941876027982,-0.031066038748231856,0.0,0.26147737118774256,199-K-183,1.0,Trend_Summary,0.0552261164210446,INTERP + EVENT,INTERP + EVENT,7.0,both,0.0,0.7299858874373305,,
199-K-183__ITER2,199-K-183,2,7.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-183,2.0,Trend_Summary,,,,,both,,,,
199-K-183__ITER3,199-K-183,3,7.0,ULAG,0.9690753633912409,0.8028355940369445,1.0,69.2083467359788,71.47933516783709,-32.6041733679894,23,0,INTERP+EVENT,True,0.19758821700167628,0.017399231369405275,0.0,0.2856761426109852,199-K-183,3.0,Trend_Summary,0.613787911806979,INTERP + EVENT,INTERP + EVENT,7.0,both,0.0,0.3552874515842619,,
199-K-184__ITER1,199-K-184,1,0.0,NONE,1.0,,1.0,61.59541839459624,62.63994083231966,-29.79770919729812,21,0,EVENT,True,2.502540030254568,,0.0,0.5385179370933597,199-K-184,1.0,Trend_Summary,1.21322945321189e-05,EVENT,EVENT,0.0,both,0.0,0.9999878677054679,,
199-K-184__ITER2,199-K-184,2,0.0,NONE,,,,,,,6,1,EVENT,False,,,,,199-K-184,2.0,Trend_Summary,,,,,both,,,,
