"KEY","WELL","ITER","CLASS","IS_S4","FIT_OBJECT_PRESENT","p_trend","COD","AIC","BIC","df","LAG","logLik","sigma","SUM_rows","SUM_cols","beta_intercept","beta_interp","beta_event","p_interp","p_event","se_intercept","se_interp","se_event","FIT_OK","FAIL_REASON"
"199-D8-99__ITER1","199-D8-99",1,"Trend_Summary",TRUE,TRUE,5.10347604977257e-05,"0.225443880356364",NA,NA,100,28,NA,NA,4,4,-31.432540265531,0.30704487769544,-0.000134590263557747,NA,NA,10.0656697823015,0.0814496534844439,8.30412192274092e-05,TRUE,NA
"199-H1-1__ITER1","199-H1-1",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-1__ITER2","199-H1-1",2,"Trend_Summary",TRUE,TRUE,0,"-0.49873058876336",NA,NA,184,34,NA,NA,4,4,34.6555365714708,-0.229534025618389,-0.00028730525012625,NA,NA,3.79129714171911,0.0318713831501129,2.11713979379201e-05,TRUE,NA
"199-H1-2__ITER1","199-H1-2",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-2__ITER2","199-H1-2",2,"Trend_Summary",TRUE,TRUE,0,"-0.347846816261065",NA,NA,160,30,NA,NA,4,4,25.604798633189,-0.153795900884099,-0.000249977526926266,NA,NA,2.92680053365366,0.0246197770651113,1.9002853495145e-05,TRUE,NA
"199-H1-35__ITER1","199-H1-35",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-35__ITER2","199-H1-35",2,"Trend_Summary",TRUE,TRUE,2.99760216648792e-15,"-0.480775722859224",NA,NA,188,8,NA,NA,4,4,64.6931370918418,-0.5033412842888,-0.000283080115351916,NA,NA,7.665851776266,0.064217215400979,4.51468188278679e-05,TRUE,NA
"199-H1-36__ITER1","199-H1-36",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-36__ITER2","199-H1-36",2,"Trend_Summary",TRUE,TRUE,0,"-0.40473144243523",NA,NA,168,33,NA,NA,4,4,26.162146766401,-0.154712471596111,-0.00028175417257038,NA,NA,2.41372461010175,0.0203761471626485,1.3299623300683e-05,TRUE,NA
"199-H1-37__ITER1","199-H1-37",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-37__ITER2","199-H1-37",2,"Trend_Summary",TRUE,TRUE,9.19301301749442e-11,"-0.461445493027589",NA,NA,119,4,NA,NA,4,4,64.3085935063108,-0.516359963992269,-0.000192462609213824,NA,NA,8.96698105811059,0.0759504748772799,4.8052217534245e-05,TRUE,NA
"199-H1-38__ITER1","199-H1-38",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-38__ITER2","199-H1-38",2,"Trend_Summary",TRUE,TRUE,5.24025267623074e-14,"-0.509480222451373",NA,NA,107,25,NA,NA,4,4,67.8955260587154,-0.527247040932291,-0.000322953940941566,NA,NA,8.66192164043727,0.0739432992049924,5.69485835845955e-05,TRUE,NA
"199-H1-4__ITER1","199-H1-4",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-4__ITER2","199-H1-4",2,"Trend_Summary",TRUE,TRUE,0,"0.19770258259787",NA,NA,90,59,NA,NA,4,4,1.21201739789707,0.0452420212161078,-0.000171712742566396,NA,NA,1.90195570863723,0.0162182939052203,1.24702575549405e-05,TRUE,NA
"199-H1-40__ITER1","199-H1-40",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-40__ITER2","199-H1-40",2,"Trend_Summary",TRUE,TRUE,3.27051393558264e-05,"-0.452378588965322",NA,NA,81,6,NA,NA,4,4,49.5681364822361,-0.412119539902716,-4.69915275209934e-05,NA,NA,10.3719955456769,0.090213624923597,8.77352268019916e-05,TRUE,NA
"199-H1-42__ITER1","199-H1-42",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-42__ITER2","199-H1-42",2,"Trend_Summary",TRUE,TRUE,0,"-0.506426961372348",NA,NA,176,14,NA,NA,4,4,83.5301789691481,-0.64051759523264,-0.000396732556985357,NA,NA,6.65155053134186,0.0559541788753847,3.7861724005774e-05,TRUE,NA
"199-H1-43__ITER1","199-H1-43",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-43__ITER2","199-H1-43",2,"Trend_Summary",TRUE,TRUE,0,"-0.623744200310156",NA,NA,182,8,NA,NA,4,4,82.334418109191,-0.636087175922148,-0.000376324818011466,NA,NA,5.87264921720898,0.0487528529901396,3.46072830672475e-05,TRUE,NA
"199-H1-45__ITER1","199-H1-45",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-45__ITER2","199-H1-45",2,"Trend_Summary",TRUE,TRUE,3.41893520627856e-06,"-0.0635083475108763",NA,NA,49,43,NA,NA,4,4,55.1763125303075,-0.284942675694746,-0.00131460467902445,NA,NA,11.3495270260136,0.0842525177975292,0.000266754997481997,TRUE,NA
"199-H1-45__ITER3","199-H1-45",3,"Trend_Summary",TRUE,TRUE,0,"-0.216063630077225",NA,NA,120,21,NA,NA,4,4,42.2806218846939,-0.221701381532869,-0.000786124634344054,NA,NA,7.81495521530142,0.0656630224827415,5.64715390208454e-05,TRUE,NA
"199-H1-46__ITER1","199-H1-46",1,"Trend_Summary",TRUE,TRUE,0,"-0.519300056828348",NA,NA,97,10,NA,NA,4,4,61.6581885073139,-0.439418604374662,-0.000443976915684067,NA,NA,5.9053912629768,0.049029582819963,5.10085361298686e-05,TRUE,NA
"199-H1-47__ITER1","199-H1-47",1,"Trend_Summary",TRUE,TRUE,0.000100644523977733,"0.0991617910612733",NA,NA,59,83,NA,NA,4,4,31.758797272855,-0.164615046226431,-0.000538129212067031,NA,NA,9.60690969403603,0.0781377767860463,0.000123353758113693,TRUE,NA
"199-H1-48__ITER1","199-H1-48",1,"Trend_Summary",TRUE,TRUE,1.23498667958799e-08,"0.30931438232699",NA,NA,56,24,NA,NA,4,4,-16.4928192956066,0.231041225960653,-0.000394930796729411,NA,NA,7.71186316616104,0.0619837708634785,8.24302258091729e-05,TRUE,NA
"199-H1-49__ITER1","199-H1-49",1,"Trend_Summary",TRUE,TRUE,0.000120578610126265,"-0.198408227822212",NA,NA,72,0,NA,NA,4,4,22.9139204141987,-0.104287021727926,-0.000460172743135275,NA,NA,10.4796642479797,0.0880606468983295,0.000103604524959785,TRUE,NA
"199-H1-50__ITER1","199-H1-50",1,"Trend_Summary",TRUE,TRUE,0.167731964796282,NA,NA,NA,13,0,NA,NA,3,4,-1.79307673794934,NA,0.000152763625632987,NA,NA,2.01940573493146,NA,0.000106794527291648,TRUE,NA
"199-H1-51__ITER1","199-H1-51",1,"Trend_Summary",TRUE,TRUE,0.0245928754050471,"0.0949478416371284",NA,NA,35,88,NA,NA,4,4,33.0866846499457,-0.181156097645665,-0.000487255570016051,NA,NA,10.7087027146164,0.071059901458582,0.000211865360947909,TRUE,NA
"199-H1-7__ITER1","199-H1-7",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H1-7__ITER2","199-H1-7",2,"Trend_Summary",TRUE,TRUE,0.162986640695455,"0.274429635181677",NA,NA,16,6,NA,NA,4,4,-37.5047222427635,0.315975724313306,0.000122850857899002,NA,NA,20.6748635749706,0.172497533316949,0.000141906700556969,TRUE,NA
"199-H2-1__ITER1","199-H2-1",1,"Trend_Summary",TRUE,TRUE,2.26259876834334e-06,NA,NA,NA,17,0,NA,NA,3,4,-28.6890675883326,NA,0.00190379038943001,NA,NA,4.98889431294905,NA,0.000310901110946867,TRUE,NA
"199-H2-1__ITER2","199-H2-1",2,"Trend_Summary",TRUE,TRUE,1.40801076353725e-08,NA,NA,NA,20,0,NA,NA,3,4,7.44868781966475,NA,-0.000264239314508338,NA,NA,0.577956541064521,NA,3.1543603445782e-05,TRUE,NA
"199-H3-10__ITER1","199-H3-10",1,"Trend_Summary",TRUE,TRUE,0.103672100624709,NA,NA,NA,23,0,NA,NA,3,4,-0.280912352871318,NA,8.50699009136519e-05,NA,NA,0.866814942110571,NA,5.05700608270829e-05,TRUE,NA
"199-H3-11__ITER1","199-H3-11",1,"Trend_Summary",TRUE,TRUE,0.0211386558636976,"0.375563488182877",NA,NA,8,80,NA,NA,4,4,-15.4627665132345,0.112468395541259,0.000239031033164455,NA,NA,14.9987164674203,0.12698980869969,7.26784519026796e-05,TRUE,NA
"199-H3-12__ITER1","199-H3-12",1,"Trend_Summary",TRUE,TRUE,5.24269516688491e-11,NA,NA,NA,10,0,NA,NA,3,4,39.3644265435221,NA,-0.00181980367598446,NA,NA,1.86507765330917,NA,9.80458379385437e-05,TRUE,NA
"199-H3-13__ITER1","199-H3-13",1,"Trend_Summary",TRUE,TRUE,0.000280499483115038,NA,NA,NA,11,0,NA,NA,3,4,22.1168113513329,NA,-0.000911435183610636,NA,NA,3.70369315997008,NA,0.000194615928837458,TRUE,NA
"199-H3-15__ITER1","199-H3-15",1,"Trend_Summary",TRUE,TRUE,0.0662009473709098,NA,NA,NA,5,0,NA,NA,3,4,29.8727569401935,NA,-0.00128918149526919,NA,NA,12.4076428799539,NA,0.000629189074189331,TRUE,NA
"199-H3-21__ITER1","199-H3-21",1,"Trend_Summary",TRUE,TRUE,5.10875506898323e-07,"-0.626586226362332",NA,NA,34,8,NA,NA,4,4,44.700126626362,-0.322579807735846,-0.000233192661153407,NA,NA,6.32628804830413,0.0522668330557273,9.24050646433013e-05,TRUE,NA
"199-H3-22__ITER1","199-H3-22",1,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,67,0,NA,NA,3,4,11.7083811557142,NA,-0.000328836944179397,NA,NA,0.346994079501758,NA,1.81517908425316e-05,TRUE,NA
"199-H3-25__ITER1","199-H3-25",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H3-25__ITER2","199-H3-25",2,"Trend_Summary",TRUE,TRUE,0.016653455913519,"-0.19320601226186",NA,NA,80,29,NA,NA,4,4,24.5908928005226,-0.181980663269039,-8.31123564600303e-05,NA,NA,7.78146007133932,0.0660423999242729,7.73944599718963e-05,TRUE,NA
"199-H3-26__ITER1","199-H3-26",1,"Trend_Summary",TRUE,TRUE,0.00597073732855102,"-0.255942981667088",NA,NA,46,43,NA,NA,4,4,41.6712279114635,-0.311538073508814,-0.000230504100309769,NA,NA,12.2953063780407,0.103567492984973,0.000146657827421652,TRUE,NA
"199-H3-28__ITER1","199-H3-28",1,"Trend_Summary",TRUE,TRUE,1.33226762955019e-15,NA,NA,NA,81,0,NA,NA,3,4,14.3475519030784,NA,-0.000569509557397513,NA,NA,1.10437249249997,NA,5.82680024125553e-05,TRUE,NA
"199-H3-29__ITER1","199-H3-29",1,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,88,0,NA,NA,3,4,15.0278262374856,NA,-0.000542252536662577,NA,NA,0.61166387930829,NA,3.24266030054331e-05,TRUE,NA
"199-H3-2A__ITER1","199-H3-2A",1,"Trend_Summary",TRUE,TRUE,0.741517801788844,"0.124372774013805",NA,NA,9,9,NA,NA,4,4,4.82137175443374,0.0294669588375156,-0.000436544953949024,NA,NA,18.9283758883341,0.201075111637417,0.000632466432488834,TRUE,NA
"199-H3-2A__ITER2","199-H3-2A",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H3-2C__ITER1","199-H3-2C",1,"Trend_Summary",TRUE,TRUE,0.447884672815899,NA,NA,NA,13,0,NA,NA,3,4,-0.131349375008647,NA,0.000276989910463299,NA,NA,5.42801777120347,NA,0.000361686685323738,TRUE,NA
"199-H3-2C__ITER2","199-H3-2C",2,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,208,0,NA,NA,3,4,10.1355135801316,NA,-0.000369303820543736,NA,NA,0.228959469029369,NA,1.30222493611177e-05,TRUE,NA
"199-H3-3__ITER1","199-H3-3",1,"Trend_Summary",TRUE,TRUE,0.000414605674775359,"0.0466317239159847",NA,NA,6,83,NA,NA,4,4,26.8737027317735,-0.25835468448917,0.000449902820939177,NA,NA,6.10776904091715,0.0524843232017508,0.000109464594497746,TRUE,NA
"199-H3-3__ITER2","199-H3-3",2,"Trend_Summary",TRUE,TRUE,2.5140690467218e-06,"-0.513110735965571",NA,NA,22,83,NA,NA,4,4,49.2720968895145,-0.348429270241301,-0.000424256735604939,NA,NA,12.4774792428169,0.103586498088939,6.54394048965952e-05,TRUE,NA
"199-H3-30__ITER1","199-H3-30",1,"Trend_Summary",TRUE,TRUE,0.753398479699694,NA,NA,NA,11,0,NA,NA,3,4,4.46452644234183,NA,2.26625513703212e-05,NA,NA,1.36398318492789,NA,7.20095578602263e-05,TRUE,NA
"199-H3-31__ITER1","199-H3-31",1,"Trend_Summary",TRUE,TRUE,0.809098966450576,NA,NA,NA,5,0,NA,NA,3,4,-3.17341541683098,NA,0.000207501294264835,NA,NA,17.254315298247,NA,0.000873224328822316,TRUE,NA
"199-H3-32__ITER1","199-H3-32",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H3-32__ITER2","199-H3-32",2,"Trend_Summary",TRUE,TRUE,0.974354123127728,NA,NA,NA,10,0,NA,NA,3,4,5.36051630966808,NA,2.5580062852671e-06,NA,NA,1.51926723746371,NA,7.95684106490808e-05,TRUE,NA
"199-H3-33__ITER1","199-H3-33",1,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,43,0,NA,NA,3,4,25.6150576771157,NA,-0.00106819076978098,NA,NA,1.12212262699538,NA,5.76238146071311e-05,TRUE,NA
"199-H3-34__ITER1","199-H3-34",1,"Trend_Summary",TRUE,TRUE,0.230023726165689,NA,NA,NA,5,0,NA,NA,3,4,-19.8342028706221,NA,0.00113724441775135,NA,NA,17.8481191792031,NA,0.000905145742265436,TRUE,NA
"199-H3-35__ITER1","199-H3-35",1,"Trend_Summary",TRUE,TRUE,0.0324183719625205,NA,NA,NA,31,0,NA,NA,3,4,8.53530818292693,NA,-0.00023814934978612,NA,NA,2.11398389501565,NA,0.000107601389413424,TRUE,NA
"199-H3-36__ITER1","199-H3-36",1,"Trend_Summary",TRUE,TRUE,0.00230774931955691,NA,NA,NA,31,0,NA,NA,3,4,31.252014769279,NA,-0.00146431265247143,NA,NA,8.78844580123125,NA,0.000447262161858223,TRUE,NA
"199-H3-37__ITER1","199-H3-37",1,"Trend_Summary",TRUE,TRUE,2.20750304888995e-05,NA,NA,NA,29,0,NA,NA,3,4,9.76640272328951,NA,-0.000242853143910205,NA,NA,0.971456096035656,NA,4.94035908175705e-05,TRUE,NA
"199-H3-38__ITER1","199-H3-38",1,"Trend_Summary",TRUE,TRUE,0.00636565519857146,NA,NA,NA,31,0,NA,NA,3,4,7.85482988257473,NA,-0.000155492499028994,NA,NA,1.05902665094261,NA,5.39025229255008e-05,TRUE,NA
"199-H3-39__ITER1","199-H3-39",1,"Trend_Summary",TRUE,TRUE,0.443725825034332,NA,NA,NA,28,0,NA,NA,3,4,3.7647435006056,NA,5.58016805285598e-05,NA,NA,1.42519909324334,NA,7.25116629441672e-05,TRUE,NA
"199-H3-5__ITER1","199-H3-5",1,"Trend_Summary",TRUE,TRUE,0.0155425856137247,"0.00725722063021433",NA,NA,8,88,NA,NA,4,4,29.2343255674181,-0.217989331156923,4.59292878031638e-06,NA,NA,7.49562755936246,0.0629306622910567,0.000114791605105898,TRUE,NA
"199-H3-5__ITER2","199-H3-5",2,"Trend_Summary",TRUE,TRUE,0.00776121183523282,"0.388124933405094",NA,NA,7,88,NA,NA,4,4,68.1716703309013,-0.152445959406097,-0.00306161293436463,NA,NA,24.5691298501901,0.195062672478229,0.000817073555010256,TRUE,NA
"199-H3-5__ITER3","199-H3-5",3,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H3-5__ITER4","199-H3-5",4,"Trend_Summary",TRUE,TRUE,0.313173845215531,"-0.558052480953773",NA,NA,3,88,NA,NA,4,4,-18.8759263659295,0.218271328988849,-0.000202373267910655,NA,NA,32.3394493833893,0.281864811034876,0.000131201122660274,TRUE,NA
"199-H3-6__ITER1","199-H3-6",1,"Trend_Summary",TRUE,TRUE,2.16795484031529e-06,"0.658097409888283",NA,NA,15,3,NA,NA,4,4,-15.7360013662292,0.240840877066185,-0.000674861074317084,NA,NA,8.5085007944502,0.0669134149793785,0.000123034892390277,TRUE,NA
"199-H3-6__ITER2","199-H3-6",2,"Trend_Summary",TRUE,TRUE,1.83777391687956e-05,"-0.26282597954343",NA,NA,5,3,NA,NA,4,4,6.98524155651077,-0.111814127872577,0.000398888703717098,NA,NA,13.9497075085391,0.124359044114396,4.37353459648528e-05,TRUE,NA
"199-H3-9__ITER1","199-H3-9",1,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,89,0,NA,NA,3,4,14.9798493310004,NA,-0.000636514312417654,NA,NA,0.400766173407911,NA,2.34636924467736e-05,TRUE,NA
"199-H3-9__ITER2","199-H3-9",2,"Trend_Summary",TRUE,TRUE,0.829470809941854,NA,NA,NA,60,0,NA,NA,3,4,3.27303249268014,NA,-1.24216298496706e-05,NA,NA,1.10876913784139,NA,5.7662385699658e-05,TRUE,NA
"199-H4-10__ITER1","199-H4-10",1,"Trend_Summary",TRUE,TRUE,0.00524886323764939,"-0.889598896122273",NA,NA,8,1,NA,NA,4,4,70.798359556351,-0.579411554345655,-8.79057431795045e-05,NA,NA,18.2562048195434,0.146205745239716,0.000520638131200582,TRUE,NA
"199-H4-10__ITER2","199-H4-10",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-11__ITER1","199-H4-11",1,"Trend_Summary",TRUE,TRUE,0.429832485361637,NA,NA,NA,8,0,NA,NA,4,4,14.3717816705553,-0.0461610084410574,-0.000484803185011773,NA,NA,16.1469230089262,0.139845786098483,0.000395699074605095,TRUE,NA
"199-H4-11__ITER2","199-H4-11",2,"Trend_Summary",TRUE,TRUE,0.00859831223279284,NA,NA,NA,26,0,NA,NA,4,4,44.4829336996034,-0.37164258281204,7.26207728809375e-06,NA,NA,15.9884578029821,0.133620768192816,6.62417794729593e-05,TRUE,NA
"199-H4-12A__ITER1","199-H4-12A",1,"Trend_Summary",TRUE,TRUE,0.000563146855272367,NA,NA,NA,23,0,NA,NA,4,4,54.2204275408948,-0.384828645195696,-0.000507953075851559,NA,NA,12.2466074098693,0.104853444355565,0.000229378727231463,TRUE,NA
"199-H4-12A__ITER2","199-H4-12A",2,"Trend_Summary",TRUE,TRUE,8.34899750848939e-05,NA,NA,NA,38,0,NA,NA,4,4,85.4529691740855,-0.666042368509846,-0.000433220871041387,NA,NA,19.8131401257786,0.166824563286085,0.000105111990729904,TRUE,NA
"199-H4-12B__ITER1","199-H4-12B",1,"Trend_Summary",TRUE,TRUE,0.0970660751419349,NA,NA,NA,3,0,NA,NA,4,4,57.883062050143,-0.352869236360228,-0.00101131947504474,NA,NA,23.1720348079508,0.174296225843046,0.000474614214019958,TRUE,NA
"199-H4-12B__ITER2","199-H4-12B",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-12C__ITER1","199-H4-12C",1,"Trend_Summary",TRUE,TRUE,1.14613307733435e-09,NA,NA,NA,17,0,NA,NA,3,4,-3.13051325148148,NA,0.000534220614379626,NA,NA,0.76474064273099,NA,5.15076518536766e-05,TRUE,NA
"199-H4-12C__ITER2","199-H4-12C",2,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,205,0,NA,NA,3,4,11.6450933429073,NA,-0.000421970357677074,NA,NA,0.368804673542052,NA,2.09982475932801e-05,TRUE,NA
"199-H4-13__ITER1","199-H4-13",1,"Trend_Summary",TRUE,TRUE,0.00192374633326275,NA,NA,NA,45,0,NA,NA,4,4,43.0828260930176,-0.346398931555785,-6.54164147157522e-05,NA,NA,11.1185578612821,0.0949697997749781,4.97929371082372e-05,TRUE,NA
"199-H4-15A__ITER1","199-H4-15A",1,"Trend_Summary",TRUE,TRUE,0.0168847173864132,NA,NA,NA,33,0,NA,NA,4,4,31.9997313850845,-0.215521524372283,-0.000299971422579736,NA,NA,10.1202270715972,0.0823443937502032,0.000154598821200192,TRUE,NA
"199-H4-15A__ITER2","199-H4-15A",2,"Trend_Summary",TRUE,TRUE,0,NA,NA,NA,163,0,NA,NA,4,4,53.177317113345,-0.349321548792745,-0.000663042776737073,NA,NA,8.1542351041275,0.0688675858794512,5.44762545275072e-05,TRUE,NA
"199-H4-15CP__ITER1","199-H4-15CP",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-15CP__ITER2","199-H4-15CP",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-15CR__ITER1","199-H4-15CR",1,"Trend_Summary",TRUE,TRUE,0.136564950603982,NA,NA,NA,5,0,NA,NA,3,4,20.0660159501556,NA,-0.00127006239924035,NA,NA,11.6165025489591,NA,0.000793358452657131,TRUE,NA
"199-H4-15CR__ITER2","199-H4-15CR",2,"Trend_Summary",TRUE,TRUE,0.681739774853575,NA,NA,NA,4,0,NA,NA,3,4,-0.55045100217629,NA,0.000110934798471155,NA,NA,4.61081459101863,NA,0.00027030164379328,TRUE,NA
"199-H4-15CS__ITER1","199-H4-15CS",1,"Trend_Summary",TRUE,TRUE,1.19337050862312e-05,NA,NA,NA,6,0,NA,NA,3,4,-0.364589782913191,NA,0.00035083477843302,NA,NA,0.626596061613959,NA,4.29362678480643e-05,TRUE,NA
"199-H4-15CS__ITER2","199-H4-15CS",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-15CS__ITER3","199-H4-15CS",3,"Trend_Summary",TRUE,TRUE,0.000187380230933787,NA,NA,NA,10,0,NA,NA,3,4,-3.19000536615572,NA,0.000411253825681224,NA,NA,1.53579625354485,NA,8.22060470820453e-05,TRUE,NA
"199-H4-16__ITER1","199-H4-16",1,"Trend_Summary",TRUE,TRUE,0.0996461172774432,"0.45820829666882",NA,NA,7,20,NA,NA,4,4,19.596630872228,-0.108304229781804,-0.000385685244554618,NA,NA,8.19187627130477,0.0737048290796369,0.000292693848120741,TRUE,NA
"199-H4-16__ITER2","199-H4-16",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-17__ITER1","199-H4-17",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-18__ITER1","199-H4-18",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-18__ITER2","199-H4-18",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-4__ITER1","199-H4-4",1,"Trend_Summary",TRUE,TRUE,0.0202822313035688,NA,NA,NA,19,0,NA,NA,4,4,55.7641526383537,-0.405704921606585,-0.000467556612624006,NA,NA,19.2192490492932,0.164018542913658,0.000279487666331358,TRUE,NA
"199-H4-4__ITER2","199-H4-4",2,"Trend_Summary",TRUE,TRUE,7.06810532324909e-09,NA,NA,NA,105,0,NA,NA,4,4,71.0334981630343,-0.582690708727688,-0.000138524395742986,NA,NA,11.2098459723171,0.0971774591905198,7.31146851745346e-05,TRUE,NA
"199-H4-45__ITER1","199-H4-45",1,"Trend_Summary",TRUE,TRUE,0.0167446047804005,"-0.213068655080013",NA,NA,8,24,NA,NA,4,4,-7.31713915770237,-0.0174370806385617,0.000775949656310296,NA,NA,6.31619643838083,0.0491213312759913,0.000224948316442367,TRUE,NA
"199-H4-45__ITER2","199-H4-45",2,"Trend_Summary",TRUE,TRUE,1.03336792771636e-05,"0.180737706019197",NA,NA,25,24,NA,NA,4,4,-3.95253259571569,0.00374032784000856,0.000282764638678375,NA,NA,11.0790802905218,0.0914936128879759,5.53492280594165e-05,TRUE,NA
"199-H4-46__ITER1","199-H4-46",1,"Trend_Summary",TRUE,TRUE,0.000694689110294244,"-0.318877493083099",NA,NA,4,37,NA,NA,4,4,-4.05170104273148,-0.268368373680783,0.00257140276298191,NA,NA,21.7918638219475,0.168191613200704,0.000452298121373388,TRUE,NA
"199-H4-46__ITER2","199-H4-46",2,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-49__ITER1","199-H4-49",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-H4-49__ITER2","199-H4-49",2,"Trend_Summary",TRUE,TRUE,0.000166196149756215,"-0.224087082882367",NA,NA,23,44,NA,NA,4,4,5.20387532572989,0.00398107632962413,-0.000208018289730971,NA,NA,8.98670289553911,0.0724554108583857,5.54644323887343e-05,TRUE,NA
"199-H4-5__ITER1","199-H4-5",1,"Trend_Summary",TRUE,TRUE,0.000205873597527106,"0.66829592076308",NA,NA,32,2,NA,NA,4,4,-6.48488939262503,0.202109173031203,-0.00105944203927762,NA,NA,13.1352267559031,0.10874462054603,0.000257012884405604,TRUE,NA
"199-H4-5__ITER2","199-H4-5",2,"Trend_Summary",TRUE,TRUE,0.000191511176982906,"-0.230502784396613",NA,NA,29,2,NA,NA,4,4,47.0754631625881,-0.333006361657052,-0.000438388167912269,NA,NA,23.476830130543,0.194637284961825,0.000101706916402947,TRUE,NA
