KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp_py,p_event_py,AIC_py,BIC_py,logLik_py,n_obs_py,n_cens,model_type_py,fit_ok_py,beta_intercept_py,beta_interp_py,beta_event_py,sigma,WELL_r,ITER_r,CLASS,MODEL,FORM_raw,FORM_label,LOG,LAG_r,p_trend_r,df,AIC_r,BIC_r,RL,AIC_EVENT,AIC_INTERP,AIC_NULL,BIC_EVENT,BIC_INTERP,BIC_NULL,logLik_r,n_obs_r,beta_intercept_r,beta_interp_r,beta_event_r,beta_logSigma,p_interp_r,p_event_r,SUM_rows,SUM_cols,model_type_r,fit_ok_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff,logLik_diff,beta_intercept_diff,beta_interp_diff,beta_event_diff,p_interp_diff,p_event_diff,n_obs_diff
199-K-113A__ITER1,199-K-113A,1,1.0,ULAG,5.129654009894402e-06,3.8196141517775574e-15,0.5762355237745507,22.207211305090354,23.623311707294775,-9.103605652545177,15,0,INTERP+EVENT,True,85.93066573423467,-0.6964932813626339,-0.00043746225885454425,0.37647488760201964,199-K-113A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,5.1296540098944e-06,11.0,21.1723182327861,22.5884186349905,0.42855941256264,43.4821325132328,19.4776664365179,43.5332629238359,44.190182714335,20.1857166376201,44.2413131249381,,,92.0022027759331,-0.696493273859054,-0.0004374622042053,-0.976903930229924,6.17199291492583e-15,0.578616070365913,4.0,4.0,INTERP+EVENT,True,both,0.0,2.541098841762901e-21,1.0348930723042535,1.0348930723042749,,-6.071537041698434,-7.503579868561872e-09,-5.4649244277029524e-11,-2.352378763148273e-15,-0.0023805465913623314,
199-K-113A__ITER2,199-K-113A,2,1.0,ULAG,,1.9871381675633854e-08,0.09783848527608804,615.4622174962258,622.2585428992613,-305.7311087481129,221,32,INTERP+EVENT,True,46.61065573372008,-0.3853811673357539,6.710956068073725e-05,0.9613503976185134,199-K-113A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,5.6078208743315405e-09,217.0,613.748828388715,620.545153791751,1.0,643.345884722083,614.518496137945,649.747035656951,646.744047423601,617.916658839463,653.145198358468,,,46.0720412562917,-0.388847651886637,6.62038016415287e-05,-0.0416137063763777,6.6320310842589e-09,0.0957579540412157,4.0,4.0,INTERP+EVENT,True,both,0.0,,1.7133891075108068,1.713389107510352,,0.5386144774283821,0.003466484550883109,9.05759039208554e-07,1.3239350591374954e-08,0.0020805312348723404,
199-K-114A__ITER1,199-K-114A,1,0.0,ULAG,,,,,,,15,0,INTERP+EVENT,False,,,,,199-K-114A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,0.0,3.7603156921584e-06,11.0,20.551247637003,21.9673480392074,1.0,43.2339194021738,24.3591746619446,43.5332629238359,43.941969603276,25.0672248630468,44.2413131249381,,,164.354503538042,-1.02897708283453,-0.0028030046269735,-0.694327696933858,2.3409771222202204e-15,0.0077400368676621,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-114A__ITER2,199-K-114A,2,0.0,ULAG,,,,,,,223,54,INTERP+EVENT,False,,,,,199-K-114A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,0.0,6.72338370277803e-06,219.0,622.624288700589,629.438632243509,0.526783857462385,644.437919262168,621.342358796163,644.444126706502,647.845091033628,624.749530567623,647.851298477962,,,47.1645979733396,-0.386430681338681,-3.82913243928903e-05,0.0794210872325108,4.92838766002724e-07,0.396950504474727,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-115A__ITER1,199-K-115A,1,16.0,ULAG,2.1977452324684066e-06,6.706380311133354e-17,0.8835284076101589,20.511998761109545,21.928099163313966,-8.255999380554773,15,0,INTERP+EVENT,True,50.3581794034399,-0.3904584212954238,-6.003216016762563e-05,0.1970204099208779,199-K-115A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,16.0,0.00432653890733,11.0,34.6472881535112,36.0633885557156,0.373126117672252,43.2935929169039,32.6756105547047,43.5332629238359,44.0016431180061,33.383660755807,44.2413131249381,,,41.5306975194579,-0.329461679684594,0.000115041668794,-1.11877519205453,8.24025836172983e-05,0.866290573014971,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.004324341162097531,-14.135289392401653,-14.135289392401631,,8.827481883981996,-0.0609967416108298,-0.00017507382896162562,-8.240258361723124e-05,0.017237834595187906,
199-K-115A__ITER2,199-K-115A,2,16.0,ULAG,,,,,,,235,31,INTERP+EVENT,False,,,,,199-K-115A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,16.0,0.0,231.0,585.306691987601,592.22586301589,1.0,649.947807273327,663.755772110875,695.926228095919,653.407392787472,667.21535762502,699.385813610063,,,68.3182422047547,-0.501690613496261,-0.0004209776603501,0.0537837883609478,1.60128470827583e-18,1.6058306112548002e-22,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-116A__ITER1,199-K-116A,1,2.0,ULAG,0.00016698002892345798,6.538684498919607e-09,0.36382349135900305,26.3350062497643,27.61312090899482,-11.16750312488215,14,0,INTERP+EVENT,True,33.52033921841406,-0.25081998375471626,-0.00036601406819411936,0.18545958927292525,199-K-116A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,2.0,0.0001821386054672,10.0,25.471282135114,26.7493967943445,0.448070340766467,40.6901176290352,23.8656720386088,40.6927673195787,41.3291749586504,24.504729368224,41.331824649194,,,34.3489705917587,-0.228176524853617,-0.0002510754056557,-1.6787115686561,5.822094907012991e-09,0.527090517764732,4.0,4.0,INTERP+EVENT,True,both,0.0,-1.5158576543742008e-05,0.863724114650303,0.8637241146503207,,-0.828631373344642,-0.022643458901099256,-0.00011493866253841934,7.165895919066165e-10,-0.163267026405729,
199-K-116A__ITER2,199-K-116A,2,2.0,ULAG,,,,,,,226,29,INTERP+EVENT,False,,,,,199-K-116A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,2.0,0.0,222.0,525.916233120208,532.757303118752,1.0,534.20139117183,667.64002303244,667.652939692836,537.621926171102,671.060558031712,671.073474692108,,,23.0791120620382,-0.122788390385826,-0.0004207846528708,-0.354053964837574,0.0011109493243451,1.5169545883074302e-44,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-117A__ITER1,199-K-117A,1,1.0,ULAG,,,,,,,49,45,INTERP+EVENT,False,,,,,199-K-117A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-117A__ITER2,199-K-117A,2,1.0,ULAG,0.010845877136338444,0.06909107448832917,0.0011180158906944294,20.49295308039725,20.88740223506969,-8.246476540198625,9,0,INTERP+EVENT,True,18.863321683563175,-0.1537821965505798,0.00020365017985216416,0.16981768049209173,199-K-117A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.0026427640364751,5.0,16.6089864247455,17.0034355794179,1.0,20.150444469226,23.7676514982103,26.4808462767767,20.3476690465622,23.9648760755465,26.6780708541129,,,24.7126484120529,-0.233666453659016,0.0002079895339684,-1.92991428943891,0.0056494224592941,6.67908144720539e-05,4.0,4.0,INTERP+EVENT,True,both,0.0,0.008203113099863345,3.8839666556517507,3.88396665565179,,-5.849326728489725,0.07988425710843619,-4.339354116235833e-06,0.06344165202903507,0.0010512250762223754,
199-K-118A__ITER1,199-K-118A,1,32.0,ULAG,,,,,,,12,7,INTERP+EVENT,False,,,,,199-K-118A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-119A__ITER1,199-K-119A,1,21.0,ULAG,0.49662138724561544,0.8369484214064319,0.20993686578104376,42.33042425075836,43.60853890998888,-19.16521212537918,14,0,INTERP+EVENT,True,-1.7701345479846697,0.028633613397603883,0.0012489892236526323,0.48840103962468395,199-K-119A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,21.0,0.492140460916595,10.0,41.274785092446,42.5528997516765,0.379450875047035,39.3367248183625,40.659554015592,40.6927673195787,39.9757821479777,41.2986113452073,41.331824649194,,,-19.2127455750753,0.032553876085897,0.0012235799506101,-0.717265799342041,0.803242852725667,0.227636445804353,4.0,4.0,INTERP+EVENT,True,both,0.0,0.004480926329020418,1.0556391583123599,1.0556391583123812,,17.442611027090628,-0.003920262688293118,2.540927304253227e-05,0.03370556868076491,-0.017699580023309236,
199-K-119A__ITER2,199-K-119A,2,21.0,ULAG,,,,,,,32,21,INTERP+EVENT,False,,,,,199-K-119A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-11__ITER1,199-K-11,1,12.0,ULAG,,,,,,,1,1,INTERP+EVENT,False,,,,,199-K-11,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-11__ITER2,199-K-11,2,12.0,ULAG,0.007844719237953712,6.364985637591471e-05,0.8334631027431869,21.356444632159846,21.750893786832286,-8.678222316079923,9,2,INTERP+EVENT,True,-99.46348974589955,0.8535662718695247,4.73305423540868e-05,0.47155931923849315,199-K-11,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,12.0,0.0073458846069288,5.0,20.4005626667738,20.7950118214463,0.440766503284424,27.8044773559589,18.7620826372439,28.2277927467625,28.0017019332951,18.9593072145802,28.4250173240987,,,-96.8141036333379,0.813497822810076,0.0001400371101016,-0.710913743747719,0.000103470074188,0.55655475038785,4.0,4.0,INTERP+EVENT,True,both,0.0,0.0004988346310249121,0.9558819653860446,0.9558819653859878,,-2.6493861125616576,0.04006844905944873,-9.270656774751322e-05,-3.98202178120853e-05,0.27690835235533695,
199-K-11__ITER3,199-K-11,3,12.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,,199-K-11,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-11__ITER4,199-K-11,4,12.0,ULAG,0.0014958219635035075,8.040538090215332e-06,0.4068678746569159,33.07630854871725,34.49240895092167,-14.538154274358625,15,1,INTERP+EVENT,True,-13.894475128732452,0.12843788435792025,4.967577679472564e-05,0.13101857784490709,199-K-11,4.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,12.0,0.0072199416469706,11.0,35.2587503611361,36.6748507633406,0.431211746429537,42.9880766011526,33.5764383241311,43.1205671776303,43.6961268022548,34.2844885252333,43.8286173787326,,,-12.8381902331598,0.114486356860732,3.50462303392492e-05,-1.92880831218974,0.0002055508445686,0.573942070096258,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0057241196834670926,-2.182441812418851,-2.1824418124189293,,-1.0562848955726523,0.013951527497188254,1.4629546455476435e-05,-0.00019751030647838466,-0.1670741954393421,
199-K-120A__ITER1,199-K-120A,1,15.0,ULAG,0.001409174244095257,0.3176114194651155,1.5220512317550118e-05,30.600776152464302,31.87889081169482,-13.300388076232151,14,0,INTERP+EVENT,True,-1.5276918959539256,0.04656930104352574,-0.0017626005074937831,0.19339431626817893,199-K-120A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,15.0,0.0013844461753606,10.0,29.52785713418,30.8059717934105,0.607579357331337,28.5313121682866,39.4832010969465,40.6927673195787,29.1703694979018,40.1222584265618,41.331824649194,,,21.9783826471636,0.0549312995913044,-0.0017639169138772,-1.64428865040793,0.307753724123204,1.38854841338904e-05,4.0,4.0,INTERP+EVENT,True,both,0.0,2.4728068734656975e-05,1.0729190182843027,1.0729190182843205,,-23.506074543117524,-0.008361998547778658,1.316406383416839e-06,0.009857695341911499,1.3350281836597177e-06,
199-K-120A__ITER2,199-K-120A,2,15.0,ULAG,,,,,,,208,40,INTERP+EVENT,False,,,,,199-K-120A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,15.0,3.21964677141295e-14,204.0,561.683177279017,568.358253438419,0.550695831589734,560.490031974944,615.881436699732,621.814968139181,563.827570054645,619.218974779433,625.152506218882,,,0.762776047992519,0.045425857741535,-0.0002991355326512,-0.153602701342935,0.36863867147378,3.3573609832944204e-15,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-125A__ITER1,199-K-125A,1,23.0,ULAG,0.1815401486620536,0.11020470421863673,0.3819539435662176,37.47984497334191,38.609743688264984,-16.739922486670956,13,0,INTERP+EVENT,True,-22.831729621156086,0.21556715650169925,-0.0005409885061101261,0.28963779861614225,199-K-125A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,23.0,0.55469202663895,9.0,38.6731622111447,39.8030609260678,0.384497913701252,36.7615283790333,37.8484206464082,37.8518466635655,37.3264777364949,38.4133700038697,38.4167960210271,,,18.171161682255,-0.0393226783994758,-0.0007776435416975,-1.15320593684526,0.765878447661877,0.267403050898358,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.3731518779768964,-1.1933172378027876,-1.193317237802816,,-41.00289130341109,0.25488983490117506,0.00023665503558737387,-0.6556737434432403,0.11455089266785962,
199-K-125A__ITER2,199-K-125A,2,23.0,ULAG,0.05268650795222973,0.7610890274267006,0.019870019618435177,82.98509394721,86.15213182412222,-39.492546973605,36,17,INTERP+EVENT,True,-2.2723568740646525,0.029179860983368482,-0.00019376516768868104,0.647185697521126,199-K-125A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,23.0,0.0540957513531939,32.0,82.5026397705887,85.6696776475009,0.377770388844471,80.5557023608957,85.8291986376422,86.3366390294412,82.1392212993518,87.4127175760983,87.9201579678974,,,7.04796995069929,-0.0239038598568857,-0.0002078135490051,-0.435976788803097,0.817772130057193,0.0154926348938324,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0014092434009641691,0.4824541766213031,0.4824541766213173,,-9.320326824763942,0.05308372084025419,1.4048381316418963e-05,-0.056683102630492366,0.004377384724602777,
199-K-126__ITER1,199-K-126,1,36.0,ULAG,,,,,,,4,0,INTERP+EVENT,False,,,,,199-K-126,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-K-126__ITER2,199-K-126,2,36.0,ULAG,3.95971856743671e-05,0.005346079276562182,1.17187269737739e-09,31.97040510684261,33.63683179495504,-13.985202553421304,17,0,INTERP+EVENT,True,30.858313037337062,-0.23467351744921544,-0.0002775533966115879,0.3286039657975624,199-K-126,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,36.0,1.79449159665168e-06,13.0,24.7517139396297,26.4181406277421,1.0,35.4148298225336,48.807476864552,49.2132915580795,36.2480431665898,49.6406902086082,50.0465049021357,,,47.3207800073124,-0.336477869010857,-0.0003050140868651,-1.29490413877084,1.44746385888894e-05,3.95811144780048e-15,4.0,4.0,INTERP+EVENT,True,both,0.0,3.7802694077715415e-05,7.21869116721291,7.218691167212942,,-16.46246696997534,0.10180435156164158,2.74606902535121e-05,0.0053316046379732925,1.1718687392659421e-09,
199-K-127__ITER1,199-K-127,1,24.0,ULAG,0.36317871788945255,0.17307788367263977,0.7805218589245,41.70455846954851,42.98267312877903,-18.852279234774254,14,0,INTERP+EVENT,True,-13.66968326500121,0.13607698984437636,-0.00021942037436376702,0.3697290330090261,199-K-127,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,24.0,0.732824746053743,10.0,42.0710699255502,43.3491845847808,0.389447633831588,40.3908510409199,40.1850181909475,40.6927673195787,41.0299083705351,40.8240755205628,41.331824649194,,,-0.589012746004227,0.0599695769987377,-0.0002893248263396,-0.94484121140878,0.569534963651918,0.73517459307908,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.3696460281642905,-0.3665114560016889,-0.36651145600177415,,-13.080670518996982,0.07610741284563866,6.990445197583295e-05,-0.39645707997927826,0.04534726584542004,
199-K-127__ITER2,199-K-127,2,24.0,ULAG,,,,,,,222,68,INTERP+EVENT,False,,,,,199-K-127,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,24.0,9.73781766444581e-07,218.0,624.914617939423,631.719972703168,0.870882033109975,624.638120439919,643.306016837937,650.598775174524,628.040797821791,646.70869421981,654.001452556396,,,-4.6791012928332,0.0744594979550316,-0.000198599564577,-0.0226156786064149,0.189046283745563,4.68375710368842e-06,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-129__ITER1,199-K-129,1,,NONE,,,,,,,13,0,INTERP+EVENT,False,,,,,199-K-129,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,35.0,0.0001190197988841,8.0,18.937946870008,19.907760169584,0.36909396169396,35.0043037251684,16.9445388127689,35.0103882730366,35.4892103749564,17.4294454625569,35.4952949228246,,,23.1301329939609,-0.162803624491693,-1.49542481210689e-05,-2.56799912276377,8.768252825974229e-11,0.935281361046296,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-K-129__ITER2,199-K-129,2,,NONE,,,,,,,166,16,INTERP+EVENT,False,,,,,199-K-129,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,20.0,1.46123763911099e-06,162.0,466.928843868615,473.152819445328,0.626302284413304,491.638794028769,465.992999584649,491.80129743531,494.750781817126,469.104987373006,494.913285223666,,,65.795095409318,-0.53419114476595,-5.21007637809528e-05,0.0421973744740075,8.6923370665025e-08,0.301016007015661,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-K-130__ITER1,199-K-130,1,43.0,ULAG,0.0027712445229258753,0.49726523061031436,8.286436170338422e-05,51.818500847742456,53.9075457231893,-23.909250423871228,21,0,INTERP+EVENT,True,2.464171655056668,0.015032451743926822,-0.0005082616338666203,0.06685540681679163,199-K-130,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,43.0,0.0003368722724363,17.0,46.5792115210428,48.6682563964896,1.0,49.2498966391894,57.7698882169562,60.5708249470382,50.2944190769129,58.8144106546796,61.6153473847616,,,4.43847691035644,0.057102295899742,-0.0004988044008215,-2.8055729902188,0.0221897477053725,1.83235492664326e-05,4.0,4.0,INTERP+EVENT,True,both,0.0,0.0024343722504895754,5.239289326699655,5.239289326699698,,-1.9743052552997717,-0.042069844155815175,-9.457233045120353e-06,0.47507548290494184,6.454081243695162e-05,
199-K-130__ITER2,199-K-130,2,43.0,ULAG,,,,,,,238,7,INTERP+EVENT,False,,,,,199-K-130,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,43.0,0.0,231.0,482.68411689081,489.603287919098,1.0,487.456310994328,679.39619268516,681.592736847487,490.915896508473,682.855778199304,685.052322361631,,,24.2094174218105,-0.121640288278135,-0.0004411667025337,-0.388101546483001,0.0087415134105904,3.56985390094653e-71,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-131__ITER1,199-K-131,1,14.0,ULAG,,,,,,,175,5,INTERP+EVENT,False,,,,,199-K-131,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,14.0,0.0,171.0,51.6711897288486,58.0007616766956,1.0,62.7355840658538,489.500130266172,505.058650637981,65.9003700397773,492.664916240095,508.223436611904,,,36.440027580519,-0.114562610221306,-0.0013042940306271,-1.01635128901114,0.0002311306898922,0.0,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-131__ITER2,199-K-131,2,14.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,,199-K-131,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,14.0,0.561508487357227,3.0,21.631827927253,21.5236482253636,0.433503020685245,20.1670199360194,19.9601148979455,20.7860847060746,20.1129300850747,19.9060250470008,20.7319948551299,,,12.1755400900737,-0.0977393450046247,5.62097057658676e-05,-1.72313569984932,0.455802326861259,0.562085141052298,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-132__ITER1,199-K-132,1,1.0,ULAG,,0.047469924310718795,1.1328332266612187e-45,61.8839928256277,65.74764409107635,-28.94199641281385,51,0,INTERP+EVENT,True,1.1753325581332983,0.026370757274716747,-0.0017915675868362365,0.10578910412103863,199-K-132,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.0,47.0,60.0730855304034,63.9367367958521,1.0,62.5351622008989,139.880119813996,145.721796394771,64.4669878336232,141.811945446721,147.653622027496,,,25.8189228203878,0.0286380654528089,-0.001794887300949,-2.25416041739276,0.030817620765704,5.5647854167272206e-46,4.0,4.0,INTERP+EVENT,True,both,0.0,,1.810907295224304,1.8109072952242542,,-24.643590262254502,-0.0022673081780921513,3.3197141127636054e-06,0.016652303545014794,5.763546849884967e-46,
199-K-132__ITER2,199-K-132,2,1.0,ULAG,,,,,,,165,1,INTERP+EVENT,False,,,,,199-K-132,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.0,161.0,286.303036123389,292.51492707119,1.0,294.288536291153,470.323101013552,471.197960743658,297.394481765054,473.429046487453,474.303906217559,,,6.00363645983818,0.0436752718710796,-0.0005424400309861,-1.51684667960745,0.0013232581975904,7.29260772330351e-77,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-132__ITER3,199-K-132,3,1.0,ULAG,0.00029656324220161956,8.584150266505966e-06,0.013480066449236699,41.67316412881508,43.56204208714796,-18.83658206440754,19,0,INTERP+EVENT,True,17.495257509699023,-0.12348101114320781,-0.00045352575094768287,0.06877870577093606,199-K-132,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.0030746012782666,15.0,45.3232269541717,47.2121049125046,1.0,52.2518552717243,48.151305976235,54.8923870576423,53.1962942508908,49.0957449554015,55.8368260368088,,,22.954221531756,-0.0999590442996369,-0.000486815941274,-2.55377318326612,0.0007353528508716,0.0190497295370743,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0027780380360649805,-3.6500628253566205,-3.650062825356642,,-5.458964022056978,-0.023521966843570913,3.3290190326317154e-05,-0.0007267687006050939,-0.005569663087837601,
199-K-132__ITER4,199-K-132,4,1.0,ULAG,9.555621362189459e-05,0.005676079275393666,1.7561552551867312e-06,45.08382667592477,47.172871551371614,-20.541913337962384,21,0,INTERP+EVENT,True,17.959387117422317,-0.12669835622692002,-0.00022505579300587054,0.18176250732320776,199-K-132,4.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.0003765539806005,17.0,46.8019266545733,48.8909715300202,1.0,48.767436769158,59.2036396900263,60.5708249470382,49.8119592068815,60.2481621277497,61.6153473847616,,,19.0894355503136,-0.102837915323128,-0.0002291150961132,-1.63975211268277,0.0366921399502241,5.39302880494121e-06,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0002809977669786054,-1.7180999786485316,-1.7180999786485884,,-1.1300484328912823,-0.023860440903792024,4.059303107329461e-06,-0.031016060674830433,-3.636873549754479e-06,
199-K-137__ITER1,199-K-137,1,15.0,ULAG,1.0701106667454496e-10,0.00012430719306138647,1.2349317480018474e-67,0.6519779376038031,2.068078339808223,1.6740110311980985,15,0,INTERP+EVENT,True,15.631836052274155,-0.06517019147950177,-0.0026846552971290655,0.07379683228066834,199-K-137,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,15.0,3.34623440068071e-11,11.0,-2.7079408319102,-1.29184042970578,1.0,6.91231483128661,43.2460609911082,43.5332629238359,7.62036503238882,43.9541111922104,44.2413131249381,,,55.2285621421105,-0.0690932350137021,-0.0028153468510676,-2.68394032586699,2.80059024056279e-05,1.6666062201746898e-78,4.0,4.0,INTERP+EVENT,True,both,0.0,7.354872266773787e-11,3.359918769514003,3.359918769514003,,-39.596726089836345,0.003923043534200324,0.00013069155393853442,9.630129065575857e-05,1.2349317479851814e-67,
199-K-137__ITER2,199-K-137,2,15.0,ULAG,,,,,,,189,0,INTERP+EVENT,False,,,,,199-K-137,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,15.0,0.0,184.0,208.794532349687,215.267416275347,1.0,215.638108976463,518.57677806856,534.518219441589,218.874550939293,521.81322003139,537.754661404419,,,35.7210933986416,-0.086722644807119,-0.0013823382230306,-0.734480980507626,0.0026199472842688,8.11158325743696e-176,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-137__ITER3,199-K-137,3,15.0,ULAG,5.807978218363985e-07,0.12126286011162515,2.739340296671492e-22,15.01255268219453,16.290667341425046,-5.506276341097265,14,0,INTERP+EVENT,True,-6.502419665049469,0.07571854674928544,0.0036052168755252275,0.1252358672675664,199-K-137,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,15.0,1.70385889008973e-06,10.0,16.1275374316863,17.4056520909168,0.381401613767675,14.1997327223738,40.6301764415907,40.6927673195787,14.838790051989,41.269233771206,41.331824649194,,,-58.061879924082,0.0134108540623675,0.0034801777481348,-2.00068151053847,0.787899991276662,6.3578392480065e-19,4.0,4.0,INTERP+EVENT,True,both,0.0,-1.1230610682533316e-06,-1.1149847494917697,-1.1149847494917537,,51.559460259032534,0.06230769268691794,0.0001250391273904276,-0.6666371311650369,-6.355099907709828e-19,
199-K-137__ITER4,199-K-137,4,15.0,ULAG,,,,,,,126,0,INTERP+EVENT,False,,,,,199-K-137,4.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,15.0,0.104751437342287,120.0,350.380372168655,356.020935299866,0.580337534198544,350.896387384244,349.292081390261,352.892702165914,353.716668949849,352.112362955866,355.712983731519,,,-1.75301679483706,0.0452148489234402,-3.88192629098573e-05,-1.06778479691086,0.110874349592204,0.33877300004646,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-K-138__ITER1,199-K-138,1,0.0,ULAG,,,,,,,228,0,INTERP+EVENT,False,,,,,199-K-138,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,0.0,0.0,224.0,204.999529487198,211.858220745107,1.0,231.489484841861,630.878578037044,648.033771725478,234.918830470815,634.307923665998,651.463117354433,,,19.6462168910855,-0.0631459052216959,-0.0006027872066738,-1.60784069512653,3.61364840784549e-08,3.02443516006656e-276,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
